代號,名稱,按盤價,成交金額,市值,市盈率,股息率
1292,長安民生物流,2.6000,,337590000.0,10.56,6.42
1298,雲能國際,0.9500,,261660000.00000003,,
1299,友邦保險,89.150,2320000000.0,936810000000.0,19.32,2.17
1300,俊知集團,1.650,6470000.0,2910000000.0,24.89,
1301,德基科技控股,0.345,161920.0,216300000.0,,
1302,先健科技,2.030,25630000.0,9400000000.0,53.56,
1303,滙力資源,0.248,21320.0,521570000.00000006,40.00,
1304,FORTIOR,138.100,60410000.0,2970000000.0,57.08,0.63
1305,偉志控股,0.6600,65300.0,145010000.0,2.88,
1308,海豐國際,34.300,226900000.0,93000000000.0,9.56,8.75
1310,香港寬頻,7.230,7770000.0,10690000000.0,48.26,4.76
1312,華控康泰,0.029,4080.0,162060000.0,,
1313,華潤建材科技,1.420,30120000.0,9910000000.0,18.37,2.68
1314,翠華控股,0.151,14660.0,213090000.0,16.41,
1315,綠色經濟,0.111,16410.0,69020000.0,4.42,
1316,耐世特,5.080,36850000.0,12740000000.0,16.04,2.81
1317,楓葉教育,0.2550,322460.0,737300000.0,2.23,
1318,毛戈平,75.000,98830000.0,36760000000.0,27.24,1.52
1319,靄華押業信貸,0.2800,,538800000.0,9.66,6.46
1321,中國新城市,0.7400,21640.0,1360000000.0,,
1323,華盛國際控股,0.142,1360000.0,107300000.0,,
1327,勵時集團,0.7700,,166050000.0,,
1328,金涌投資,5.030,656590.0,1280000000.0,,
1330,綠色動力環保,6.2700,12830000.0,2530000000.0,12.64,5.67
1332,透雲生物,0.140,548190.0,392830000.0,14.74,
1333,博雷頓,17.320,138920000.0,4330000000.0,,
1334,瑞昌國際控股,1.860,1610000.0,930000000.0,166.07,2.41
1335,順泰控股,0.134,269640.0,326170000.0,,
1336,新華保險,52.600,526039999.99999994,54390000000.0,4.04,5.78
1338,霸王集團,0.030,27700.0,94870000.0,23.08,
1339,中國人民保險集團,5.450,400790000.0,47550000000.0,4.66,4.49
1340,惠生國際,0.0580,57900.0,53520000.0,,
1341,昊天國際建投,0.021,368280.0,233000000.0,,
1343,偉源控股,0.129,44620.0,137250000.0,4.76,
1345,上海先鋒控股,2.2500,,2820000000.0,20.23,5.24
1346,利華控股集團,1.4100,208640.0,901130000.0,7.13,7.09
1347,華虹半導體,141.400,6130000000.0,245700000000.0,572.70,
1348,滉達富控股,0.242,588730.0,356760000.0,,
1349,復旦張江,2.800,3080000.0,912800000.0,,
1351,輝煌明天,0.345,44150.0,207000000.0,,
1354,經發物業,2.520,229560.0,42000000.0,2.34,
1355,生物系統工程,0.140,90700.0,167020000.0,,
1357,美圖公司,4.720,660110000.0,21480000000.0,35.15,2.01
1358,普華和順,1.180,5780000.0,1730000000.0,16.86,5.42
1359,中國信達,1.130,36500000.0,15330000000.0,20.14,2.78
1361,３６１度,5.440,29570000.0,11240000000.0,7.63,5.83
1362,新龍移動,0.8900,3560.0,249200000.0,37.55,1.12
1364,古茗,24.840,161500000.0,59070000000.0,16.50,5.76
1368,特步國際,4.400,47410000.0,12340000000.0,7.65,6.25
1370,奧威控股,0.208,15840.0,340140000.0,,
1371,中國生態旅遊,0.1820,9110.0,28100000.0,,
1372,中國碳中和,0.990,992190.0,668210000.0,,
1373,國際家居零售,0.700,108800.0,499270000.0,10.56,6.43
1375,中州證券,1.950,13590000.0,2330000000.0,17.74,1.71
1378,中國宏橋,33.440,1610000000.0,331820000000.0,12.49,4.93
1379,温嶺工量刃具,2.5600,,51200000.0,11.22,5.25
1380,中國金石,0.580,2200000.0,290610000.0,,
1382,互太紡織,1.250,506650.0,1730000000.0,10.41,8.00
1384,滴普科技,67.900,1750000000.0,22170000000.0,,
1385,上海復旦,42.260,251830000.0,12010000000.0,133.82,0.15
1388,安莉芳控股,0.305,47670.0,128830000.00000001,,
1389,美捷滙控股,0.4800,388960.0,266070000.0,,
1393,恒鼎實業,0.0600,30910.0,276310000.0,,
1395,強泰環保,0.1600,,177160000.0,8.33,
1396,粵港灣控股,14.170,159340000.0,16770000000.0,151.39,
1397,碧瑤綠色集團,1.130,53880.0,468950000.0,4.82,6.19
1398,工商銀行,6.990,1620000000.0,606690000000.0,6.24,4.93
1399,銳信控股,0.345,575280.0,376050000.0,15.54,
1400,滿地科技股份,0.0180,88120.0,68430000.0,0.25,
1401,未來機器有限公司,0.470,7840000.0,705000000.0,13.20,
1402,超智能控股,0.280,2800.0,294140000.0,,
1405,達勢股份,49.840,26370000.0,6550000000.0,40.94,
1407,交運燃氣,0.6000,61120.0,264000000.0,8.30,1.83
1408,濠江機電,0.445,9570.0,222500000.0,103.49,0.47
1410,安領國際,0.7800,1390000.0,783280000.0,31.97,
1412,雋思集團,1.100,731860.0,585200000.0,9.86,6.36
1413,鑄帝控股,0.340,1360000.0,167280000.0,,
1415,高偉電子,31.820,183000000.0,27630000000.0,17.82,1.10
1416,CTR HOLDINGS,0.208,87480.0,291200000.0,6.30,
1417,浦江中國,0.2200,,89100000.0,,
1418,盛諾集團,0.176,,308000000.0,5.10,5.68
1419,盈健醫療,0.810,132880.0,307430000.0,11.67,3.70
1420,川控股,0.216,30730.0,290010000.0,2.39,
1421,恒昌集團國際,0.425,2840000.0,85080000.0,,
1425,捷隆控股,0.7000,1700000.0,875000000.0,5.25,6.86
1427,中國天保集團,0.221,49450.0,194020000.0,,
1428,耀才證券金融,12.150,225130000.0,20620000000.0,33.39,
1429,天任集團,0.2650,1100000.0,424000000.0,,
1431,原生態牧業,0.310,294740.0,1450000000.0,2.35,
1432,中國聖牧,0.320,1140000.0,2680000000.0,,
1440,應星控股,13.250,42680000.0,16690000000.000002,,
1442,鷹輝物流,0.2850,,588240000.0,,
1443,富臨集團控股,0.053,113970.0,68900000.0,,
1446,鴻福堂,0.335,422140.0,219740000.0,,
1447,新福港,0.560,70560.0,224000000.0,14.00,3.57
1449,立德教育,0.2750,63820.0,183330000.0,,
1450,交個朋友控股,0.800,1650000.0,1120000000.0,10.85,6.25
1451,萬成集團股份,1.480,4580000.0,302510000.0,11.26,10.14
1452,迪諾斯環保,0.135,24860.0,80030000.0,,
1455,科利實業控股,0.223,14350.0,285110000.0,6.84,15.70
1456,國聯民生,4.720,11380000.0,2080000000.0,11.79,1.42
1458,周黑鴨,1.470,9800000.0,3100000000.0,16.99,6.12
1459,巨匠建設,0.2300,,30670000.0,,
1460,揚科集團,0.220,41940.0,193060000.0,7.51,4.77
1461,中泰期貨,0.610,61900.0,169020000.0,6.37,1.25
1463,C-LINK SQ,0.2600,13000.0,747300000.0,,
1466,佰金生命科學,0.580,194120.0,540700000.0,,
1468,嘉高達資本,0.068,64489.99999999999,118100000.0,,
1470,富一國際控股,0.159,342230.0,127200000.0,23.38,
1471,眾淼控股,10.930,1370000.0,385820000.0,26.66,1.64
1472,生興控股,0.135,529470.0,135000000.0,,
1473,環聯連訊,0.490,115480.0,574280000.0,15.86,2.04
1475,日清食品,7.360,499460.0,7680000000.0,23.17,2.16
1476,金融街證券,1.380,,622160000.0,9.84,1.22
1477,歐康維視生物－Ｂ,7.090,9750000.0,5780000000.0,,
1478,丘鈦科技,8.820,80630000.0,10530000000.0,6.25,6.24
1480,恩達集團控股,1.210,2320000.0,290400000.0,33.24,2.48
1481,竣球控股,2.200,66100.0,2240000000.0,285.71,
1483,網譽科技,1.3400,346340.0,1090000000.0,,
1486,思城控股,0.700,144800.0,302670000.0,10.67,
1488,百福控股,0.820,208280.0,1290000000.0,,
1489,GC CONSTRUCTION,0.520,2150000.0,520000000.0,,
1490,車市科技,0.280,205780.0,345680000.0,,
1496,亞積邦租賃,0.179,22600.0,154650000.0,12.70,5.20
1497,燕之屋,6.880,92970.0,3170000000.0,14.80,4.34
1498,培力農本方,0.2950,15280.0,158080000.0,,
1499,歐科雲鏈,0.148,682880.0,794830000.0,,
1500,現恆建築,0.220,15720.0,182600000.0,,
1501,瑛泰醫療,39.000,7540000.0,5430000000.0,27.65,0.67
1502,金融街物業,2.330,73840.0,241150000.0,7.24,6.97
1508,中國再保險,1.290,22110000.0,8610000000.0,5.01,6.00
1513,麗珠醫藥,27.680,13170000.0,8289999999.999999,10.85,5.82
1515,華潤醫療,2.870,8910000.0,3720000000.0,6.50,5.21
1516,融創服務,1.100,4460000.0,3350000000.0,14.77,1.02
1518,新世紀醫療,0.530,7130.0,259709999.99999997,,
1519,極兔速遞－Ｗ,9.880,384740000.0,87650000000.0,55.79,
1520,天機控股,0.560,299700.0,531400000.0,,
1521,方達控股,1.000,10000.0,2029999999.9999998,37.74,
1522,京投交通科技,0.3050,722560.0,639620000.0,4.77,6.56
1523,珩灣科技,8.660,16210000.0,9570000000.0,26.99,3.99
1525,建橋教育,2.030,791070.0,842450000.0,2.95,6.90
1526,瑞慈醫療,0.760,47090.0,1200000000.0,3.51,2.63
1527,天潔環境,2.0700,,72450000.0,3.06,
1528,紅星美凱龍,1.410,5980000.0,1040000000.0,,
1529,樂氏國際控股,0.4900,18620.0,326860000.0,,
1530,三生製藥,22.940,733500000.0,58220000000.0,5.84,1.09
1532,中國派對文化,0.140,51530.0,253010000.0,,
1536,煜榮集團,0.249,91560.0,113540000.0,,
1538,中奧到家,0.7400,628480.0,632360000.0,5.75,3.38
1539,知行集團控股,0.365,221500.0,1250000000.0,35.10,
1540,澳獅環球,0.375,136520.0,187000000.0,6.56,8.00
1541,宜明昂科－Ｂ,4.300,6480000.0,1800000000.0,,
1542,台州水務,1.1000,,55000000.0,,
1543,中盈盛達融資擔保,0.1700,,94240000.0,22.67,
1545,設計都會,0.1300,40500.0,260000000.0,,
1546,德萊建業,0.207,158460.0,165600000.0,,
1547,IBI GROUP HLDGS,0.2150,,172000000.0,20.48,2.33
1548,金斯瑞生物科技,15.480,477930000.0,33869999999.999996,,
1549,永豐集團控股,0.0980,25640.0,151900000.0,19.60,
1551,廣州農商銀行,1.4800,,3950000000.0,11.02,3.48
1552,BHCC HOLDING,0.260,207880.0,208000000.0,3.98,
1553,邁科管業,1.470,,637680000.0,4.05,
1555,ＭＩ能源,0.031,104580.0,104980000.0,,
1556,建業建榮,0.3050,150650.0,457500000.0,3.43,6.56
1557,劍虹集團控股,0.3550,,170400000.0,,
1559,均安控股,0.0520,,143230000.0,,
1560,星星集團,0.131,13150.0,84030000.0,,
1561,聯洋智能控股,0.047,2440.0,50070000.0,,
1563,友聯國際教育租賃,0.159,124450.0,268850000.0,9.46,
1565,成實外教育,0.181,22900.0,559060000.0,8.79,5.52
1568,承達集團,0.710,1610000.0,1530000000.0,5.74,7.04
1569,民生教育,0.149,34240.0,628440000.0,,
1570,偉業控股,14.1000,4170000.0,2760000000.0,,
1571,信邦控股,4.320,1040000.0,4330000000.0,7.31,11.57
1572,中國藝術金融,0.0970,451810.0,163970000.0,,
1575,皇庭智家,0.045,26750.0,173700000.0,,
1576,齊魯高速,1.8100,74200.0,3620000000.0,8.97,7.43
1577,匯鑫小貸,1.0000,,180000000.0,6.08,5.60
1578,天津銀行,2.350,206650.0,4139999999.9999995,3.29,6.65
1579,頤海國際,15.870,74170000.0,16450000000.0,16.01,5.72
1580,大森控股,0.365,156900.0,399920000.0,,
1581,進昇集團控股,0.3100,,128650000.0,3.77,
1582,華營建築,0.4200,24760.0,210000000.0,5.36,
1583,親親食品,1.1900,,896990000.0,,2.87
1585,雅迪控股,12.320,70230000.0,38340000000.0,11.47,4.30
1586,力鴻檢驗,1.460,290840.0,856480000.0,21.28,
1587,欣融國際,0.5900,118000.0,401200000.0,6.22,2.54
1588,暢捷通,5.930,640210.0,802450000.0,20.78,4.72
1591,汛和集團,0.138,38560.0,73590000.0,,
1592,基石控股,0.162,178480.0,234530000.0,,
1593,辰林教育,1.2400,12280.0,1230000000.0,,
1596,翼辰實業,0.650,113330.0,145890000.0,,1.91
1597,納泉能源科技,4.100,229600.0,1020000000.0,,
1599,城建設計,1.2400,89590.0,481040000.0,2.91,6.56
1600,天倫燃氣,2.8200,126490.0,2750000000.0,63.09,3.99
1601,中關村科技租賃,0.8400,16800.0,414400000.0,4.05,7.90
1606,國銀金租,1.580,9100000.0,4370000000.0,3.54,7.06
1608,偉能集團,0.105,29840.0,701730000.0,,
1609,天星醫療,216.400,38160000.0,11860000000.0,,
1610,中糧家佳康,1.390,11780000.0,6360000000.0,,
1611,新火集團,2.630,4040000.0,1980000000.0,,
1612,永勝醫療,0.880,1960000.0,580270000.0,5.44,5.68
1613,協同通信,0.165,23100.0,88410000.0,,
1615,奧邦建築,0.350,78150.0,210000000.0,112.90,
1617,南方通信,0.740,21580000.0,1200000000.0,35.24,
1618,中國中冶,1.610,34880000.0,4620000000.0,731.82,
1620,富盈環球集團,0.119,71210.0,142800000.0,12.93,
1621,域高國際控股,0.164,27760.0,164000000.0,13.33,
1622,力高集團,0.103,277470.0,365810000.0,,
1623,海隆控股,0.234,84830.0,396960000.0,,
1626,嘉耀控股,9.750,20440000.0,5850000000.0,2,
1627,安保工程控股,0.560,56920.0,1120000000.0,4.90,10.71
1628,禹洲集團,0.151,266370.0,224680000.0,0.01,
1629,冠均國際控股,0.190,13680.0,103750000.0,,
1630,建成控股,0.425,4380000.0,637500000.0,,
1631,REF HOLDINGS,0.5100,,130560000.0,43.97,
1632,民商創科,0.061,2660.0,58140000.0,,
1633,上諭集團,0.470,2170000.0,321830000.0,,
1635,大眾公用,3.0400,29990000.0,1620000000.0,19.30,1.84
1637,順興集團控股,0.475,30370.0,190000000.0,35.19,10.53
1638,佳兆業集團,0.074,827500.0,755690000.0,0.01,
1640,千循科技,1.020,182420.0,611210000.0,,
1641,紅星冷鏈,6.650,236660.0,163360000.0,5.84,5.14
1643,現代中藥集團,2.970,1060000.0,2130000000.0,,
1645,海納智能,2.150,14420000.0,1210000000.0,49.77,
1647,雄岸科技,0.0740,16540.0,88430000.0,,
1650,HYGIEIA GROUP,0.139,522980.0,278000000.0,17.82,4.32
1651,津上機床中國,53.300,110840000.0,20020000000.0,23.68,2.06
1652,福森藥業,1.1000,44080.0,813230000.0,,
1653,MOS HOUSE,2.610,850000.0,754070000.0,,
1655,OKURA HOLDINGS,0.236,70780.0,169910000.0,2.06,
1656,億仕登控股,3.720,,1680000000.0,40.48,0.88
1657,樺欣控股,30.0000,572780.0,960000000.0,,
1658,郵儲銀行,5.160,115890000.0,102450000000.0,6.31,4.70
1660,七元投資,0.325,2750000.0,2009999999.9999998,,
1661,中國前沿科技集團,2.600,453180.0,494760000.0,,
1662,義合控股,0.750,542810.0,386250000.0,9.41,20.00
1663,漢港控股,0.087,34540.0,214360000.0,10.48,
1666,同仁堂科技,3.860,4200000.0,2420000000.0,11.14,5.22
1667,迪米生活控股,0.360,3700.0,345600000.0,,
1669,環球信貸集團,1.0000,92000.0,400000000.0,7.66,13.00
1671,天保能源,0.7400,,118340000.0,12.65,3.93
1672,歌禮製藥－Ｂ,16.900,14280000.0,17930000000.0,,
1673,華章科技,0.250,13480.0,399030000.0,,
1675,亞信科技,6.190,48250000.0,5810000000.0,43.44,0.87
1676,高地股份,0.212,255970.0,55770000.0,,
1679,瑞斯康集團,0.670,81100.0,144590000.0,,
1680,澳門勵駿,0.1900,1210.0,176730000.0,,
1681,康臣葯業,15.070,49200000.0,12680000000.0,10.58,4.84
1682,杭品生活科技,0.275,2110000.0,216120000.0,229.17,
1683,曠逸國際,0.201,28920.0,375110000.0,,
1685,博耳電力,0.530,1650000.0,410090000.0,20.31,1.98
1686,新意網集團,6.660,57100000.0,15730000000.0,27.65,1.80
1689,華禧控股,0.295,100170.0,206920000.0,,
1690,立基工程控股,0.1600,258810.0,231230000.0,14.81,12.50
1691,ＪＳ環球生活,1.690,8350000.0,5870000000.0,,
1692,登輝控股,1.600,18360.0,574400000.0,9.18,9.06
1693,璋利國際,7.530,25190.0,604490000.0,,
1695,椰豐集團,0.092,12450.0,99360000.0,4.44,
1696,復銳醫療科技,2.970,1570000.0,1390000000.0,9.38,3.20
1697,山東國信,0.310,12830.0,361060000.0,23.48,
1698,騰訊音樂－ＳＷ,37.920,73780000.0,117460000000.0,16.79,2.47
1701,途屹控股,0.087,2090.0,87000000.0,9.16,
1702,東光化工,1.9900,7960.0,1230000000.0,7.84,2.01
1703,誼和股份,0.0600,,8279999.999999999,,
1705,賓仕國際,0.520,12480.0,208000000.0,11.69,9.62
1708,三寶科技,0.370,134370.0,84910000.0,,
1709,德林控股,1.120,10170000.0,2260000000.0,12.07,
1710,致豐工業電子,0.6500,1580000.0,650000000.0,,0.92
1711,歐化,0.173,204010.0,138400000.0,,
1712,龍資源,8.480,5990000.0,1600000000.0,4.27,
1713,四川能投發展,2.190,54080.0,1720000000.0,7.34,6.14
1715,智慧健康科技,0.530,158400.0,191200000.0,,
1716,毛記葵涌,7.100,27490000.0,1910000000.0,312.78,
1717,澳優,1.620,296500.0,2880000000.0,14.50,3.09
1718,宏基集團控股,0.3600,34050.0,109480000.0,,
1719,中國通商集團,0.2650,8580.0,457140000.0,42.06,
1720,普天通信集團,0.630,4700000.0,693000000.0,24.42,
1722,建鵬控股,0.070,102480.0,77000000.0,,
1723,恆月控股,1.060,799540.0,506960000.0,235.56,
1725,中國技術集團,0.5700,3740000.0,466490000.0,,
1726,HKE HOLDINGS,1.150,115000.0,1310000000.0,,
1727,河北建設,0.310,3100.0,143020000.0,,
1729,匯聚科技,23.080,381760000.0,48310000000.0,57.60,0.17
1731,其利工業集團,0.8400,643120.0,940800000.0,4.92,10.12
1732,象興國際,0.216,254700.0,276480000.0,,
1733,易大宗,0.730,364090.0,1940000000.0,6.11,4.11
1735,中環新能源,9.230,102570000.0,38980000000.0,1,
1736,中國育兒網絡,0.440,12490.0,21040000.0,,
1737,亞洲實業集團,0.102,79520.0,102000000.0,,
1738,飛尚無煙煤,0.083,45480.0,114580000.0,,
1739,齊屹科技,0.203,68410.0,232430000.0,,14.19
1740,新石文化,0.120,59350.0,124500000.0,,
1741,成志控股,0.194,74790.0,155200000.0,,
1742,HPC HOLDINGS,0.168,462620.0,268800000.0,1.22,
1745,驢跡科技,0.107,43200.0,270790000.0,3.43,
1746,萬順集團控股,0.480,84100.0,480000000.0,,
1747,HOME CONTROL,4.490,159360.0,2400000000.0,41.46,1.14
1749,杉杉品牌,0.580,,19370000.0,8.72,
1750,全達電器集團控股,0.105,94960.0,189000000.0,35.00,
1751,智算能建,1.560,834520.0,603830000.0,,
1752,澳洲成峰高教,0.098,,212820000.0,14.00,6.12
1753,兌吧,0.130,104740.0,139980000.0,,
1756,中國科教產業,0.5300,20670.0,636000000.0,1.28,
1757,環球華商俱樂部,17.250,12990000.0,20700000000.0,19,
1758,博駿教育,0.1280,12700.0,115600000.0,,
1759,中油潔能控股,0.8300,,179280000.0,,
1760,英恒科技,1.950,515500.0,2120000000.0,32.72,0.93
1762,萬咖壹聯,1.490,14570000.0,2900000000.0,38.50,
1763,中國同輻,19.000,838820.0,1510000000.0,16.58,1.80
1765,希教國際控股,0.170,1650000.0,1470000000.0,3.35,
1766,中國中車,5.240,120790000.0,22900000000.0,10.19,4.86
1767,TS WONDERS,0.3400,,340000000.0,18.78,0.68
1768,鳴鳴很忙,465.600,83900000.0,100530000000.0,35.24,
1769,思考樂教育,1.5600,1160000.0,1050000000.0,,
1771,新豐泰集團,0.174,352.00,104400000.0,,
1772,贛鋒鋰業,89.000,1130000000.0,42990000000.0,99.62,0.19
1773,天立國際控股,1.670,13750000.0,3500000000.0,4.77,2.57
1775,精英匯集團,0.410,194360.0,218530000.0,,
1776,廣發証券,17.600,144400000.0,33799999999.999996,9.35,3.81
1777,花樣年控股,0.066,42170.0,380990000.0,,
1778,彩生活,0.207,68530.0,384890000.0,13.71,
1782,國際商業數字技術,3.420,,2730000000.0,,
1783,晉景新能,3.170,27330000.0,9150000000.0,,
1785,成都高速,2.040,,930440000.0,5.46,6.70
1786,鐵建裝備,0.8000,94580.0,425520000.0,7.55,4.06
1787,山東黃金,30.960,445320000.0,30820000000.0,29.39,1.27
1788,國泰君安國際,2.410,113270000.0,22960000000.0,17.07,2.90
1789,愛康醫療,6.330,29860000.0,7110000000.0,18.57,1.86
1790,達力環保,0.5200,,520000000.0,10.36,
1792,CMON,1.1000,40560.0,68110000.0,,
1793,偉工控股,0.2700,315020.0,216000000.0,29.03,4.44
1795,亞東集團,0.530,280780.0,318000000.0,7.51,
1797,東方甄選,25.080,321700000.0,26570000000.0,4,
1798,大唐新能源,1.680,24130000.0,4200000000.0,9.01,3.96
1799,新特能源,6.550,5720000.0,2460000000.0,,
1800,中國交通建設,4.470,72230000.0,19750000000.0,4.64,4.85
1801,信達生物,91.100,1350000000.0,158070000000.0,167.65,
1803,北京體育文化,0.081,,114040000.0,,
1808,企展控股,1.200,1660000.0,293860000.0,1.72,
1809,浦林成山,7.810,486310.0,4980000000.0,4.08,6.40
1810,小米集團－Ｗ,31.120,4430000000.0,806680000000.0,17.03,
1811,中廣核新能源,2.740,24000000.0,11750000000.0,5.46,4.58
1812,晨鳴紙業,0.940,891190.0,496600000.0,,
1813,合景泰富集團,0.163,94410.0,557270000.0,,
1815,珠峰黃金,1.110,5350000.0,1530000000.0,11.91,
1816,中廣核電力,3.490,165090000.0,38960000000.0,16.07,2.77
1817,慕尚集團控股,0.260,1550.0,247000000.0,6.68,
1818,招金礦業,29.800,559640000.0,85870000000.0,27.65,0.38
1820,濟豐包裝,2.5500,7650.0,766610000.0,,
1822,中木國際,0.1140,33900.0,112500000.0,,
1823,華昱高速,1.550,608480.0,730210000.0,,
1825,STERLING GP,0.720,5580.0,29850000.0,,
1826,豐展控股,0.123,27970.0,196600000.0,,
1827,卓珈控股,0.9000,,360000000.0,33.96,
1828,富衛集團,31.700,14900000.0,40560000000.0,31.56,
1830,完美醫療,1.210,783330.0,1510000000.0,7.35,10.66
1831,十方控股,0.4400,896900.0,473190000.0,,
1832,海天地悅旅,0.8500,,306000000.0,,
1833,平安好醫生,11.110,114690000.0,24010000000.0,53.52,
1835,瑞威資管,1.0200,,39100000.0,,
1836,九興控股,15.170,6160000.0,12790000000.0,11.76,9.56
1837,五谷磨房,1.6700,1290000.0,3650000000.0,12.21,4.13
1841,優越集團控股,0.235,37600.0,94000000.0,,
1842,植華集團,0.048,49600.0,57600000.0,,
1843,快餐帝國,0.225,419870.0,180000000.0,,
1845,維港環保科技,0.2380,,317330000.0,,
1846,德視佳,2.800,78350.0,897970000.0,16.44,1.58
1847,雲南建投混凝土,0.4250,,56890000.0,,
1848,中國飛機租賃,3.950,967660.0,2950000000.0,8.70,7.59
1850,鴻盛昌資源,1.430,165340.0,247100000.0,128.83,
1851,銀杏教育,6.320,3610000.0,3160000000.0,17.37,
1853,春城熱力,1.6400,,191380000.0,8.14,2.05
1854,中國萬天控股,1.090,24040000.0,2220000000.0,,
1855,中慶股份,0.285,300250.0,235120000.0,9.56,
1856,依波路,1.7900,74970.0,644860000.0,,
1857,中國光大水務,1.4000,1680000.0,4000000000.0,4.75,7.36
1858,春立醫療,10.600,11430000.0,1000000000.0,13.31,3.76
1860,匯量科技,17.590,333620000.0,27680000000.0,56.00,
1861,保寶龍科技,1.9500,,456130000.0,7.75,3.60
1865,鵬高控股集團,0.4850,1440000.0,545310000.0,,
1866,中國心連心化肥,12.600,44820000.0,16059999999.999998,14.88,2.94
1867,標準發展集團,0.231,4710.0,345110000.0,,
1868,同方友友,0.3550,83610.0,743530000.0,91.03,
1869,貓屎咖啡控股,0.1080,,152300000.0,,
1870,益美國際控股,0.495,410410.0,503490000.0,,
1871,向中國際,0.360,142420.0,156940000.0,,
1872,冠轈控股,7.010,17270000.0,4560000000.0,,
1873,維亞生物,1.560,14860000.0,3320000000.0,13.38,
1875,東曜藥業－Ｂ,4.890,2190000.0,3770000000.0,,
1876,百威亞太,8.040,115340000.0,106470000000.0,27.91,5.48
1877,君實生物,25.580,67630000.0,6650000000.0,,
1878,南戈壁,1.990,315160.0,590890000.0,,
1879,曦智科技－Ｐ,892.500,379390000.0,66739999999.99999,,
1880,中國中免,59.300,117460000.0,7430000000.0,30.05,1.31
1882,海天國際,21.780,39970000.0,34760000000.0,9.38,3.67
1883,中信國際電訊,2.810,9600000.0,10390000000.0,11.30,6.76
1884,ＥＰＲＩＮＴ集團,0.1060,4200.0,58300000.0,,
1888,建滔積層板,41.220,1940000000.0,129229999999.99998,52.69,1.65
1889,三愛健康集團,0.315,29000.0,48160000.0,,
1890,中國科培,1.030,2800000.0,2069999999.9999998,2.55,5.83
1891,興合控股,0.148,45720.0,148000000.0,5.29,
1894,恒益控股,0.340,920540.0,78290000.0,,
1895,鑫苑服務,0.395,230730.0,234240000.0,2.14,11.85
1896,貓眼娛樂,5.910,21000000.0,6860000000.0,10.74,3.72
1897,美亨實業,0.4500,,181510000.0,20.27,2.44
1898,中煤能源,12.970,386830000.0,53260000000.0,10.60,3.28
1899,興達國際,1.2200,279460.0,2340000000.0,6.13,20.49
1900,中國智能交通,0.2500,111020.0,430040000.0,5.43,
1901,飛揚集團,0.290,754850.0,289530000.0,,
1903,JBB BUILDERS,2.590,1440000.0,1290000000.0,528.57,
1905,海通恆信,0.810,3840000.0,4690000000.0,4.43,11.63
1906,博尼控股,0.5100,924700.0,750270000.0,,
1907,中國旭陽集團,2.690,73230000.0,11500000000.0,178.15,0.16
1908,建發國際集團,16.300,135390000.0,36510000000.0,9.19,5.52
1909,火岩控股,2.450,72350.0,594910000.0,,
1910,新秀麗,15.100,106440000.0,20940000000.0,9.28,5.22
1911,華興資本控股,3.700,2880000.0,2120000000.0,17.07,
1913,普拉達,39.740,276230000.0,101680000000.0,13.28,3.78
1916,江西銀行,0.6800,525860.0,914940000.0,6.07,5.60
1917,豆盟科技,0.115,11420.0,264500000.0,,
1918,融創中國,1.140,255880000.0,18980000000.0,,
1919,中遠海控,14.760,423010000.0,40680000000.0,6.59,7.52
1920,中國網成,0.770,847760.0,394790000.0,,
1921,達力普控股,4.330,9840000.0,6520000000.0,416.35,
1925,曠世芳香,1.250,30160.0,506300000.0,12.59,4.00
1927,久久王,0.194,126550.0,153640000.0,,
1928,金沙中國有限公司,16.390,219870000.0,132650000000.0,19.00,4.58
1929,周大福,11.630,369560000.0,114720000000.0,19.64,4.64
1930,勛龍,0.3950,,260700000.0,15.25,1.75
1931,華檢醫療,0.920,452240.0,1470000000.0,38.02,
1932,中漆集團,0.295,821800.0,295000000.0,,
1933,元力控股,0.225,,113380000.0,,
1935,嘉宏教育,1.0300,33460.0,1640000000.0,6.53,
1936,利特米,0.8200,27920.0,382740000.0,21.47,
1937,佳辰控股,0.190,69110.0,190000000.0,44.19,
1938,珠江鋼管,0.310,76680.0,313450000.0,1.14,
1939,上善黃金,0.810,5370000.0,414620000.0,,
1940,CGII HLDGS,1.350,694860.0,1620000000.0,9.25,
1941,燁星集團,0.350,116840.0,141850000.0,11.29,
1942,馬可數字科技,0.170,2830000.0,233280000.0,,
1943,金石控股集團,0.680,1390000.0,700410000.0,,
1945,清科控股,1.800,286660.0,534960000.00000006,6.92,
1947,美皓集團,0.4200,25200.0,252060000.0,,
1948,優矩控股,4.420,48420.0,2650000000.0,16.54,1.13
1949,佰達國際控股,0.7300,,140160000.0,,
1950,帝王實業控股,0.129,36530.0,92880000.0,33.08,
1951,錦欣生殖,2.380,30140000.0,6430000000.0,,1.76
1952,雲頂新耀,33.780,80810000.0,11940000000.0,,
1953,RIMBACO,1.150,9890000.0,1440000000.0,,5.57
1955,莊臣控股,0.580,3460.0,290000000.0,18.18,1.50
1957,大人國際,0.244,103920.0,153230000.0,,
1958,北京汽車,1.370,10000000.0,3450000000.0,79.65,
1959,中聚投資,3.630,1070000.0,1920000000.0,,
1960,TBKS HLDGS,0.3800,,380000000.0,,
1962,訓修實業,0.4450,,283100000.0,9.29,10.56
1963,重慶銀行,8.180,11050000.0,12910000000.0,4.75,6.28
