代號,名稱,按盤價,成交金額,市值,市盈率,股息率
1157,中聯重科股份有限公司,N/A,0,0,N/A,N/A
1159,智數科技集團有限公司,N/A,0,0,N/A,N/A
1160,金石資本集團有限公司,N/A,0,0,N/A,N/A
1161,奧思集團有限公司,N/A,0,0,N/A,N/A
1162,瑩嵐集團有限公司,N/A,0,0,N/A,N/A
1163,虎視傳媒有限公司,N/A,0,0,N/A,N/A
1164,中廣核礦業有限公司,N/A,0,0,N/A,N/A
1165,順風國際清潔能源有限公司,N/A,0,0,N/A,N/A
1166,星凱控股有限公司,N/A,0,0,N/A,N/A
1167,加科思藥業集團有限公司,N/A,0,0,N/A,N/A
1168,Z Fin Limited,N/A,0,0,N/A,N/A
1170,信星鞋業集團有限公司,N/A,0,0,N/A,N/A
1171,兗礦能源集團股份有限公司,N/A,0,0,N/A,N/A
1172,融太集團股份有限公司,N/A,0,0,N/A,N/A
1173,威高國際控股有限公司,N/A,0,0,N/A,N/A
1176,珠光控股集團有限公司,N/A,0,0,N/A,N/A
1177,中國生物製藥有限公司,N/A,0,0,N/A,N/A
1179,華住集團有限公司,N/A,0,0,N/A,N/A
1180,滙彩控股有限公司,N/A,0,0,N/A,N/A
1181,唐宮(中國)控股有限公司,N/A,0,0,N/A,N/A
1182,勝龍國際控股有限公司,N/A,0,0,N/A,N/A
1183,澳能建設控股有限公司,N/A,0,0,N/A,N/A
1184,時捷集團有限公司,N/A,0,0,N/A,N/A
1186,中國鐵建股份有限公司,N/A,0,0,N/A,N/A
1188,正道集團有限公司  ,N/A,0,0,N/A,N/A
1189,大灣區聚變力量控股有限公司,N/A,0,0,N/A,N/A
1193,華潤燃氣控股有限公司,N/A,0,0,N/A,N/A
1195,京維集團有限公司  ,N/A,0,0,N/A,N/A
1196,偉祿集團控股有限公司,N/A,0,0,N/A,N/A
1198,皇朝家居控股有限公司,N/A,0,0,N/A,N/A
1199,中遠海運港口有限公司,N/A,0,0,N/A,N/A
1200,美聯集團有限公司,N/A,0,0,N/A,N/A
1201,天臣控股有限公司,N/A,0,0,N/A,N/A
1202,成都普天電纜股份有限公司,N/A,0,0,N/A,N/A
1203,粵海廣南(集團)有限公司,N/A,0,0,N/A,N/A
1204,博維智慧科技有限公司,N/A,0,0,N/A,N/A
1205,中信資源控股有限公司,N/A,0,0,N/A,N/A
1206,同方泰德國際科技有限公司,N/A,0,0,N/A,N/A
1208,五礦資源有限公司,N/A,0,0,N/A,N/A
1209,華潤萬象生活有限公司,N/A,0,0,N/A,N/A
1211,比亞迪股份有限公司,N/A,0,0,N/A,N/A
1213,萬保剛集團有限公司,N/A,0,0,N/A,N/A
1215,開源控股有限公司,N/A,0,0,N/A,N/A
1216,中原銀行股份有限公司,N/A,0,0,N/A,N/A
1217,中國創新投資有限公司,N/A,0,0,N/A,N/A
1218,永義國際集團有限公司,N/A,0,0,N/A,N/A
1220,志道國際(控股)有限公司,N/A,0,0,N/A,N/A
1221,信和酒店(集團)有限公司,N/A,0,0,N/A,N/A
1222,宏安集團有限公司,N/A,0,0,N/A,N/A
1223,新灃集團有限公司,N/A,0,0,N/A,N/A
1224,中渝置地控股有限公司,N/A,0,0,N/A,N/A
1225,隆成金融集團有限公司,N/A,0,0,N/A,N/A
1226,中國投融資集團有限公司,N/A,0,0,N/A,N/A
1228,北海康成製藥有限公司,N/A,0,0,N/A,N/A
1229,南南資源實業有限公司,N/A,0,0,N/A,N/A
1231,新礦資源有限公司,N/A,0,0,N/A,N/A
1232,金輪天地控股有限公司,N/A,0,0,N/A,N/A
1233,時代中國控股有限公司,N/A,0,0,N/A,N/A
1234,中國利郎有限公司,N/A,0,0,N/A,N/A
1235,專業旅運(亞洲)企業有限公司,N/A,0,0,N/A,N/A
1237,中科生物控股有限公司,N/A,0,0,N/A,N/A
1238,寶龍地產控股有限公司,N/A,0,0,N/A,N/A
1239,Teamway International Group Holdings Limited,N/A,0,0,N/A,N/A
1240,青建國際控股有限公司,N/A,0,0,N/A,N/A
1241,雙樺控股有限公司,N/A,0,0,N/A,N/A
1243,宏安地產有限公司,N/A,0,0,N/A,N/A
1244,思路迪醫藥股份有限公司,N/A,0,0,N/A,N/A
1245,"Niraku GC Holdings, Inc.",N/A,0,0,N/A,N/A
1246,保集健康控股有限公司,N/A,0,0,N/A,N/A
1247,米格國際控股有限公司,N/A,0,0,N/A,N/A
1250,山高新能源集團有限公司,N/A,0,0,N/A,N/A
1251,華油能源集團有限公司,N/A,0,0,N/A,N/A
1252,中國天瑞集團水泥有限公司,N/A,0,0,N/A,N/A
1253,中國綠博生態科技集團有限公司,N/A,0,0,N/A,N/A
1255,TATA健康國際控股有限公司,N/A,0,0,N/A,N/A
1257,中國光大綠色環保有限公司,N/A,0,0,N/A,N/A
1258,中國有色礦業有限公司,N/A,0,0,N/A,N/A
1259,未來發展控股有限公司,N/A,0,0,N/A,N/A
1260,皓天財經集團控股有限公司,N/A,0,0,N/A,N/A
1262,蠟筆小新休閒食品集團有限公司,N/A,0,0,N/A,N/A
1265,天津津燃公用事業股份有限公司,N/A,0,0,N/A,N/A
1268,中國美東汽車控股有限公司,N/A,0,0,N/A,N/A
1269,中國首控集團有限公司,N/A,0,0,N/A,N/A
1270,朗廷酒店管理人有限公司與朗廷酒店投資有限公司 ,N/A,0,0,N/A,N/A
1271,佳明集團控股有限公司,N/A,0,0,N/A,N/A
1272,大唐環境產業集團股份有限公司,N/A,0,0,N/A,N/A
1273,香港信貸集團有限公司,N/A,0,0,N/A,N/A
1274,知行汽車科技(蘇州)股份有限公司,N/A,0,0,N/A,N/A
1276,江蘇恒瑞醫藥股份有限公司,N/A,0,0,N/A,N/A
1277,力量發展集團有限公司,N/A,0,0,N/A,N/A
1278,中國新城鎮發展有限公司,N/A,0,0,N/A,N/A
1280,中國奇點國峰控股有限公司,N/A,0,0,N/A,N/A
1281,鑫達投資控股有限公司,N/A,0,0,N/A,N/A
1282,中澤豐國際有限公司,N/A,0,0,N/A,N/A
1283,高陞集團控股有限公司,N/A,0,0,N/A,N/A
1284,新傳企劃有限公司,N/A,0,0,N/A,N/A
1285,嘉士利集團有限公司,N/A,0,0,N/A,N/A
1286,鷹普精密工業有限公司,N/A,0,0,N/A,N/A
1288,中國農業銀行股份有限公司,N/A,0,0,N/A,N/A
1289,無錫盛力達科技股份有限公司,N/A,0,0,N/A,N/A
1290,中國匯融金融控股有限公司,N/A,0,0,N/A,N/A
1292,重慶長安民生物流股份有限公司,N/A,0,0,N/A,N/A
1293,廣匯寶信汽車集團有限公司,N/A,0,0,N/A,N/A
1298,雲能國際股份有限公司,N/A,0,0,N/A,N/A
1299,友邦保險控股有限公司,N/A,0,0,N/A,N/A
1300,俊知集團有限公司,N/A,0,0,N/A,N/A
1301,德基科技控股有限公司,N/A,0,0,N/A,N/A
1302,先健科技公司,N/A,0,0,N/A,N/A
1303,滙力資源(集團)有限公司,N/A,0,0,N/A,N/A
1304,峰岹科技（深圳）股份有限公司,N/A,0,0,N/A,N/A
1305,偉志控股有限公司,N/A,0,0,N/A,N/A
1308,海豐國際控股有限公司,N/A,0,0,N/A,N/A
1310,香港寬頻有限公司,N/A,0,0,N/A,N/A
1312,華控康泰集團有限公司,N/A,0,0,N/A,N/A
1313,華潤建材科技控股有限公司,N/A,0,0,N/A,N/A
1314,翠華控股有限公司,N/A,0,0,N/A,N/A
1315,綠色經濟發展有限公司,N/A,0,0,N/A,N/A
1316,耐世特汽車系統集團有限公司,N/A,0,0,N/A,N/A
1317,中國楓葉教育集團有限公司,N/A,0,0,N/A,N/A
1318,毛戈平化妝品股份有限公司,N/A,0,0,N/A,N/A
1319,靄華押業信貸控股有限公司,N/A,0,0,N/A,N/A
1321,中國新城市集團有限公 司,N/A,0,0,N/A,N/A
1323,華盛國際控股有限公司,N/A,0,0,N/A,N/A
1326,傳遞娛樂有限公司,N/A,0,0,N/A,N/A
1327,勵時集團有限公司,N/A,0,0,N/A,N/A
1328,金涌投資有限公司,N/A,0,0,N/A,N/A
1330,綠色動力環保集團股份有限公司,N/A,0,0,N/A,N/A
1332,透雲生物科技集團有限公司,N/A,0,0,N/A,N/A
1333,博雷頓科技股份公司,N/A,0,0,N/A,N/A
1334,瑞昌國際控股有限公司,N/A,0,0,N/A,N/A
1335,順泰控股集團有限公司,N/A,0,0,N/A,N/A
1336,新華人壽保險股份有限公司,N/A,0,0,N/A,N/A
1338,霸王國際(集團)控股有限公司,N/A,0,0,N/A,N/A
1339,中國人民保險集團股份有限公司,N/A,0,0,N/A,N/A
1340,惠生國際控股有限公司,N/A,0,0,N/A,N/A
1341,昊天國際建設投資集團有限公司,N/A,0,0,N/A,N/A
1343,偉源控股有限公司,N/A,0,0,N/A,N/A
1345,上海先鋒控股有限公司,N/A,0,0,N/A,N/A
1346,利華控股集團,N/A,0,0,N/A,N/A
1347,華虹半導體有限公司,N/A,0,0,N/A,N/A
1348,滉達富控股有限公司,N/A,0,0,N/A,N/A
1349,上海復旦張江生物醫藥股份有限公司,N/A,0,0,N/A,N/A
1351,輝煌明天科技控股有限公司,N/A,0,0,N/A,N/A
1354,西安經發物業股份有限公司,N/A,0,0,N/A,N/A
1355,朸濬國際集團控股有限公司,N/A,0,0,N/A,N/A
1357,美圖公司,N/A,0,0,N/A,N/A
1358,普華和順集團公司,N/A,0,0,N/A,N/A
1359,中國信達資產管理股份有限公司,N/A,0,0,N/A,N/A
1361,361度國際有限公司,N/A,0,0,N/A,N/A
1362,新龍移動集團有限公司,N/A,0,0,N/A,N/A
1364,古茗控股有限公司,N/A,0,0,N/A,N/A
1368,特步國際控股有限公司,N/A,0,0,N/A,N/A
1370,奧威控股有限公司,N/A,0,0,N/A,N/A
1371,中國生態旅遊集團有限公司,N/A,0,0,N/A,N/A
1372,中國碳中和發展集團有限公司,N/A,0,0,N/A,N/A
1373,國際家居零售有限公司,N/A,0,0,N/A,N/A
1375,中原證券股份有限公司,N/A,0,0,N/A,N/A
1376,Raffles Interior Limited ,N/A,0,0,N/A,N/A
1378,中國宏橋集團有限公司,N/A,0,0,N/A,N/A
1379,溫嶺浙江工量刃具交易中心股份有限公司,N/A,0,0,N/A,N/A
1380,中國金石礦業控股有限公司,N/A,0,0,N/A,N/A
1382,互太紡織控股有限公司,N/A,0,0,N/A,N/A
1384,滴普科技股份有限公司,N/A,0,0,N/A,N/A
1385,上海復旦微電子集團股份有限公司,N/A,0,0,N/A,N/A
1388,安莉芳控股有限公司,N/A,0,0,N/A,N/A
1389,美捷滙控股有限公司,N/A,0,0,N/A,N/A
1393,恒鼎實業國際發展有限公司,N/A,0,0,N/A,N/A
1395,強泰環保控股有限公司,N/A,0,0,N/A,N/A
1396,粵港灣控股有限公司,N/A,0,0,N/A,N/A
1397,碧瑤綠色集團有限公司,N/A,0,0,N/A,N/A
1398,中國工商銀行股份有限公司,N/A,0,0,N/A,N/A
1399,銳信控股有限公司,N/A,0,0,N/A,N/A
1400,滿地科技股份有限公司,N/A,0,0,N/A,N/A
1401,未來機器有限公司,N/A,0,0,N/A,N/A
1402,超智能控股有限公司,N/A,0,0,N/A,N/A
1405,達勢股份有限公司,N/A,0,0,N/A,N/A
1406,清晰醫療集團控股有限公司,N/A,0,0,N/A,N/A
1407,交運燃氣有限公司,N/A,0,0,N/A,N/A
1408,濠江機電控股有限公司,N/A,0,0,N/A,N/A
1410,安領國際控股有限公司,N/A,0,0,N/A,N/A
1412,雋思集團控股有限公司,N/A,0,0,N/A,N/A
1413,鑄帝控股集團有限公司,N/A,0,0,N/A,N/A
1415,高偉電子控股有限公司,N/A,0,0,N/A,N/A
1416,CTR Holdings Limited ,N/A,0,0,N/A,N/A
1417,浦江中國控股有限公司,N/A,0,0,N/A,N/A
1418,盛諾集團有限公司,N/A,0,0,N/A,N/A
1419,盈健醫療集團有限公司,N/A,0,0,N/A,N/A
1420,川控股有限公司,N/A,0,0,N/A,N/A
1421,恒昌集團國際有限公司,N/A,0,0,N/A,N/A
1425,捷隆控股有限公司,N/A,0,0,N/A,N/A
1427,中國天保集團發展有限公司,N/A,0,0,N/A,N/A
1428,耀才證券金融集團有限公司,N/A,0,0,N/A,N/A
1429,天任集團控股有限公司,N/A,0,0,N/A,N/A
1431,原生態牧業有限公司,N/A,0,0,N/A,N/A
1432,中國聖牧有機奶業有限公司,N/A,0,0,N/A,N/A
1433,常達控股有限公司,N/A,0,0,N/A,N/A
1440,應星控股集團有限公司,N/A,0,0,N/A,N/A
1442,鷹輝物流有限公司,N/A,0,0,N/A,N/A
1443,富臨集團控股有限公司,N/A,0,0,N/A,N/A
1446,鴻福堂集團控股有限公司,N/A,0,0,N/A,N/A
1447,新福港建設集團有限公司,N/A,0,0,N/A,N/A
1448,福壽園國際集團有限公司,N/A,0,0,N/A,N/A
1449,立德教育股份有限公司,N/A,0,0,N/A,N/A
1450,世紀睿科控股有限公司,N/A,0,0,N/A,N/A
1451,萬成集團股份有限公司,N/A,0,0,N/A,N/A
1452,迪諾斯環保科技控股有限公司,N/A,0,0,N/A,N/A
1455,科利實業控股集團有限公司,N/A,0,0,N/A,N/A
1456,國聯民生證券股份有限公司,N/A,0,0,N/A,N/A
1458,周黑鴨國際控股有限公司,N/A,0,0,N/A,N/A
1459,巨匠建設集團股份有限公司,N/A,0,0,N/A,N/A
1460,揚科集團有限公司,N/A,0,0,N/A,N/A
1461,中泰期貨股份有限公司,N/A,0,0,N/A,N/A
1463,C-Link Squared Limited ,N/A,0,0,N/A,N/A
1466,佰金生命科學控股有限公司,N/A,0,0,N/A,N/A
1468,嘉高達資本（控股）集團,N/A,0,0,N/A,N/A
1470,富一國際控股有限公司,N/A,0,0,N/A,N/A
1471,眾淼控股(青島)股份有限公司,N/A,0,0,N/A,N/A
1472,生興控股(國際)有限公司,N/A,0,0,N/A,N/A
1473,環聯連訊科技有限公司,N/A,0,0,N/A,N/A
1475,日清食品有限公司,N/A,0,0,N/A,N/A
1476,金融街證券股份有限公司,N/A,0,0,N/A,N/A
1477,Ocumension Therapeutics,N/A,0,0,N/A,N/A
1478,丘鈦科技(集團)有限公司,N/A,0,0,N/A,N/A
1480,恩達集團控股有限公司,N/A,0,0,N/A,N/A
1481,竣球控股有限公司,N/A,0,0,N/A,N/A
1483,網譽科技有限公司,N/A,0,0,N/A,N/A
1486,思城控股有限公司,N/A,0,0,N/A,N/A
1489,GC Construction Holdings Limited,N/A,0,0,N/A,N/A
1488,百福控股有限公司,N/A,0,0,N/A,N/A
1490,車市科技有限公司,N/A,0,0,N/A,N/A
1495,集一控股有限公司,N/A,0,0,N/A,N/A
1496,亞積邦租賃控股有限公司,N/A,0,0,N/A,N/A
1497,廈門燕之屋燕窩產業股份有限公司,N/A,0,0,N/A,N/A
1498,培力農本方有限公司,N/A,0,0,N/A,N/A
1499,歐科雲鏈控股有限公司,N/A,0,0,N/A,N/A
1500,現恆建築控股有限公司,N/A,0,0,N/A,N/A
1501,上海瑛泰醫療器械股份有限公司,N/A,0,0,N/A,N/A
1502,金融街物業股份有限公司,N/A,0,0,N/A,N/A
1508,中國再保險(集團)股份有限公司,N/A,0,0,N/A,N/A
1513,麗珠醫藥集團股份有限公司,N/A,0,0,N/A,N/A
1515,華潤醫療控股有限公司,N/A,0,0,N/A,N/A
1516,融創服務控股有限公司,N/A,0,0,N/A,N/A
1518,新世紀醫療控股有限公司,N/A,0,0,N/A,N/A
1519,極兔速遞環球有限公司,N/A,0,0,N/A,N/A
1520,天機控股有限公司,N/A,0,0,N/A,N/A
1521,方達控股公司,N/A,0,0,N/A,N/A
1522,京投軌道交通科技控股有限公司,N/A,0,0,N/A,N/A
1523,珩灣科技有限公司,N/A,0,0,N/A,N/A
1525,上海建橋教育集團有限公司,N/A,0,0,N/A,N/A
1526,瑞慈醫療服務控股有限公司,N/A,0,0,N/A,N/A
1527,浙江天潔環境科技股份有限公司,N/A,0,0,N/A,N/A
1528,紅星美凱龍家居集團股份有限公司,N/A,0,0,N/A,N/A
1529,樂氏國際控股集團有限公司,N/A,0,0,N/A,N/A
1530,三生制葯,N/A,0,0,N/A,N/A
1532,中國派對文化控股有限公司,N/A,0,0,N/A,N/A
1536,煜榮集團控股有限公司,N/A,0,0,N/A,N/A
1538,中奧到家集團有限公司,N/A,0,0,N/A,N/A
1539,知行集團控股國際有限公司,N/A,0,0,N/A,N/A
1540,澳獅環球集團有限公司,N/A,0,0,N/A,N/A
1541,宜明昂科生物醫藥技術(上海)股份有限公司,N/A,0,0,N/A,N/A
1542,台州市水務集團股份有限公司,N/A,0,0,N/A,N/A
1543,廣東中盈盛達融資擔保投資股份有限公司,N/A,0,0,N/A,N/A
1545,設計都會有限公司,N/A,0,0,N/A,N/A
1546,德萊建業集團有限公司,N/A,0,0,N/A,N/A
1547,IBI Group Holdings Limited,N/A,0,0,N/A,N/A
1548,金斯瑞生物科技股份有限公司,N/A,0,0,N/A,N/A
1549,永豐集團控股有限公司,N/A,0,0,N/A,N/A
1551,廣州農村商業銀行股份有限公司,N/A,0,0,N/A,N/A
1552,BHCC Holding Limited,N/A,0,0,N/A,N/A
1553,邁科管業控股有限公司,N/A,0,0,N/A,N/A
1555,MI 能源控股有限公司,N/A,0,0,N/A,N/A
1556,建業建榮控股有限公司,N/A,0,0,N/A,N/A
1557,劍虹集團控股有限公司,N/A,0,0,N/A,N/A
1559,均安控股有限公司,N/A,0,0,N/A,N/A
1560,星星集團亞洲有限公司,N/A,0,0,N/A,N/A
1561,聯洋智能控股有限公司,N/A,0,0,N/A,N/A
1563,友聯國際教育租賃控股有限公司,N/A,0,0,N/A,N/A
1565,成實外教育有限公司,N/A,0,0,N/A,N/A
1566,華夏文化科技集團有限公司,N/A,0,0,N/A,N/A
1568,承達集團有限公司,N/A,0,0,N/A,N/A
1569,民生教育集團有限公司,N/A,0,0,N/A,N/A
1570,偉業控股有限公司,N/A,0,0,N/A,N/A
1571,信邦控股有限公司,N/A,0,0,N/A,N/A
1572,中國藝術金融控股有限公司,N/A,0,0,N/A,N/A
1575,皇庭智家控股有限公司,N/A,0,0,N/A,N/A
1576,齊魯高速公路股份有限公司,N/A,0,0,N/A,N/A
1577,泉州匯鑫小額貸款股份有限公司,N/A,0,0,N/A,N/A
1578,天津銀行股份有限公司,N/A,0,0,N/A,N/A
1579,頤海國際控股有限公司,N/A,0,0,N/A,N/A
1580,大森控股集團有限公司,N/A,0,0,N/A,N/A
1581,進昇集團控股有限公司,N/A,0,0,N/A,N/A
1582,華營建築集團控股有限公司,N/A,0,0,N/A,N/A
1583,親親食品集團(開曼)股份有限公司,N/A,0,0,N/A,N/A
1585,雅迪集團控股有限公司,N/A,0,0,N/A,N/A
1586,中國力鴻檢驗控股有限公司,N/A,0,0,N/A,N/A
1587,欣融國際控股有限公司,N/A,0,0,N/A,N/A
1588,暢捷通信息技術股份有限公司,N/A,0,0,N/A,N/A
1591,汛和集團控股有限公司,N/A,0,0,N/A,N/A
1592,基石控股有限公司,N/A,0,0,N/A,N/A
1593,辰林教育集團控股有限公司,N/A,0,0,N/A,N/A
1596,河北翼辰實業集團股份有限公司,N/A,0,0,N/A,N/A
1597,中國納泉能源科技控股有限公司,N/A,0,0,N/A,N/A
1598,中國21世紀教育集團有限公司,N/A,0,0,N/A,N/A
1599,北京城建設計發展集團股份有限公司,N/A,0,0,N/A,N/A
1600,天倫燃氣控股有限公司,N/A,0,0,N/A,N/A
1601,中關村科技租賃股份有限公司,N/A,0,0,N/A,N/A
1606,國銀金融租賃股份有限公司,N/A,0,0,N/A,N/A
1608,偉能集團國際控股有限公司,N/A,0,0,N/A,N/A
1610,中糧家佳康食品有限公司,N/A,0,0,N/A,N/A
1611,新火科技控股有限公司,N/A,0,0,N/A,N/A
1612,永勝醫療控股有限公司,N/A,0,0,N/A,N/A
1613,協同通信集團有限公司,N/A,0,0,N/A,N/A
1615,奧邦建築集團有限公司,N/A,0,0,N/A,N/A
1616,一元宇宙公司,N/A,0,0,N/A,N/A
1617,南方通信控股有限公司,N/A,0,0,N/A,N/A
1618,中國冶金科工股份有限公司,N/A,0,0,N/A,N/A
1620,富盈環球集團控股有限公司,N/A,0,0,N/A,N/A
1621,域高國際控股有限公司,N/A,0,0,N/A,N/A
1622,力高地產集團有限公司,N/A,0,0,N/A,N/A
1623,海隆控股有限公司,N/A,0,0,N/A,N/A
1626,嘉耀控股有限公司,N/A,0,0,N/A,N/A
1627,安保工程控股有限公司,N/A,0,0,N/A,N/A
1628,禹洲集團控股有限公司,N/A,0,0,N/A,N/A
1629,冠均國際控股有限公司,N/A,0,0,N/A,N/A
1630,建成控股有限公司,N/A,0,0,N/A,N/A
1631,REF Holdings Limited,N/A,0,0,N/A,N/A
1632,民商創科控股有限公司,N/A,0,0,N/A,N/A
1633,上諭集團控股有限公司,N/A,0,0,N/A,N/A
1635,上海大眾公用事業(集團)股份有限公司,N/A,0,0,N/A,N/A
1636,中國金屬資源利用有限公司,N/A,0,0,N/A,N/A
1637,順興集團(控股)有限公司,N/A,0,0,N/A,N/A
1638,佳兆業集團控股有限公司,N/A,0,0,N/A,N/A
1640,千循科技有限公司,N/A,0,0,N/A,N/A
1641,紅星冷鏈（湖南）股份有限公司,N/A,0,0,N/A,N/A
1643,現代中藥集團有限公司,N/A,0,0,N/A,N/A
1645,海納智能裝備國際控股有限公司,N/A,0,0,N/A,N/A
1647,雄岸科技集團有限公司,N/A,0,0,N/A,N/A
1650,Hygieia Group Limited,N/A,0,0,N/A,N/A
1651,津上精密機床(中國)有限公司,N/A,0,0,N/A,N/A
1652,福森藥業有限公司,N/A,0,0,N/A,N/A
1653,MOS House Group Limited ,N/A,0,0,N/A,N/A
1655,Okura Holdings Limited,N/A,0,0,N/A,N/A
1656,億仕登控股有限公司,N/A,0,0,N/A,N/A
1657,樺欣控股有限公司,N/A,0,0,N/A,N/A
1658,中國郵政儲蓄銀行股份有限公司,N/A,0,0,N/A,N/A
1660,七元投資控股有限公司,N/A,0,0,N/A,N/A
1661,中國前沿科技集團,N/A,0,0,N/A,N/A
1662,義合控股有限公司,N/A,0,0,N/A,N/A
1663,漢港控股集團有限公司,N/A,0,0,N/A,N/A
1666,北京同仁堂科技發展股份有限公司,N/A,0,0,N/A,N/A
1667,迪米生活控股有限公司,N/A,0,0,N/A,N/A
1668,華南城控股有限公司,N/A,0,0,N/A,N/A
1669,環球信貸集團有限公司,N/A,0,0,N/A,N/A
1671,天津天保能源股份有限公司,N/A,0,0,N/A,N/A
1672,歌禮製藥有限公司,N/A,0,0,N/A,N/A
1673,華章科技控股有限公司,N/A,0,0,N/A,N/A
1675,亞信科技控股有限公司,N/A,0,0,N/A,N/A
1676,高地股份有限公司,N/A,0,0,N/A,N/A
1679,瑞斯康集團控股有限公司,N/A,0,0,N/A,N/A
1680,澳門勵駿創建有限公司,N/A,0,0,N/A,N/A
1681,康臣葯業集團有限公司,N/A,0,0,N/A,N/A
1682,杭品生活科技股份有限公司,N/A,0,0,N/A,N/A
1683,曠逸國際控股有限公司,N/A,0,0,N/A,N/A
1685,博耳電力控股有限公司,N/A,0,0,N/A,N/A
1686,新意網集團有限公司,N/A,0,0,N/A,N/A
1689,華禧控股有限公司,N/A,0,0,N/A,N/A
1690,立基工程(控股)有限公司,N/A,0,0,N/A,N/A
1691,JS 環球生活有限公司,N/A,0,0,N/A,N/A
1692,登輝控股有限公司,N/A,0,0,N/A,N/A
1693,璋利國際控股有限公司,N/A,0,0,N/A,N/A
1695,椰豐集團有限公司,N/A,0,0,N/A,N/A
1696,復銳醫療科技有限公司,N/A,0,0,N/A,N/A
1697,山東省國際信託股份有限公司,N/A,0,0,N/A,N/A
1698,騰訊音樂娛樂集團,N/A,0,0,N/A,N/A
1701,途屹控股有限公司,N/A,0,0,N/A,N/A
1702,東光化工有限公司,N/A,0,0,N/A,N/A
1703,維力生活科技有限公司,N/A,0,0,N/A,N/A
1705,賓仕國際控股有限公司,N/A,0,0,N/A,N/A
1707,致浩達控股有限公司,N/A,0,0,N/A,N/A
1708,南京三寶科技股份有限公司,N/A,0,0,N/A,N/A
1709,德林控股集團有限公司,N/A,0,0,N/A,N/A
1710,致豐工業電子集團有限公司,N/A,0,0,N/A,N/A
1711,歐化國際有限公司,N/A,0,0,N/A,N/A
1712,龍資源有限公司,N/A,0,0,N/A,N/A
1713,四川能投發展股份有限公司,N/A,0,0,N/A,N/A
1715,智慧健康科技有限公司,N/A,0,0,N/A,N/A
1716,毛記葵涌有限公司,N/A,0,0,N/A,N/A
1717,澳優乳業股份有限公司,N/A,0,0,N/A,N/A
1718,宏基集團控股有限公司,N/A,0,0,N/A,N/A
1719,中國通商集團有限公司,N/A,0,0,N/A,N/A
1720,普天通信集團有限公司,N/A,0,0,N/A,N/A
1721,FSM Holdings Limited,N/A,0,0,N/A,N/A
1722,建鵬控股有限公司,N/A,0,0,N/A,N/A
1723,恆月控股有限公司,N/A,0,0,N/A,N/A
1725,中國技術集團有限公司,N/A,0,0,N/A,N/A
1726,HKE Holdings Limited,N/A,0,0,N/A,N/A
1727,河北建設集團股份有限公司,N/A,0,0,N/A,N/A
1728,中國正通汽車服務控股有限公司,N/A,0,0,N/A,N/A
1729,匯聚科技有限公司,N/A,0,0,N/A,N/A
1731,其利工業集團有限公司,N/A,0,0,N/A,N/A
1732,象興國際控股有限公司,N/A,0,0,N/A,N/A
1733,易大宗控股有限公司,N/A,0,0,N/A,N/A
1735,中環新能源控股集團有限公司,N/A,0,0,N/A,N/A
1736,中國育兒網絡控股有限公司,N/A,0,0,N/A,N/A
1737,亞洲實業集團(控股)有限公司,N/A,0,0,N/A,N/A
1738,飛尚無煙煤資源有限公司,N/A,0,0,N/A,N/A
1739,齊屹科技(開曼)有限公司,N/A,0,0,N/A,N/A
1740,新石文化投資有限公司,N/A,0,0,N/A,N/A
1741,成志控股有限公司,N/A,0,0,N/A,N/A
1742,HPC Holdings Limited,N/A,0,0,N/A,N/A
1745,驢跡科技控股有限公司,N/A,0,0,N/A,N/A
1746,萬順集團(控股)有限公司,N/A,0,0,N/A,N/A
1747,Home Control International Limited,N/A,0,0,N/A,N/A
1748,信源企業集團有限公司,N/A,0,0,N/A,N/A
1749,杉杉品牌運營股份有限公司,N/A,0,0,N/A,N/A
1750,全達電器集團(控股)有限公司,N/A,0,0,N/A,N/A
1751,景聯集團控股有限公司,N/A,0,0,N/A,N/A
1752,澳洲成峰高教集團有限公司,N/A,0,0,N/A,N/A
1753,兌吧集團有限公司,N/A,0,0,N/A,N/A
1755,新城悅服務集團有限公司,N/A,0,0,N/A,N/A
1756,中國科教產業集團有限公司,N/A,0,0,N/A,N/A
1757,俊裕地基集團有限公司,N/A,0,0,N/A,N/A
1758,博駿教育有限公司,N/A,0,0,N/A,N/A
1759,中油潔能控股集團有限公司,N/A,0,0,N/A,N/A
1760,英恒科技控股有限公司,N/A,0,0,N/A,N/A
1762,萬咖壹聯有限公司,N/A,0,0,N/A,N/A
1763,中國同輻股份有限公司,N/A,0,0,N/A,N/A
1765,希教國際控股有限公司,N/A,0,0,N/A,N/A
1766,中國中車股份有限公司,N/A,0,0,N/A,N/A
1767,TS Wonders Holding Limited,N/A,0,0,N/A,N/A
1769,思考樂教育集團,N/A,0,0,N/A,N/A
1771,新豐泰集團控股有限公司,N/A,0,0,N/A,N/A
1772,江西贛鋒鋰業集團股份有限公司,N/A,0,0,N/A,N/A
1773,天立國際控股有限公司,N/A,0,0,N/A,N/A
1775,精英匯集團控股有限公司,N/A,0,0,N/A,N/A
1776,廣發證券股份有限公司,N/A,0,0,N/A,N/A
1777,花樣年控股集團有限公司,N/A,0,0,N/A,N/A
1778,彩生活服務集團有限公司,N/A,0,0,N/A,N/A
1780,榮尊國際控股集團有限公司,N/A,0,0,N/A,N/A
1782,國際商業數字技術有限公司,N/A,0,0,N/A,N/A
