Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,T1_150,BOSS_STATUS,buy_price,tp1_price,tp2_price,SNO
2025-09-25,0552.HK,4.679999828338623,4.679999828338623,4.559999942779541,4.590000152587891,4.590000152587891,9647008,0.0,0.0,4.601787616735698,4.623795046258119,4.602667344427335,4.503649444072136,4.248291758927558,False,False,LH,LHLLHH,4.309999942779541,2025-10-13,4.809999942779541,2025-10-30,4.849999904632568,4.380000114440918,False,False,False,False,False,True,0.75,9,6,2.0,1.0,True,False,SB1-2025/09/25,4.58,4.849999904632568,5.119999809265137,552.HK
2025-09-30,0639.HK,2.759999990463257,2.8499999046325684,2.7699999809265137,2.8399999141693115,2.7799999713897705,10113433,0.0,0.0,2.7333218579797083,2.730200910458961,2.712987198034116,2.633373217823473,2.5059032655676776,True,True,LH,LHLLHH,2.720000028610229,2025-10-08,3.2699999809265137,2025-10-16,3.299999952316284,2.7300000190734863,False,False,False,False,False,True,0.83,5,3,1.0,1.0,True,False,SB1-2025/09/30,3.01,3.299999952316284,3.589999904632569,639.HK
2025-09-30,0670.HK,3.119999885559082,3.359999895095825,3.119999885559082,3.3299999237060547,3.3299999237060547,32270640,0.0,0.0,3.119455647214766,3.076380133485555,3.028775092876708,2.9400654670697466,2.721702133981484,True,True,HH,HHHHHL,4.389999866485596,2025-11-10,4.329999923706055,2025-11-11,4.0,3.630000114440918,False,True,False,False,False,False,0.0,0,0,,,False,False,TP1-2025/07/25,,,,670.HK
2025-10-16,0670.HK,3.4200000762939453,3.690000057220459,3.380000114440918,3.539999961853028,3.539999961853028,65683200,0.0,0.0,3.2665125632459286,3.1822980970012886,3.0976948403894475,2.9929521092089777,2.760651689616915,True,True,,,0.0,,0.0,,0.0,0.0,False,False,True,False,False,False,0.0,0,0,,,False,False,TP2-2025/07/25,,,,670.HK
2025-09-23,6865.HK,11.40999984741211,11.40999984741211,10.8100004196167,11.039999961853027,11.039999961853027,5418400,0.0,0.0,11.56306765326318,11.35641323485567,10.849393950487965,10.522002141100304,11.153902253409791,False,True,LL,LLHHLL,13.050000190734863,2025-10-09,11.149999618530272,2025-10-13,10.600000381469728,10.8100004196167,True,False,False,False,False,False,0.0,0,0,,,False,False,BY1-2025/08/18,,,,6865.HK
2025-10-09,6865.HK,11.729999542236328,13.050000190734863,11.619999885559082,12.539999961853027,12.539999961853027,15347000,0.0,0.0,11.872280988209084,11.634963965957136,11.155073987694982,10.746168169510776,11.199579430206567,False,True,HH,HHLLLL,10.600000381469728,2025-10-13,10.760000228881836,2025-10-23,10.289999961853027,10.8100004196167,False,True,False,False,False,False,0.0,0,0,,,False,False,TP1-2025/08/18,,,,6865.HK
2025-09-18,6929.HK,4.440000057220459,4.610000133514404,4.420000076293945,4.46999979019165,4.46999979019165,225500,0.15,0.0,4.4002508643796725,4.4504580567710486,4.39207259621512,4.176265235723693,4.0508943855043045,False,False,LH,LHLLHH,4.159999847412109,2025-09-22,4.980000019073486,2025-10-03,5.099999904632568,4.320000171661377,False,False,False,False,False,True,0.5,4,3,1.0,0.0,False,False,,,,,6929.HK
2025-10-09,0777.HK,14.720000267028809,15.100000381469728,13.399999618530272,14.039999961853027,14.039999961853027,15417000,0.0,0.0,13.946791382564363,13.084214998121077,12.027767624229462,11.201417501399744,10.470978293886676,True,True,,,0.0,,0.0,,0.0,0.0,True,False,False,False,False,False,0.0,0,0,,,False,False,BY1-2025/08/27,,,,777.HK
2025-09-18,0085.HK,1.6200000047683716,1.7000000476837158,1.590000033378601,1.6100000143051147,1.6100000143051147,11374000,0.0,0.0,1.6136123196516672,1.6344506674956774,1.594845179807059,1.5113680090651027,1.376197292022171,False,False,LH,LHLLHH,1.5099999904632568,2025-09-23,1.7400000095367432,2025-10-09,1.830000042915344,1.5499999523162842,False,False,False,False,False,True,0.7,7,3,2.0,2.0,True,False,SB1-2025/09/18,1.67,1.830000042915344,1.990000085830688,85.HK
2025-10-10,0085.HK,1.7400000095367432,1.7699999809265137,1.6699999570846558,1.6799999475479126,1.6799999475479126,6152250,0.0,0.0,1.6877432094127562,1.660937775943951,1.6224255410507151,1.5462601021473132,1.4053426357454966,True,True,,,0.0,,0.0,,0.0,0.0,True,False,False,False,False,False,0.0,0,0,,,False,False,BY1-2025/09/18,,,,85.HK
2025-10-31,0085.HK,1.5499999523162842,1.5700000524520874,1.4800000190734863,1.4800000190734863,1.4800000190734863,6112000,0.0,0.0,1.5575737313774454,1.591329914968957,1.6011486039737532,1.5536118660631262,1.423693610933413,False,False,,,0.0,,0.0,,0.0,0.0,False,False,False,True,False,False,0.0,0,0,,,False,False,CL1-2025/09/18,,,,85.HK
2025-09-16,0853.HK,14.43000030517578,14.699999809265137,13.979999542236328,14.489999771118164,14.489999771118164,37013381,0.0,0.0,13.947060049747066,13.579097806963414,12.416739277318335,10.850610592628843,9.109983645513584,True,True,LH,LHLLHH,12.510000228881836,2025-09-26,16.15999984741211,2025-10-08,16.280000686645508,12.899999618530272,False,False,False,False,False,True,0.83,5,2,3.0,0.0,True,False,SB1-2025/09/16,14.4,16.280000686645508,18.160001373291017,853.HK
2025-10-08,0853.HK,15.420000076293944,16.280000686645508,14.93000030517578,16.15999984741211,16.15999984741211,20395361,0.0,0.0,14.340292393717458,13.91945683143438,13.063170812006346,11.590412518187852,9.612749972007496,True,True,HH,HHLLLH,11.039999961853027,2025-11-10,11.25,2025-11-12,11.380000114440918,11.039999961853027,False,True,False,False,False,False,0.0,0,0,,,False,False,TP1-2025/07/17,,,,853.HK
2025-10-10,0853.HK,14.779999732971191,15.020000457763672,13.899999618530272,14.06999969482422,14.06999969482422,30006764,0.0,0.0,14.362509683339526,14.004046192451971,13.168847773391803,11.702199095058212,9.68942732193554,True,True,,,0.0,,0.0,,0.0,0.0,True,False,False,False,False,False,0.0,0,0,,,False,False,BY1-2025/09/16,,,,853.HK
2025-10-17,0853.HK,12.979999542236328,13.06999969482422,12.210000038146973,12.279999732971191,12.279999732971191,24604947,0.0,0.0,13.469272568261289,13.64283196614126,13.146411409811432,11.831088705449083,9.82172475125171,False,False,,,0.0,,0.0,,0.0,0.0,False,False,False,True,False,False,0.0,0,0,,,False,False,CL1-2025/09/16,,,,853.HK
2025-09-18,0855.HK,6.170000076293945,6.239999771118164,6.059999942779541,6.119999885559082,5.966230869293213,1394000,0.0,0.0,5.983964845430903,6.002386649853192,6.027643762638117,5.944498574379795,5.556502116729175,False,False,LH,LHLLHH,5.769999980926514,2025-09-26,6.489999771118164,2025-10-10,6.570000171661377,5.78000020980835,False,False,False,False,False,True,0.88,7,4,2.0,1.0,True,False,SB1-2025/09/18,6.17,6.570000171661377,6.970000343322754,855.HK
2025-10-14,0855.HK,6.449999809265137,6.449999809265137,6.079999923706055,6.079999923706055,6.079999923706055,3272200,0.0,0.0,6.1583519878234085,6.074816834750869,6.041946482767842,5.97125927628847,5.613732378362638,True,True,,,0.0,,0.0,,0.0,0.0,True,False,False,False,False,False,0.0,0,0,,,False,False,BY1-2025/09/18,,,,855.HK
2025-10-23,0855.HK,6.170000076293945,6.710000038146973,6.170000076293945,6.369999885559082,6.369999885559082,5754040,0.0,0.0,6.187991373978106,6.127902531764746,6.076600027603464,5.998866304153597,5.644673912893094,True,True,HH,HHHLLH,6.110000133514404,2025-11-10,6.210000038146973,2025-11-12,6.230000019073486,6.059999942779541,False,True,False,False,False,False,0.0,0,0,,,False,False,TP1-2025/09/18,,,,855.HK
2025-09-19,0863.HK,15.420000076293944,16.489999771118164,15.390000343322754,16.239999771118164,16.239999771118164,19885746,0.0,0.0,15.602998615569168,15.808401927013062,15.714316074313263,14.595060813865352,11.780200837197404,False,False,LH,LHLLHH,14.220000267028809,2025-09-26,17.290000915527344,2025-10-06,17.65999984741211,14.600000381469728,False,False,False,False,False,True,0.8,4,1,0.0,3.0,False,False,,,,,863.HK
2025-10-09,0874.HK,18.100000381469727,18.31999969482422,17.979999542236328,18.31999969482422,18.31999969482422,1592000,0.0,0.0,18.15965400408608,18.207024974266773,18.07348500067576,17.75944042298394,17.606314503759762,False,False,LH,LHLLHH,17.670000076293945,2025-10-13,19.0,2025-11-09,19.09000015258789,17.899999618530273,False,False,False,False,False,True,0.69,11,3,5.0,3.0,True,False,SB1-2025/10/09,18.38,19.09000015258789,19.800000305175782,874.HK
2025-09-29,0916.HK,8.010000228881836,8.430000305175781,8.010000228881836,8.260000228881836,8.260000228881836,46999866,0.0,0.0,7.7904480034777635,7.592602122582824,7.325781596939493,7.029237017258196,6.656855415676439,True,True,,,0.0,,0.0,,0.0,0.0,False,True,False,False,False,False,0.0,0,0,,,False,False,TP1-2024/08/19,,,,916.HK
