index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WHigh,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,classification,HHHL_PATTERN,WLDate,WHDate,BOSS_PATTERN,LLDate,HHDate,BOSS_STATUS,buy_price,cl_price,tp1_price,tp2_price,tp3_price,SNO
2026-02-16,1157.HK,10.079999923706056,10.300000190734863,10.010000228881836,10.100000381469728,10.100000381469728,2188000,0.0,0.0,10.100000381469728,9.678729457242566,9.179757271998897,8.561415577810909,7.971138849854361,7.020869049239504,True,True,True,False,0.2899999618530273,0.2719998677571614,0.4079998016357422,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,71.60142456679641,40.328471218176325,2.0072931727354923,81.91488965956884,9.246952470236709,9.915952237540177,8.577952702933242,14.46962703564845,1.4844662571217195,1.3120385059707182,1,8.351999969482423,9.073999977111816,True,37.97814405211129,24.8454906176839,10.260000228881836,False,-1.5594526690331745,-12.1%,-12.144034507233304,False,1,False,False,False,False,False,True,True,81.9,True,True,False,False,False,False,,,,,,,,,,,,,,1157.HK
2026-02-16,0116.HK,13.869999885559082,14.520000457763672,13.850000381469728,14.460000038146973,14.460000038146973,646650,0.0,0.0,14.460000038146973,14.175031203645718,13.928593259958785,13.436193655169394,12.848126465616827,11.180050235259223,True,True,True,False,0.6700000762939435,0.514999985694885,0.7724999785423275,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,34.630365610976995,21.46341792463482,28.17072584968025,42.56926988446372,13.977269520916863,15.190269436993525,12.764269604840203,17.356750748226123,0.4339601215557367,0.7798140445363133,1,13.020000019073484,14.246500015258787,True,15.1273849924621,19.801163245659534,15.649999618530272,False,-7.603831369901686,-24.9%,-24.88272955715346,True,2,False,True,True,False,False,True,False,42.6,True,False,False,True,False,False,,,,,,,,,,,,,,116.HK
2026-02-16,1184.HK,4.820000171661377,4.820000171661377,4.820000171661377,4.820000171661377,4.820000171661377,18000,0.0,0.0,4.820000171661377,4.725247545956714,4.649550482284815,4.604206097464025,4.566771724430771,4.40054559025282,True,True,True,False,0.0,0.0621429170880998,0.0932143756321498,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,42.26020763836051,23.148149783392288,19.44440519858503,76.08695426825793,4.657812647527324,4.818812756246196,4.496812538808452,6.913120853168761,1.6549814886539898,0.6407542149159738,1,4.578000040054321,4.618500018119812,True,2.9914604371353866,6.637172389398306,4.829999923706055,False,-0.2070342070938364,-5.0%,-5.049484739586452,False,1,False,False,False,False,False,True,True,76.1,True,False,False,False,False,False,,,,,,,,,,,,,,1184.HK
2026-02-16,1200.HK,3.140000104904175,3.200000047683716,3.109999895095825,3.190000057220459,3.190000057220459,540000,0.0,0.0,3.190000057220459,3.107376932614065,2.9100950294839776,2.640822766910098,2.3885931637072546,1.9062539486595047,True,True,True,False,0.0900001525878906,0.1200000127156574,0.1800000190734862,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,71.54073442765929,36.6972363684485,7.339462584970797,86.58537755474978,2.939866126677169,3.2318661343065638,2.647866119047775,19.86485064606884,0.8145862106635745,1.096312806205969,1,2.517200021743774,2.8820000290870667,True,39.91228496709144,44.999999458139605,3.299999952316284,False,-3.33333020258427,-12.1%,-12.14025015270732,False,1,False,False,False,False,False,True,True,86.6,True,True,False,False,False,False,,,,,,,,,,,,,,1200.HK
2026-02-16,1223.HK,1.5299999713897705,1.5299999713897705,1.5,1.5,1.5,890000,0.0,0.0,1.5,1.4863931702938973,1.4774791716889746,1.4705680620523571,1.422203101245229,1.2353520059481706,True,True,True,False,0.0299999713897705,0.0261538578913761,0.0392307868370642,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,45.64591951010292,34.61534493774416,0.0,66.66668558878345,1.4781591085397887,1.5511591223680663,1.4051590947115111,9.877152385901304,1.2778456719983189,3.4255245664480585,1,1.4696000075340272,1.464000004529953,True,7.913670175336283,-4.458601918054626,1.5299999713897705,False,-1.960782480441495,44.2%,44.20937011902577,False,1,False,False,False,False,False,True,True,66.7,True,False,False,False,True,False,,,,,,,,,,,,,,1223.HK
2026-02-16,1228.HK,2.880000114440918,3.299999952316284,2.880000114440918,3.0199999809265137,3.0199999809265137,10678000,0.0,0.0,3.0199999809265137,2.915748706991137,2.762145571450377,2.525887592522218,2.2596805023096467,1.6679289288294874,True,True,True,False,0.4199998378753662,0.244999960064888,0.367499940097332,2.880000114440918,3.0199999809265137,3.299999952316284,0.15,2.299999952316284,2.150000095367432,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,3.359999895095825,2.619999885559082,False,48.69452569802337,26.89804476063497,16.26898168883116,60.11904466246813,2.786750523426424,3.3747504871867995,2.198750559666048,42.19968445811259,0.859114588986709,0.7220747690931376,1,2.439199993610382,2.759500002861023,True,43.80952943209373,33.62831830399571,3.5,False,-13.714286259242469,-10.7%,-10.718191273333366,False,1,False,False,False,True,False,True,True,60.1,True,True,False,True,True,False,LH,HHHLLHLLLH,2026-02-09,2026-02-11,LHHLLH,2026-02-17,2026-02-18,,,,,,,1228.HK
2026-02-16,1277.HK,1.850000023841858,1.909999966621399,1.840000033378601,1.8799999952316284,1.8799999952316284,2711000,0.0,0.0,1.8799999952316284,1.826807574117291,1.7337576106181594,1.625548274763931,1.53088877369138,1.3837011601901597,True,True,True,False,0.0699999332427978,0.0882352660684024,0.1323528991026036,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,55.51743229449115,26.315794426980037,10.526324044966696,67.05882319942063,1.7467484574457417,1.93674840737784,1.5567485075136434,21.754700755246,1.1519753296301314,1.255266220735646,1,1.5572000074386596,1.7294999957084656,True,18.98733823846852,33.33333615151992,1.9299999475479128,False,-2.5906711748780054,-20.5%,-20.48206240037106,False,1,False,False,False,False,False,True,True,67.1,True,False,False,False,True,False,,,,,,,,,,,,,,1277.HK
2026-02-16,1286.HK,7.800000190734863,7.96999979019165,7.730000019073486,7.869999885559082,7.869999885559082,625000,0.0,0.0,7.869999885559082,7.392066953117604,6.856733624191907,6.151298875913607,5.440796881990225,4.29207125738045,True,True,True,False,0.239999771118164,0.3681249320507049,0.5521873980760574,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,54.84846006328586,31.97279010864348,10.374154252476089,79.21569052772986,6.931877534632836,7.840877359156762,6.02287771010891,26.226655620570583,1.570623812551861,1.3917368801912051,1,5.84060001373291,6.848000001907349,True,45.74073604759047,61.60164415805929,8.079999923706055,False,-2.599010397646785,-11.3%,-11.265097000634272,False,1,False,False,False,False,False,True,True,79.2,True,True,False,False,False,False,,,,,,,,,,,,,,1286.HK
2026-02-16,1300.HK,0.8600000143051147,0.8600000143051147,0.7900000214576721,0.8100000023841858,0.8100000023841858,1594000,0.0,0.0,0.8100000023841858,0.7961603690059713,0.724120790820713,0.5973622704683017,0.4906907530015811,0.3983835593076625,True,True,True,False,0.0699999928474426,0.0599999944368998,0.0899999916553497,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,39.37987878987942,36.45834284058483,10.416663174206937,64.4444423840372,0.7357896700571397,0.8747896686266282,0.5967896714876512,37.78253602247341,0.9515723373103024,0.621935438141982,1,0.539600002169609,0.7455000013113022,True,157.14285984601565,113.15789803903851,0.9200000166893004,False,-11.956523077136367,-63.4%,-63.44921775367397,True,2,True,False,False,False,False,True,True,64.4,True,True,False,False,True,False,,,,,,,,,,,,,,1300.HK
2026-02-16,1316.HK,7.860000133514404,7.980000019073486,7.579999923706055,7.789999961853027,7.789999961853027,3388580,0.0,0.0,7.789999961853027,7.250626492735509,7.065847858296426,6.893254160836947,6.740735091333561,6.103870438165498,True,True,True,False,0.4000000953674316,0.3074999749660492,0.4612499624490738,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,24.080785023694155,30.252106648854056,11.764706471622874,62.45210846966887,7.086487639890372,7.825487578855215,6.347487700925528,20.856592899561612,2.01240878590916,1.1747181613137034,1,6.748799991607666,7.017999982833862,True,32.48298997003873,14.055637611575008,7.949999809265137,False,-2.012576745293017,-1.8%,-1.786391458492409,False,1,False,False,False,False,False,True,True,62.5,True,True,False,False,True,False,,,,,,,,,,,,,,1316.HK
2026-02-16,1330.HK,5.389999866485596,5.449999809265137,5.349999904632568,5.449999809265137,5.449999809265137,211000,0.0,0.0,5.449999809265137,5.348613346873691,5.299931401815182,5.297847620439837,5.243347794756093,4.788041899455109,True,True,True,False,0.0999999046325683,0.0918750166893005,0.1378125250339508,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,44.3382181673594,32.91139278708315,2.531643277501132,71.99993896499896,5.303449003049501,5.516449062177308,5.090448943921693,8.032510881327674,1.872457075453458,1.5988724351052628,1,5.303400001525879,5.263999962806702,True,1.8691571292548692,2.636532353940332,5.519999980926514,False,-1.2681190562183238,21.4%,21.38478886275785,False,1,False,False,False,False,False,True,True,72.0,True,False,False,False,True,False,,,,,,,,,,,,,,1330.HK
2026-02-16,1431.HK,0.3100000023841858,0.3149999976158142,0.3000000119209289,0.3149999976158142,0.3149999976158142,39000,0.0,0.0,0.3149999976158142,0.3103988407954415,0.303521919616943,0.2917479489058417,0.2861507074093675,0.2640889831225291,True,True,True,False,0.0149999856948853,0.0065384598878714,0.0098076898318071,0.3149999976158142,0.3149999976158142,0.3000000119209289,-0.05,0.2849999964237213,0.2849999964237213,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.2949999868869781,0.3199999928474426,True,10.054453248441504,27.586189886897056,27.58625154689516,59.99999999999996,0.3046992095652718,0.3236992063466211,0.2856992127839225,12.471313469081483,1.5171281595003836,1.0578708611165573,1,0.2821000024676323,0.3055000066757202,True,18.867930045286062,10.526316339839756,0.3199999928474426,False,-1.5624985448084443,38.4%,38.38059067954078,True,2,False,False,True,False,False,False,True,60.0,True,False,False,True,False,False,HL,HLHHHLHHHL,2026-02-05,2026-02-11,HLLHLL,2026-02-17,2026-02-18,,,,,,,1431.HK
2026-02-16,1471.HK,31.39999961853028,32.97999954223633,30.63999938964844,32.040000915527344,32.040000915527344,21200,0.0,0.0,32.040000915527344,27.654869939966964,23.500453922503407,19.64132929941887,17.25876260987383,14.330578026455484,True,True,True,False,2.340000152587887,2.2092305696927586,3.313845854539138,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,49.15898285925245,51.28159538547915,7.226770348393978,67.48208685331127,24.001842853242017,29.948842593842603,18.054843112641432,49.554526100043205,1.3966363120510237,0.3074586564834385,1,17.89399995803833,22.07449989318848,True,128.8571493966239,113.31557882187828,42.0,False,-23.714283534458705,-46.0%,-46.01042205187817,True,2,True,True,False,False,False,True,True,67.5,True,True,True,False,True,False,,,,,,,,,,,,,,1471.HK
2026-02-16,1475.HK,7.409999847412109,7.5,7.409999847412109,7.5,7.5,222000,0.0,0.0,7.5,7.368250899918243,7.246534833856099,7.072204085854177,6.936116477687937,6.592457953338586,True,True,True,False,0.0900001525878906,0.0868750810623169,0.1303126215934753,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,53.66146679528162,27.34371769477756,2.3437642608639613,84.00001525878906,7.264705421316518,7.463705541479482,7.065705301153554,5.478546165933892,1.7075369552411548,0.202633028838924,1,7.0146000194549565,7.252500057220459,True,10.456554376079993,10.782865895570971,7.449999809265137,False,0.6711435169794355,138.7%,138.7114693234108,False,1,False,False,False,False,False,True,True,84.0,True,False,False,False,False,False,,,,,,,,,,,,,,1475.HK
2026-02-16,1523.HK,8.300000190734863,8.460000038146973,8.199999809265137,8.449999809265137,8.449999809265137,400000,0.0,0.0,8.449999809265137,8.054159744166009,7.542208198178423,6.997189337092084,6.681659412651672,6.106078577927599,True,True,True,False,0.2600002288818359,0.2320000648498535,0.3480000972747803,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,47.51431179018598,39.91227244626591,13.815766908682363,78.48605517139448,7.60999889772262,8.186999038866418,7.032998756578821,15.164263461758775,1.403761018051627,0.7655646512969612,1,6.65999997138977,7.449999976158142,True,41.778519382230265,37.62214972329853,8.75,False,-3.428573608398437,0.1%,0.1420680232567583,False,1,False,False,False,False,False,True,True,78.5,True,True,False,False,False,False,,,,,,,,,,,,,,1523.HK
2026-02-16,1579.HK,16.81999969482422,16.850000381469727,16.59000015258789,16.809999465942383,16.809999465942383,869000,0.0,0.0,16.809999465942383,16.124693951233564,15.389937833190752,14.384141360241935,13.759444184119763,13.575642908220091,True,True,True,False,0.2600002288818359,0.5681248903274537,0.8521873354911806,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,47.67282724325101,30.495720540531877,7.866374603898878,71.51767073448791,15.496975597551147,16.74497536103992,14.24897583406238,16.106365472834334,1.6354150065630846,1.1792338587387088,1,13.886399936676025,15.42949981689453,True,33.944216816446726,26.01198855819601,16.850000381469727,False,-0.2373941520579046,-32.9%,-32.86598932734302,False,1,False,False,False,False,False,True,True,71.5,True,True,False,False,True,False,,,,,,,,,,,,,,1579.HK
2026-02-16,1645.HK,3.859999895095825,3.9800000190734863,3.849999904632568,3.9700000286102295,3.9700000286102295,940000,0.0,0.0,3.9700000286102295,3.857311802279333,3.7644442811683456,3.501215000037852,2.9930977281706443,2.1818849094394746,True,True,True,False,0.1300001144409184,0.1776470577015596,0.2664705865523394,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,17.875242657091796,23.89704245287813,14.705884415385444,59.13043568400212,3.77963051068129,4.153630487793107,3.4056305335694743,19.790293048745745,1.4828221090169809,1.4620282370645044,1,3.5223999929428103,3.759499990940094,True,45.42124545323546,10.893857911048292,4.199999809265137,False,-5.476185502378623,76.5%,76.49135322942182,False,1,False,False,False,False,False,False,True,59.1,True,True,False,False,False,False,,,,,,,,,,,,,,1645.HK
2026-02-16,1651.HK,45.5,45.5,43.459999084472656,44.43999862670898,44.43999862670898,1082000,0.0,0.0,44.43999862670898,43.9057276056628,41.71437002411912,38.56770142479114,35.315240117563,28.551684597488805,True,True,True,False,2.040000915527344,1.911428724016462,2.867143086024693,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,51.94505012000352,27.09599153257871,9.234509052488232,65.35030556430257,42.044973118613456,46.66697362215349,37.42297261507342,21.985983867802076,0.9436437851372508,0.5596751560889485,1,37.02919971466064,41.825999641418456,True,38.0981920611148,31.55713508771769,46.2599983215332,False,-3.934283962083605,-14.6%,-14.57549133090602,False,1,False,False,False,False,False,True,True,65.4,True,True,False,False,True,False,,,,,,,,,,,,,,1651.HK
2026-02-16,1672.HK,16.489999771118164,16.799999237060547,15.800000190734863,16.600000381469727,16.600000381469727,2256000,0.0,0.0,16.600000381469727,15.804520077973354,14.840572430622306,13.877025799070404,12.906576639531703,10.390207078888832,True,True,True,False,0.9999990463256836,0.9373332341512048,1.405999851226807,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,52.2913995699176,32.756563296749825,11.3365251076682,69.73180193292612,14.956575175096512,17.22457511024666,12.688575239946363,30.327797755818963,1.348872008147613,0.5225329458354522,1,13.721399993896483,14.57199993133545,True,14.167815852966244,34.63098527319558,18.63999938964844,False,-10.944201046012962,12.9%,12.94591926501527,False,1,False,False,False,False,False,True,True,69.7,True,False,False,False,True,False,,,,,,,,,,,,,,1672.HK
2026-02-16,1681.HK,18.100000381469727,19.489999771118164,18.07999992370605,19.36000061035156,19.36000061035156,2221000,0.0,0.0,19.36000061035156,18.220878902394613,17.724500043709767,16.896133165515742,15.947481422308288,13.546711893381875,True,True,True,False,1.409999847412113,0.5493749380111708,0.8240624070167561,18.07999992370605,19.36000061035156,19.489999771118164,0.08,17.0,16.549999237060547,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,18.64999961853028,17.75,False,32.829947784687185,29.860353799875067,15.574660001257884,65.3543386909285,17.80221483499315,19.12121488839892,16.483214781587385,14.818381483780955,2.7446616497749226,0.779828887388349,1,16.521200008392334,17.848499965667724,True,28.211921332860207,19.50617097896192,18.64999961853028,True,3.806975905328357,-9.8%,-9.769461725839,False,1,False,False,False,True,True,True,True,65.4,True,True,False,True,True,False,HH,LHHLHHHLHH,2026-02-09,2026-02-13,HHHLLH,2026-02-17,2026-02-18,,,,,,,1681.HK
2026-02-16,1712.HK,10.279999732971191,10.640000343322754,10.260000228881836,10.380000114440918,10.380000114440918,610000,0.0,0.0,10.380000114440918,9.94231774671433,9.162107648135478,8.226356469749481,7.36183253124375,5.596478087932565,True,True,True,False,0.3800001144409179,0.5347060035256779,0.8020590052885168,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,27.74138995806245,39.78328046542852,24.14861685485004,59.231592940448685,9.2687119688404,10.870712157667914,7.666711780012886,34.56791394992369,1.008851793133338,0.8760653809502876,1,7.78,9.146499943733216,True,50.21708167371917,50.43478218804536,11.4399995803833,False,-9.2657299372634,-37.6%,-37.63554712301518,False,1,False,False,False,False,False,True,True,59.2,True,True,False,False,True,False,,,,,,,,,,,,,,1712.HK
2026-02-16,0173.HK,2.569999933242798,2.619999885559082,2.549999952316284,2.619999885559082,2.619999885559082,1063000,0.0,0.0,2.619999885559082,2.5688857561086675,2.480662091042415,2.3603151124625725,2.2751138467890635,2.138471189462902,True,True,True,False,0.0699999332427978,0.0673333168029784,0.1009999752044676,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,70.35013748321062,20.37040103120483,13.88887969063857,59.25925108303858,2.494605787565252,2.660605724622747,2.328605850507757,13.30871097028214,0.7712267165762547,0.666177418246214,1,2.27979998588562,2.4909999608993534,True,19.63469484491144,24.17061686347123,2.680000066757202,False,-2.23881267550565,-27.1%,-27.1498558477822,False,1,False,False,False,False,False,True,True,59.3,True,False,False,False,True,False,,,,,,,,,,,,,,173.HK
2026-02-16,1760.HK,1.9700000286102293,1.9700000286102293,1.9700000286102293,1.9700000286102293,1.9700000286102293,14000,0.0,0.0,1.9700000286102293,1.9580100036040944,1.9499401565599124,1.9399955097485075,1.8759040508899227,1.7579335088201091,True,True,True,False,0.0,0.0525000244379043,0.0787500366568565,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,26.854443548439036,24.999987582366163,14.583356098995354,53.33333068423752,1.9501743014584128,2.086174326730782,1.814174276186044,13.94747384073961,0.8596290642903303,0.9876746931302012,1,1.9739999938011168,1.9365000128746035,False,0.5102035851341413,1.546390232212304,2.0999999046325684,False,-6.19047056790628,33.4%,33.38440566739824,False,1,False,False,False,False,False,True,True,53.3,True,False,False,False,True,False,,,,,,,,,,,,,,1760.HK
2026-02-16,1762.HK,1.690000057220459,1.75,1.590000033378601,1.6799999475479126,1.6799999475479126,17192000,0.0,0.0,1.6799999475479126,1.4889800066048584,1.3022412017142395,1.0988277412835634,0.9773031957900592,0.7839831145981714,True,True,True,False,0.1599999666213989,0.100769212612739,0.1511538189191085,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,74.8442409865912,37.368432148012296,7.894736181665933,84.61538038310199,1.327283488002694,1.5972834570082788,1.0572835189971093,40.68459699018522,1.641223061050769,0.5205531958975931,1,0.974599997997284,1.2889999896287918,True,123.99999300638837,123.99999300638837,1.820000052452088,False,-7.692313234582228,-38.6%,-38.58432142302078,False,1,False,False,False,False,False,True,True,84.6,True,True,False,False,False,False,,,,,,,,,,,,,,1762.HK
2026-02-16,1782.HK,5.0,5.0,5.0,5.0,5.0,100000,0.0,0.0,5.0,4.962965732963448,4.793245362966398,4.490889482062977,4.274233548542336,4.197476997323382,True,True,True,False,0.0,0.0946153494027944,0.1419230241041917,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,35.18140265812859,19.23074718763561,39.42305465951197,47.22222590151993,4.8227852501346735,5.170785252042022,4.474785248227325,14.431494825428151,0.3637994362980285,0.3106104390967114,1,4.320599999427795,4.911999940872192,True,25.0,32.97872374153828,5.199999809265137,False,-3.84615031925166,-10.8%,-10.808641263526797,False,1,False,False,False,False,False,True,False,47.2,True,True,False,False,False,False,,,,,,,,,,,,,,1782.HK
2026-02-16,1789.HK,6.170000076293945,6.21999979019165,6.050000190734863,6.150000095367432,6.150000095367432,2428000,0.0,0.0,6.150000095367432,6.027424187338075,5.984361725732836,5.914689120285748,5.872424803463547,5.761211681799441,True,True,True,False,0.1699995994567871,0.1899999618530273,0.284999942779541,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,19.5721735857807,22.69938784910234,16.87117771361764,58.86076388689788,5.990466190375925,6.460466075935007,5.520466304816844,15.69159630060736,1.0974750971033005,0.8804934122893794,1,5.855399980545044,5.985999989509582,True,8.274652838612528,4.060918005952477,6.25,False,-1.5999984741210938,-29.8%,-29.811385461109563,False,1,False,False,False,False,False,False,True,58.9,True,False,False,False,False,False,,,,,,,,,,,,,,1789.HK
2026-02-16,1809.HK,8.199999809265137,8.210000038146973,8.130000114440918,8.1899995803833,8.1899995803833,31500,0.0,0.0,8.1899995803833,8.12205048047431,8.104925457663986,7.971542961541725,7.794703727502484,7.675088252026801,True,True,True,False,0.0799999237060546,0.1494442621866862,0.2241663932800293,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,24.16215834767043,10.837458094679716,14.285720997008372,50.52627774816367,8.11049225182866,8.434491990521897,7.786492513135423,7.989644244347444,0.9279476425122356,0.3734556219330908,1,8.004199991226196,8.128499937057494,True,11.58037343494772,0.4907971009235546,8.289999961853027,False,-1.2062772247271991,-6.3%,-6.338819521938877,False,1,False,False,False,False,False,True,False,50.5,True,False,False,False,False,False,,,,,,,,,,,,,,1809.HK
2026-02-16,1837.HK,1.159999966621399,1.1799999475479126,1.1200000047683716,1.1299999952316284,1.1299999952316284,430000,0.0,0.0,1.1299999952316284,1.1000235520021433,1.0822993725990735,1.0740945839552452,1.0392065032526547,0.8967576228863752,True,True,True,False,0.059999942779541,0.0274999961256981,0.0412499941885472,1.1200000047683716,1.1299999952316284,1.1799999475479126,0.05,1.0299999713897705,1.0099999904632568,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,1.149999976158142,1.0800000429153442,False,34.708676629585035,32.075480610162444,7.547161323654722,66.66666666666663,1.0837338863465933,1.153733891114965,1.0137338815782215,12.918301374583905,1.7969585444639748,0.9039480868776768,1,1.0765999960899353,1.0684999763965606,True,3.669721158543648,0.0,1.1699999570846558,False,-3.4188002837792526,6.3%,6.322572010628691,True,2,True,True,False,False,False,True,True,66.7,True,False,True,False,True,False,HH,LHHLHHHLHH,2026-02-11,2026-02-12,HHHLLH,2026-02-17,2026-02-18,,,,,,,1837.HK
2026-02-16,1857.HK,1.5800000429153442,1.590000033378601,1.5800000429153442,1.5800000429153442,1.5800000429153442,136000,0.0,0.0,1.5800000429153442,1.5793852901908476,1.5706794981770142,1.557438207273384,1.5385036662069054,1.4938983097369254,True,True,True,True,0.0099999904632568,0.0156250447034836,0.0234375670552254,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,58.63956006991288,11.999954223763778,7.999969482509186,53.84613268483775,1.5719355103423789,1.6089355942657186,1.534935426419039,4.707582935801367,0.6826557813009949,0.822991924460161,1,1.556399977207184,1.5695000052452088,True,1.282057748038625,2.597407925529196,1.590000033378601,False,-0.6289302046118699,3.4%,3.421563454142218,False,1,False,False,False,False,False,True,True,53.8,True,False,False,False,True,False,,,,,,,,,,,,,,1857.HK
2026-02-16,1866.HK,10.829999923706056,11.210000038146973,10.81999969482422,11.210000038146973,11.210000038146973,1190000,0.0,0.0,11.210000038146973,10.91653157349689,10.600050497912443,9.843322249572884,8.898957083384563,7.224992003299656,True,True,True,False,0.3900003433227521,0.517647013944738,0.776470520917107,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,31.99607909855003,21.05262066734284,23.1121314673762,46.50602343190039,10.65865255403222,11.828652630326166,9.488652477738276,21.953995973934408,0.8040082146898619,1.4066080607626092,1,9.710200023651122,10.798500061035156,True,28.11428615025112,25.39150519363163,11.989999771118164,False,-6.505419081408791,-29.3%,-29.33023747767186,False,1,False,False,False,False,False,True,False,46.5,True,True,False,False,False,False,,,,,,,,,,,,,,1866.HK
2026-02-16,1872.HK,7.75,8.0,7.650000095367432,7.980000019073486,7.980000019073486,373000,0.0,0.0,7.980000019073486,7.525272737596307,7.244591203139068,6.793700130381935,6.153031070689631,4.696176719885746,True,True,True,False,0.3499999046325683,0.3458824438207289,0.5188236657310934,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,23.58988006382003,28.028930644179272,6.148283563357633,72.72727451854709,7.283836668214355,8.07683684178308,6.490836494645629,21.774243703988247,1.8102094344604664,0.4135969359634888,1,6.652199983596802,7.241499996185302,True,35.48387436271603,16.32652862625094,8.050000190734863,False,-0.8695673292274396,7.4%,7.42738467232662,True,3,False,True,False,False,False,True,True,72.7,True,True,False,False,True,False,,,,,,,,,,,,,,1872.HK
