sno,returns,sharpe_ratios,max_drawdowns,trades_counts,win_rates
P_0581.HK,23.554403338432312,1.534187069365638,-2.788942594747801,4,100.0
P_0596.HK,110.27559752464296,2.0031091515094044,-3.66071837518559,8,87.5
P_0598.HK,76.02240441322327,1.2808438640748856,-12.432628743109497,15,80.0
P_0604.HK,1.6799992871284486,0.17974503271166284,-6.414060305945368,4,50.0
P_0622.HK,9.634919051229954,1.1138212982504925,-2.4002522866983234,7,71.42857142857143
P_0639.HK,39.22840819358823,1.173042827641471,-11.732521155194586,10,90.0
P_0658.HK,29.444796431064606,1.4842968839091437,-3.931980150714809,6,100.0
P_0661.HK,1.7976002268493176,1.4301908665115708,-0.11889017660080548,7,100.0
P_0662.HK,16.144398078918435,1.0852210010530214,-5.471501472949103,3,66.66666666666666
P_0667.HK,77.5163990688324,1.4079538442626485,-14.217260495552475,9,88.88888888888889
P_0670.HK,78.16559130191803,1.6469293426301763,-9.32671968283325,13,84.61538461538461
P_0686.HK,25.221603059768675,0.9471239131836356,-11.30768366427728,13,84.61538461538461
P_0691.HK,16.3833999812603,1.5198851735874181,-2.1023101346895445,11,81.81818181818183
P_0693.HK,16.822000098228454,2.1830385184391674,-1.0808757502622446,5,100.0
P_0694.HK,-2.4679988479614257,-0.10309310202961097,-13.61786127132828,6,66.66666666666666
P_0695.HK,67.04320829868317,1.4104045406710257,-7.511527127876672,6,66.66666666666666
P_0697.HK,16.355998277664185,0.9046098713921704,-6.87787566526864,4,75.0
P_0709.HK,22.057193961143494,0.7212369483796818,-12.292925227563757,10,60.0
P_0710.HK,128.6276038360596,1.4609191342189427,-11.751061514526107,5,100.0
P_0732.HK,25.89760066509247,1.557941922177641,-6.322944885941628,12,91.66666666666666
P_0737.HK,14.988401637077331,0.8888355565685252,-5.146408725230156,6,83.33333333333334
P_0743.HK,8.434798951148986,1.3127045540625149,-1.9024771623164516,1,100.0
P_0746.HK,48.73959316253662,1.0353613972013538,-12.19120475569584,11,90.9090909090909
P_0751.HK,46.6808062839508,0.8364346577431017,-15.871820292953664,7,85.71428571428571
P_0752.HK,28.896003246307373,1.3785483359491466,-8.955712211165622,19,84.21052631578947
P_0775.HK,5.3830007147789,0.9918114283241457,-0.3957114928513139,3,100.0
P_0799.HK,45.84960304260254,1.1038156732561673,-5.641974974547015,3,100.0
P_0806.HK,31.131599907875064,0.8180047546089533,-11.912859099073392,10,80.0
P_0807.HK,8.775999562740326,0.8599288361149741,-5.876143107812082,5,80.0
P_0815.HK,10.327440092265606,1.2554090160772478,-1.6627151302535337,9,88.88888888888889
P_0816.HK,30.253600497245785,0.8890605015682016,-11.844999110424725,9,66.66666666666666
P_0826.HK,61.60040428638458,1.6539497257242337,-5.489604757332134,8,100.0
P_0830.HK,32.04880173683166,1.3791441771473367,-10.476280257519432,7,85.71428571428571
P_0839.HK,54.66559863090515,1.7018624649185976,-5.179214010280219,7,100.0
P_0853.HK,106.80839502334594,1.211138674803357,-7.609788797636297,7,85.71428571428571
P_0855.HK,69.16959922790528,1.4696165065876208,-7.471873249383076,4,100.0
P_0856.HK,136.08879922866822,1.3627812400437933,-13.080507235695505,10,90.0
P_0861.HK,32.18520078659058,0.6666698935465337,-12.597676872957386,9,66.66666666666666
P_0863.HK,432.9728040218353,1.1394330853091423,-12.89030321274447,12,91.66666666666666
P_0866.HK,57.94047251641751,2.284051478519845,-4.071615744332069,16,81.25
P_0880.HK,5.044807424545311,0.1275308363946132,-23.654456307670056,10,60.0
P_0882.HK,23.443602747917176,1.5686426777614255,-5.156801002181444,7,85.71428571428571
P_0887.HK,2.6979998755455017,0.620383612003428,-1.5438835796132366,11,63.63636363636363
P_0902.HK,89.87479632377624,1.5110572399813988,-11.957567435146565,11,81.81818181818183
P_0909.HK,60.95439769744873,1.4246713064975371,-7.386771661961388,6,83.33333333333334
P_0931.HK,10.343961473703384,1.0947656071331717,-1.895055655794109,8,87.5
P_0933.HK,8.45459945321083,1.6010511421760063,-1.2764381021614923,6,83.33333333333334
P_0934.HK,24.551201915740968,0.46127173504356384,-14.29890400853514,11,63.63636363636363
P_0956.HK,37.89560531616213,1.2450226999224376,-12.180653041013512,5,60.0
P_0975.HK,384.55839175224304,2.2014136578860417,-7.55977776897121,16,100.0
P_0990.HK,9.853600405454635,1.629999405734314,-2.0064962588633106,10,90.0
P_0991.HK,25.274398670196536,1.1263289984826508,-6.289923410224175,9,88.88888888888889
P_1020.HK,1.3194798842072486,1.012527360992393,-0.19956681845643143,2,100.0
P_1033.HK,5.622400243282319,0.8724724186969027,-2.974018985803162,7,85.71428571428571
P_1045.HK,7.867998375892639,0.27095401954630083,-10.708450792366586,8,62.5
P_1050.HK,38.00560055136681,1.4165786393865507,-2.1878915407986033,9,100.0
P_1051.HK,163.07319586753846,1.772431142468386,-8.76934502142902,16,87.5
P_1052.HK,3.878395023345947,0.11038553117760568,-15.303034496568246,4,75.0
P_1055.HK,75.26080590248108,1.1023243165585137,-16.04449858051977,12,83.33333333333334
P_1060.HK,14.757801094055175,1.6663400664332142,-1.130448085819702,6,100.0
P_1061.HK,50.152798862457274,1.0398333238670898,-6.609508399326291,4,100.0
P_1066.HK,64.08359960556031,1.4096345888708286,-7.163008590260889,3,100.0
P_1071.HK,77.03600323677064,1.182680848269711,-9.024972099840689,15,80.0
P_1083.HK,23.803999433517458,0.5522578918023425,-14.423864463853741,7,57.14285714285714
P_1091.HK,15.886401377320288,2.214540941166941,-1.2774659040765912,8,100.0
P_1104.HK,42.496401147842406,2.0553678379974163,-4.33809815481273,13,76.92307692307693
P_1114.HK,66.49320529937745,0.8899875447058415,-18.255046963584064,9,88.88888888888889
P_1115.HK,5.165039319396019,1.0176641461730171,-2.6737793415413935,8,75.0
P_1117.HK,20.182798676490783,1.1471298191185415,-3.588075678832403,15,86.66666666666667
P_1121.HK,12.74039713859558,0.8922853953756363,-1.831513572893173,2,100.0
P_1126.HK,163.82280131340028,1.4161999547725526,-5.214219602781867,12,91.66666666666666
P_1133.HK,348.40079606056224,1.8679057937310866,-11.491651907098,16,87.5
P_1140.HK,2.894199997782707,1.5130492177626673,-0.0138218908822485,3,100.0
P_1142.HK,51.96440309762955,1.9062056388014532,-2.543290084109251,7,100.0
P_1157.HK,136.6960028553009,1.495793342933076,-8.627032291494618,11,81.81818181818183
P_1167.HK,139.4631810235977,1.5078361784455665,-8.57687150497929,11,100.0
P_1184.HK,39.93400266647339,1.1369569982725258,-10.055116124398399,7,85.71428571428571
P_1186.HK,14.26760877609253,0.377443428889583,-22.095533048842775,4,75.0
P_1199.HK,64.83839413642883,0.8729311223751318,-20.082397143552523,16,56.25
P_1200.HK,41.178801295757296,1.9344066685481567,-3.5547014143831546,17,88.23529411764706
P_1205.HK,7.029398996829987,1.2168998076701376,-2.379906093495643,9,77.77777777777779
P_1216.HK,3.0182006192207336,1.6482801423688944,-0.3926916274363701,3,100.0
P_1223.HK,16.957601096630096,1.111920552434205,-4.368202760465323,7,85.71428571428571
P_1224.HK,-3.198799519538879,-0.45112589346055815,-7.496158175649592,2,50.0
P_1234.HK,6.846000928878785,0.17366573204251315,-15.589607277195261,7,42.857142857142854
P_1250.HK,22.162003903388978,1.0745013372967538,-4.931739256571877,9,88.88888888888889
P_1268.HK,56.73639972209931,1.386859085376889,-3.5405462818260847,5,100.0
P_1277.HK,23.469599759578706,1.7271331635462033,-2.125315025180108,6,100.0
P_1280.HK,81.60319637417793,1.5336615146500536,-12.160864981509745,15,73.33333333333333
P_1286.HK,61.362001533508305,1.1411356345496921,-9.246210231689322,7,85.71428571428571
P_1302.HK,27.27160171508789,1.089179352535261,-10.620449082314632,6,83.33333333333334
P_1310.HK,131.54880059242248,0.851646399840443,-5.024903815687143,8,100.0
P_1313.HK,11.201997909545899,0.47655990571267465,-14.912603774863664,7,71.42857142857143
P_1316.HK,134.0099841594696,1.8777132772212417,-3.3138924913857726,7,100.0
P_1330.HK,37.36040057182312,0.6612805160150759,-13.58070010489747,8,75.0
P_1345.HK,16.191595711708068,1.0425654618630829,-4.242104313134865,5,60.0
P_1359.HK,4.701997618675232,0.44100968831918513,-3.7339299069951593,4,75.0
P_1361.HK,100.97759538650513,1.9842999275548485,-9.333606172588505,11,100.0
P_1368.HK,48.273989572525025,0.7271853282549396,-21.864576540089676,7,71.42857142857143
P_1375.HK,7.3555997133255,0.527885020256318,-7.013074325578595,5,60.0
P_1428.HK,204.75360312938685,1.0831824765870486,-8.133599457299823,15,86.66666666666667
P_1432.HK,5.912920659780503,1.7217078477168157,-0.9902129710485763,7,85.71428571428571
P_1440.HK,338.828389339447,2.062206641536254,-7.4775735554520555,21,90.47619047619048
P_1448.HK,-12.344798469543457,-0.36337178602188297,-25.220866005037102,2,50.0
P_1456.HK,58.69239503860474,1.1412023835360232,-11.114439433541456,5,100.0
P_1458.HK,15.79920066356659,0.6945811340993763,-10.431753654121822,6,50.0
P_1475.HK,15.364002628326414,0.3850770819713039,-19.19171107281519,5,80.0
P_1477.HK,18.843200759887697,0.9503974691968299,-1.4229696351882537,1,100.0
P_1478.HK,176.1844305229186,1.170698934554809,-23.849931538474355,14,78.57142857142857
P_1481.HK,30.219800341129304,2.334302867256426,-0.6629829432374779,10,90.0
P_1508.HK,25.930001455545426,2.3393037185638956,-1.6394071934197285,9,100.0
P_1515.HK,36.94359143257141,0.8964357261282987,-15.558898805437437,7,57.14285714285714
P_1516.HK,22.392001724243162,0.7732281633590092,-4.802488183899046,5,100.0
P_1521.HK,30.155600225925443,1.3138111462444066,-8.39887951440389,8,87.5
P_1523.HK,150.47999072551727,1.4930839647515666,-14.349939439463022,17,82.35294117647058
P_1551.HK,12.926401720046998,2.0662932261408864,-0.5761557920910043,2,100.0
P_1571.HK,18.256004762649535,0.5772454611397644,-10.48622041973336,7,57.14285714285714
P_1576.HK,-5.448800935745239,-0.28168369547273936,-10.966145564523,9,66.66666666666666
P_1578.HK,28.397598376274107,1.8081632617184242,-2.993420855783413,5,100.0
P_1600.HK,49.75520285606384,1.2762474109067516,-13.678946183123642,9,88.88888888888889
P_1606.HK,9.737601618766785,0.31681111583917493,-19.27276527954741,10,60.0
P_1610.HK,20.97040048122406,0.952455799277439,-7.711293031645406,8,87.5
P_1618.HK,2.0647997140884398,0.12709500313745167,-10.635228317394208,6,66.66666666666666
P_1645.HK,50.502794711589814,1.6694427655727584,-2.8916172400508144,12,83.33333333333334
P_1660.HK,7.108199810385704,1.8661626423145559,-0.5621799301451125,8,100.0
P_1666.HK,23.404399223327637,0.8030698589181582,-9.65632690517828,6,83.33333333333334
P_1672.HK,114.957199280262,1.2102269916575923,-5.143709599006307,9,88.88888888888889
P_1681.HK,88.43080989837642,1.0765370735251332,-14.117440434063344,12,83.33333333333334
P_1686.HK,112.69439197540282,1.056635517381633,-16.822409008117134,15,73.33333333333333
P_1691.HK,22.73279598712921,1.0619272047694683,-5.982226551689318,7,85.71428571428571
P_1709.HK,76.07052525997165,1.1833286188599754,-9.088939696225374,9,100.0
P_1717.HK,22.126799521446227,0.8011706920003796,-10.430929774421905,5,80.0
P_1733.HK,10.822000675201418,0.5576787940595079,-7.269252425122508,10,60.0
P_1747.HK,15.8716002368927,0.7474891916747148,-0.8252004289627024,2,50.0
P_1755.HK,25.284803810119627,1.4780817967274011,-4.249012460768709,3,100.0
P_1757.HK,41.22703764379024,2.201402699236556,-1.41473402283534,8,100.0
P_1760.HK,19.25640019416809,0.8709683922489571,-8.351832337377097,4,75.0
P_1762.HK,16.186002566814423,1.6701607601105752,-1.1266895540752886,11,72.72727272727273
P_1766.HK,70.9696009349823,1.3268151804365085,-9.472307584995853,9,77.77777777777779
P_1773.HK,7.767600946426391,0.1899671536292754,-24.31582875340076,5,60.0
P_1782.HK,41.85519457340241,0.7169921758753314,-22.568886116446897,5,80.0
P_1788.HK,75.86579818725586,0.6400583729074759,-6.688246081975979,10,70.0
P_1789.HK,75.39399772644043,1.0406240460859477,-13.82314746933303,5,100.0
P_1798.HK,36.031202669143674,1.2516771308232444,-6.731199753735084,7,100.0
P_1799.HK,71.73561029434204,0.6988939562665942,-20.569118983150524,5,80.0
P_1800.HK,-4.567997341156006,-0.16095472542418696,-23.757114371813447,5,20.0
P_1811.HK,28.653204174041747,0.9242385815112817,-12.709763895578641,11,72.72727272727273
P_1815.HK,3.1726026248931887,0.17847739322890957,-13.77234072331298,5,80.0
P_1837.HK,9.824600499868392,1.6654175820879713,-1.6961637348464675,6,100.0
P_1848.HK,29.56479694366455,0.47708403401994454,-22.926388331285708,12,75.0
P_1851.HK,27.92600014925003,2.3059194768565927,-0.7939473709890121,6,83.33333333333334
P_1854.HK,27.064600818157196,2.36456029311795,-2.120932088037064,11,90.9090909090909
P_1857.HK,10.712000861167907,0.769133085731386,-3.975373890378975,8,75.0
P_1860.HK,301.4108243942261,1.5680723704272486,-19.069096326619828,12,91.66666666666666
P_1866.HK,124.86359137535095,1.2291894389064493,-21.288514089968125,9,88.88888888888889
P_1872.HK,102.23560554981232,1.691729577240713,-2.7417943745345563,9,100.0
P_1873.HK,38.54360176324844,1.314509910030576,-5.406436628573353,8,87.5
P_1875.HK,65.32120362281799,0.8417871185604585,-4.911416431771832,5,100.0
P_1883.HK,-13.225602464675903,-0.44094851526432843,-23.951930698001544,4,25.0
P_1890.HK,15.33839903831482,0.8854558447978221,-7.1283624919479704,6,83.33333333333334
P_1899.HK,0.45120124340057366,0.022981203353928246,-11.452109032734015,7,57.14285714285714
P_1905.HK,8.793599574565887,0.7194481076606756,-4.926268764076836,6,83.33333333333334
P_1907.HK,9.48079483985901,0.2581321179694254,-13.311770341336427,4,50.0
P_1911.HK,68.54880276203156,1.7329863112339683,-3.525347244214805,4,100.0
P_1921.HK,42.62879467010498,0.9831052213386003,-18.104074068344012,10,80.0
P_1931.HK,119.33240342140196,1.3537701005916511,-4.425905039496325,12,100.0
P_1948.HK,64.18558953285218,1.5175693869426712,-4.10639347431,6,83.33333333333334
P_1951.HK,54.91679905891419,1.205009183174901,-4.962440122338507,5,100.0
P_1958.HK,13.864801774024963,0.4783405252521929,-9.984664667254572,10,60.0
P_1963.HK,102.90359261512756,1.4812906293350203,-12.802133981697017,11,81.81818181818183
P_1969.HK,82.80719354629517,1.4683043717391797,-6.692492065854127,10,90.0
P_1979.HK,46.12719871759415,2.959645230825487,-1.3267234535693784,13,92.3076923076923
P_1982.HK,18.40780027270317,2.040894620953574,-1.4135196745955314,12,91.66666666666666
P_1999.HK,73.3619992828369,1.097083086360068,-18.683316469389453,6,83.33333333333334
P_2005.HK,14.355198259353639,0.250032045636377,-26.50737473003445,8,50.0
P_2013.HK,69.28360146045685,1.4583952609284963,-5.556705045501986,9,100.0
P_2016.HK,5.332694835662842,0.20120917428864582,-11.228092006150481,7,57.14285714285714
P_2025.HK,79.3520036315918,1.9214921051742164,-7.8572885440981395,10,90.0
P_2038.HK,326.44039924621586,1.323500589610173,-9.48451819555628,11,100.0
P_2039.HK,-3.591996955871582,-0.5619431687834193,-3.9768617226458525,1,0.0
P_2105.HK,450.71001605987567,1.402273876072774,-5.83177094460563,9,88.88888888888889
P_2111.HK,56.179605340957636,1.317839809134356,-11.480164017153893,18,77.77777777777779
P_2121.HK,105.35038798332215,1.524794532525664,-11.538367432163243,6,100.0
P_2128.HK,78.56480286598206,1.020745011691894,-17.85939259702434,10,80.0
P_2142.HK,197.85597860336304,1.6672215623427766,-12.417957546229207,13,92.3076923076923
P_2155.HK,196.65001180648804,1.9128308629320931,-4.105840257140048,12,100.0
P_2157.HK,120.23360207557678,1.6738889320877046,-5.801939501012809,7,100.0
P_2158.HK,93.08320459365844,1.124290071584722,-15.350431057916914,6,83.33333333333334
P_2160.HK,39.432396237850185,2.30420864263381,-1.2388194266491737,9,100.0
P_2161.HK,34.152000198364256,1.8136449913377912,-3.1694413006759903,5,100.0
P_2169.HK,48.949298586845394,2.1176430520944107,-3.89175994751334,13,92.3076923076923
P_2171.HK,238.2392028522491,1.8068940421634607,-6.423187043960777,7,100.0
P_2181.HK,10.776200335025788,1.1376221286748722,-1.3335133637569996,3,100.0
P_2186.HK,15.865207252502442,0.3167671488034766,-25.466363412533678,7,57.14285714285714
P_2197.HK,32.277479669451715,1.2027272094489172,-4.0196972315515005,7,100.0
P_2198.HK,33.53360255718231,1.0179948273694608,-11.165775942668843,9,66.66666666666666
P_2208.HK,233.54557391166688,1.1804972620974301,-11.352242584012185,14,100.0
P_2225.HK,37.59219856739045,1.7336379471573191,-6.959367772530001,12,91.66666666666666
P_2233.HK,53.758797230720525,1.986743838525216,-4.538825410344948,12,100.0
P_2238.HK,33.12519560813904,0.7408315262231261,-14.558464790938341,6,83.33333333333334
P_2255.HK,0.4652006220817566,0.05608702976017783,-6.0100705961469325,2,50.0
P_2256.HK,210.34959272384648,1.4528474040096702,-20.835100413848508,15,86.66666666666667
P_2283.HK,47.44840333461759,1.7360375938310215,-7.48803134984427,11,90.9090909090909
P_2299.HK,5.492398853302002,0.35726348566783506,-7.087299384951673,2,100.0
P_2302.HK,124.44880066394805,0.9187767333595586,-11.698331992282341,9,77.77777777777779
P_2306.HK,142.9769997549057,1.2050881902964043,-12.683741677396354,10,100.0
P_2309.HK,65.49939005255699,1.4243917883694013,-12.986113748963668,11,90.9090909090909
P_2314.HK,31.995195846557618,0.9633934253440113,-13.850194574010011,12,75.0
P_2339.HK,14.26504089474678,1.650898876400052,-0.8347130666245373,10,90.0
P_2342.HK,42.60020026564598,1.6712211765758644,-5.526687336327207,12,83.33333333333334
P_2343.HK,64.29199427604675,1.915271433198288,-4.625790416612585,9,100.0
P_2356.HK,50.72000389099121,0.6812325371213023,-22.87444337152581,10,80.0
P_2357.HK,40.94081158638001,1.1375598443678434,-11.19198418256735,6,83.33333333333334
P_2360.HK,11.85400430202484,0.543846332872581,-7.964454380591757,8,62.5
P_2361.HK,39.783204011917114,1.6540188846762656,-10.24942647692777,3,100.0
P_2362.HK,14.527599598169328,2.4902688287579897,-1.0828600418793632,6,100.0
P_2368.HK,-18.27719009399412,-0.47357867502759093,-26.858302258198574,9,55.55555555555556
P_2386.HK,112.43599349975585,1.4708306986345083,-10.562937240457938,10,100.0
P_2399.HK,9.143521383404732,1.6659279140437766,-1.4179669022937769,6,100.0
P_2408.HK,17.425206871032714,2.4618831921665785,-2.8111969975743167,1,100.0
P_2409.HK,36.177201700210574,1.1734780814475316,-6.489800227726084,7,71.42857142857143
P_2411.HK,30.377202632427213,1.514262796038491,-0.6387362104925187,5,100.0
P_2425.HK,42.32039833307266,1.5280549799984142,-2.4245528961679197,6,100.0
P_2429.HK,33.547601146698,0.6332478404012947,-8.15512622713862,1,100.0
P_2436.HK,59.31080495834351,0.6826574792658335,-1.1048166765762257,1,100.0
P_2442.HK,122.74479548692703,1.5237820103109898,-5.553107679183455,14,92.85714285714286
P_2443.HK,25.747203426361082,0.9844269497869076,-4.275875771557958,2,100.0
P_2469.HK,5.901998081207275,0.14912175289780752,-18.077284539532013,5,60.0
P_2473.HK,115.7241601252556,1.793092067145322,-6.967876664939343,9,88.88888888888889
P_2477.HK,177.18721229076385,1.0599626866964424,-3.9410358843437465,7,85.71428571428571
P_2489.HK,46.350402669906615,1.9185376884646197,-2.957442879490202,9,100.0
P_2490.HK,60.067800750732424,1.401417988400472,-2.7237487486061696,6,100.0
P_2510.HK,137.5156122970581,1.2989189515975477,-12.393510268342977,8,87.5
P_2517.HK,63.965203227996824,1.7868074378516925,-3.6238052533499765,11,90.9090909090909
P_2521.HK,8.459680223464966,2.310281664171395,-0.2905243343536035,7,100.0
P_2552.HK,70.6391909456253,1.8926628389338513,-7.202915019870537,7,100.0
P_2555.HK,16.634798107147216,0.9670481869911394,-0.17084008998557998,1,100.0
P_2559.HK,14.773999996185303,1.2125661642732153,-0.7831428860305412,2,100.0
P_2592.HK,22.984401512145997,1.4597984504066666,-3.7873247428818813,1,100.0
P_2616.HK,188.06600580692293,1.8259699175196449,-7.8346815811472625,13,100.0
P_2660.HK,20.96200267791748,0.8185068489831168,-8.85375814109225,6,83.33333333333334
P_2678.HK,70.91519655227661,1.7276906131958163,-3.7236786564316726,7,85.71428571428571
P_2722.HK,32.859203715324405,1.3936147686854985,-3.865003098099973,8,100.0
P_2727.HK,68.32079644680023,1.1005747296784727,-14.63432019183405,14,78.57142857142857
P_2866.HK,9.616800003051758,1.4117530820930069,-1.090297487692915,5,80.0
P_2880.HK,4.479599187374115,1.5568166839265187,-0.7610730654691533,2,100.0
P_3323.HK,34.46680283546448,0.5573988587164673,-16.095221467896227,8,75.0
P_3330.HK,100.30440113067627,1.0220746970414003,-23.63106975974828,11,72.72727272727273
P_3336.HK,13.315196571350096,1.0098502596082453,-3.5034190878146743,3,100.0
P_3337.HK,16.95680069088936,1.8108634587507406,-0.784707455156719,8,100.0
P_3339.HK,28.06079599380493,1.1317840929480718,-5.475666858032724,8,87.5
P_3369.HK,33.10080494880678,1.1967443743726034,-6.065027293042135,12,91.66666666666666
P_3382.HK,4.80739871263504,0.5400377736747227,-2.363530824949256,6,83.33333333333334
P_3600.HK,85.72960549354553,1.2666093157016864,-9.334119878497315,11,100.0
P_3618.HK,73.92879276275634,1.314899743618851,-11.383139946962906,12,83.33333333333334
P_3669.HK,39.03640257358551,1.7297168236017697,-2.519154068621976,4,100.0
P_3681.HK,33.68400056838989,1.3072034886040784,-1.7829909087793694,6,83.33333333333334
P_3698.HK,37.2615967464447,1.9292030714136648,-4.916424496808891,5,100.0
P_3788.HK,81.61520849704745,2.01179759624336,-4.862896079062839,14,100.0
