index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,SNO
2025-11-25,6100.HK,3.660000085830689,3.7100000381469727,3.5799999237060547,3.630000114440918,3.630000114440918,827400,0.0,0.0,3.5799052816960293,3.5241424873680987,3.559068778496543,3.655240190625947,3.678536956930591,False,False,False,False,0.1300001144409179,0.1505555709203084,0.2258333563804627,LH,LHLLHH,3.450000047683716,2025-12-01,3.920000076293945,2025-12-08,4.0,0.16,3.450000047683716,3.150000095367432,SB1-2025/11/25,False,False,True,False,False,False,False,False,False,False,False,True,1.0,5,3,0.0,2.0,True,3.73,4.0,4.27,4.54,6100.HK
2025-12-11,6100.HK,3.799999952316284,3.869999885559082,3.700000047683716,3.859999895095825,3.859999895095825,847600,0.0,0.0,3.799910899628285,3.705973321075973,3.644708699425826,3.681382476699112,3.68728608507534,False,False,True,False,0.1699998378753662,0.129375085234642,0.1940626278519631,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/11/25,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,6100.HK
2025-12-17,6100.HK,3.890000104904175,4.0,3.859999895095825,3.9800000190734863,3.9800000190734863,1273600,0.0,0.0,3.835674863905906,3.750707223747068,3.6746156820298506,3.693941352293798,3.69220236487496,False,False,True,False,0.1400001049041748,0.1318750679492951,0.1978126019239426,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/11/25,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,6100.HK
2025-11-19,0662.HK,4.260000228881836,4.449999809265137,4.25,4.449999809265137,4.449999809265137,34000,0.0,0.0,4.410767168905805,4.429431891102274,4.34495490623159,4.147373039094615,,False,False,False,False,0.1999998092651367,0.0561538843008188,0.0842308264512282,HL,HLHHHL,4.960000038146973,2025-11-26,4.820000171661377,2025-11-27,4.78000020980835,-0.04,4.230000019073486,4.230000019073486,TU2-2025/06/25,False,True,True,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,662.HK
2025-11-21,6633.HK,3.200000047683716,3.549999952316284,3.0999999046325684,3.549999952316284,3.549999952316284,2500,0.0,0.0,3.3155458529440938,3.188151381470868,3.1826809572914367,3.170923067490992,,False,True,True,False,0.4500000476837158,0.0635714530944824,0.0953571796417236,HL,HLLHLL,3.490000009536743,2025-12-01,2.700000047683716,2025-12-18,2.5299999713897705,-0.28,3.0999999046325684,2.490000009536743,BY1-2025/10/20,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,6633.HK
2025-10-30,6669.HK,12.869999885559082,12.869999885559082,12.0600004196167,12.260000228881836,12.260000228881836,426300,0.0,0.0,12.468888911577208,12.65191794017914,12.551207263238272,11.689011611983585,10.002811368421582,False,False,False,False,0.8099994659423828,0.6968750953674315,1.0453126430511472,LH,LHLLHH,11.300000190734863,2025-11-07,13.760000228881836,2025-11-17,13.989999771118164,0.24,11.4399995803833,11.4399995803833,SB1-2025/10/30,True,True,True,False,False,False,False,False,False,False,False,True,0.83,5,2,2.0,1.0,True,12.64,13.989999771118164,15.339999542236328,16.68999931335449,6669.HK
2025-11-19,6669.HK,12.399999618530272,12.850000381469728,12.34000015258789,12.56999969482422,12.56999969482422,297189,0.0,0.0,12.76144827936466,12.606286915563883,12.521554587498606,11.87228419967831,10.258291076637672,True,True,True,False,0.5100002288818377,0.5487500429153441,0.8231250643730161,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/30,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,6669.HK
2025-12-19,6669.HK,13.100000381469728,14.270000457763672,12.899999618530272,14.0600004196167,14.0600004196167,718512,0.0,0.0,13.052003208977911,12.834608692189674,12.66503137339592,12.176042265033873,10.652558276881209,True,True,True,False,1.3700008392334002,0.4326667149861649,0.6490000724792473,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/10/30,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,6669.HK
2025-10-27,0081.HK,2.299999952316284,2.369999885559082,2.2699999809265137,2.3299999237060547,2.3299999237060547,5460000,0.0,0.0,2.319499198407463,2.350535606913453,2.314454861711473,2.1933231718133164,2.044228928214815,False,False,False,False,0.0999999046325683,0.0752941440133488,0.1129412160200232,LH,LHLLHH,2.140000104904175,2025-11-05,2.5,2025-11-14,2.5299999713897705,0.18,2.1600000858306885,2.1600000858306885,SB1-2025/10/27,True,True,True,False,False,False,False,False,False,False,False,True,0.86,6,5,1.0,0.0,True,2.34,2.5299999713897705,2.719999942779541,2.909999914169312,81.HK
2025-11-19,0081.HK,2.430000066757202,2.4600000381469727,2.3399999141693115,2.359999895095825,2.359999895095825,4026000,0.0,0.0,2.393284095428576,2.36026454555921,2.3279597138940447,2.2320318865934143,2.078517619956079,True,True,True,False,0.1200001239776611,0.0718749463558196,0.1078124195337295,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/27,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,81.HK
2025-12-09,0081.HK,2.240000009536743,2.240000009536743,1.9800000190734863,2.0299999713897705,2.0299999713897705,43924000,0.0,0.0,2.283902024424806,2.329795188675275,2.331748561978085,2.2593479347743983,2.107072445465308,False,False,False,False,0.2599999904632568,0.0882353361915139,0.1323530042872709,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/10/27,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,81.HK
2025-11-14,0839.HK,2.970000028610229,2.990000009536743,2.9100000858306885,2.930000066757202,2.930000066757202,11504000,0.0,0.0,3.011392901529706,3.0396973953910336,3.0530589884862485,3.0067677347872013,3.166004308093199,False,False,False,False,0.0799999237060546,0.0964705803815056,0.1447058705722584,LH,LHLLHH,2.6600000858306885,2025-11-21,3.0,2025-12-04,3.059999942779541,0.15,2.690000057220459,2.690000057220459,SB1-2025/11/14,False,False,False,False,False,False,False,False,False,False,False,True,0.67,6,1,4.0,1.0,True,2.86,3.059999942779541,3.259999885559082,3.4599998283386237,839.HK
2025-10-28,0921.HK,24.280000686645508,24.280000686645508,23.86000061035156,24.0,24.0,1113264,0.0,0.0,23.756618144487863,23.821410382340503,23.73771919880655,23.86472721921058,24.191370097678195,False,False,False,False,0.4200000762939488,0.7242105383622028,1.086315807543304,LH,LHLLHH,22.299999237060547,2025-10-30,26.6200008392334,2025-11-12,26.780000686645508,0.2,22.81999969482422,22.81999969482422,SB1-2025/10/28,False,False,True,False,False,False,False,False,False,False,False,True,1.0,9,4,2.0,3.0,True,24.54,26.780000686645508,29.020001373291016,31.260002059936525,921.HK
2025-11-13,0921.HK,26.299999237060547,26.63999938964844,25.31999969482422,25.86000061035156,25.86000061035156,4641522,0.0,0.0,24.645564365708328,24.16283493093613,23.89107105266417,23.909804362274368,24.179292170647848,False,False,True,False,1.3199996948242223,0.6662498712539693,0.999374806880954,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TU1-2025/08/29,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,921.HK
2025-11-17,0921.HK,25.15999984741211,25.200000762939453,24.57999992370605,25.020000457763672,25.020000457763672,3854000,0.0,0.0,24.787195972783856,24.31495311902684,23.982399686399123,23.9556663588148,24.193585082747568,False,True,True,False,0.620000839233402,0.6087499856948873,0.9131249785423308,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/28,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,921.HK
2025-12-03,0921.HK,26.200000762939453,26.700000762939453,26.0,26.1200008392334,26.1200008392334,478420,0.0,0.0,25.56422159380391,25.04314626416123,24.480280340968086,24.22940218722749,24.286481831576484,False,True,True,False,0.7000007629394531,0.6771432331630172,1.015714849744526,HH,HHLLLH,24.459999084472656,2025-12-10,25.040000915527344,2025-12-15,25.440000534057617,0.04,24.07999992370605,23.200000762939453,TP1-2025/10/28,True,True,True,False,True,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,921.HK
2025-11-07,0968.HK,3.650000095367432,4.010000228881836,3.650000095367432,3.9800000190734863,3.9800000190734863,250220536,0.0,0.0,3.666246876068299,3.603455822363755,3.493631702232463,3.3288943081498243,3.30273081029217,True,True,True,False,0.3600001335144038,0.1642857108797345,0.2464285663196017,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/09/17,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,968.HK
2025-11-21,0968.HK,3.390000104904175,3.390000104904175,3.1700000762939453,3.200000047683716,3.200000047683716,178280106,0.0,0.0,3.552368769497227,3.600668256188641,3.538665079025117,3.385765107405699,3.329434482381444,False,False,False,False,0.2200000286102295,0.1578571115221295,0.2367856672831944,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2025/09/17,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,968.HK
2025-10-28,0990.HK,0.7799999713897705,0.8299999833106995,0.7699999809265137,0.7900000214576721,0.7900000214576721,101969061,0.0,0.0,0.7417905340475595,0.7400630862652944,0.7548912435381643,0.7239424722275082,0.6174030978643145,False,False,False,False,0.0600000023841857,0.0429411846048691,0.0644117769073037,HH,HHHLLH,0.7099999785423279,2025-11-05,0.7900000214576721,2025-11-11,0.800000011920929,0.13,0.6899999976158142,0.6899999976158142,TP1-2025/09/25,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,990.HK
2025-11-26,9996.HK,5.539999961853027,5.539999961853027,5.260000228881836,5.309999942779541,5.309999942779541,431000,0.0,0.0,5.511484634136769,5.72132538343463,6.14196348217851,6.391892708069737,5.973135541765396,False,False,False,False,0.2799997329711914,0.2231249809265136,0.3346874713897705,LH,LHLLHH,5.099999904632568,2025-12-02,6.099999904632568,2025-12-15,6.340000152587891,0.24,5.159999847412109,5.159999847412109,SB1-2025/11/26,False,False,False,False,False,False,False,False,False,False,False,True,0.78,7,1,4.0,2.0,True,5.72,6.340000152587891,6.9600003051757815,7.580000457763672,9996.HK
2025-12-16,9996.HK,6.050000190734863,6.050000190734863,5.639999866485596,5.820000171661377,5.820000171661377,1032000,0.0,0.0,5.817355779617509,5.738305772742455,5.949346925203876,6.215953802165083,5.93980908349187,False,False,False,False,0.4100003242492676,0.2513333320617675,0.3769999980926513,HL,HLHHHL,6.400000095367432,2025-12-23,6.21999979019165,2025-12-24,6.0,-0.06,5.099999904632568,5.099999904632568,BY1-2025/11/26,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,9996.HK
2025-12-19,9996.HK,5.949999809265137,6.320000171661377,5.769999980926514,6.070000171661377,6.070000171661377,1856000,0.0,0.0,5.85305217277391,5.773032803947836,5.9412645079633615,6.196132708398784,5.938254167271577,False,False,False,False,0.5500001907348633,0.2480000178019205,0.3720000267028808,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/11/26,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,9996.HK
