Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,T1_50,SNO
2014-11-14,1398.HK,5.119999885559082,5.130000114440918,5.070000171661377,5.110000133514404,2.522036075592041,166789010,0.0,0.0,5.062734531811815,5.040162089620058,5.042293977309357,5.037796453499991,5.03458223123064,False,False,False,LH,LHLLHH,4.909999847412109,2014-11-21,5.679999828338623,2014-12-08,5.690000057220459,4.920000076293945,4.900000095367432,SB1-2014/11/14,True,True,True,False,False,False,False,False,False,True,0.73,8,3,4.0,1.0,True,5.3,5.690000057220459,6.080000114440918,6.470000171661377,False,1398.HK
2025-10-02,1398.HK,5.699999809265137,5.769999980926514,5.699999809265137,5.730000019073486,5.601800441741943,111932042,0.0,0.0,5.769811685531799,5.822687518489468,5.887450666452802,5.85002906293472,5.485196878191401,False,False,False,LH,LHLLHH,5.559999942779541,2025-10-09,6.079999923706055,2025-10-27,6.110000133514404,5.559999942779541,5.559999942779541,SB1-2025/10/02,True,True,True,False,False,False,False,False,False,True,0.83,10,3,2.0,5.0,True,5.84,6.110000133514404,6.380000267028809,6.650000400543213,False,1398.HK
2011-01-27,0144.HK,33.04999923706055,35.150001525878906,33.04999923706055,34.70000076293945,15.451196670532228,9123129,0.0,0.0,32.94064346089187,32.3762515238866,31.360895833426383,30.20426045083092,28.41950770552918,True,True,True,LH,LHLLHH,30.850000381469727,2011-02-11,35.70000076293945,2011-02-18,35.79999923706055,31.049999237060547,30.799999237060547,SB1-2011/01/27,True,True,True,False,False,False,False,False,False,True,0.8,4,2,1.0,1.0,True,33.32,35.79999923706055,38.27999847412109,40.75999771118164,False,144.HK
2021-04-27,0144.HK,12.68000030517578,12.859999656677246,12.5600004196167,12.68000030517578,9.1900053024292,2685595,0.0,0.0,12.609541004409971,12.461947050463095,12.037216311448187,11.34203402413737,10.792366039062127,True,True,True,LH,LHLLHH,12.199999809265137,2021-05-03,13.100000381469728,2021-05-07,13.31999969482422,12.300000190734863,11.65999984741211,SB1-2021/04/27,True,True,True,False,False,False,False,False,False,True,1.0,4,1,2.0,1.0,True,12.76,13.31999969482422,13.87999938964844,14.439999084472662,False,144.HK
2021-11-25,0144.HK,12.039999961853027,12.34000015258789,11.859999656677246,12.34000015258789,9.477648735046388,2992119,0.0,0.0,12.138245734497875,12.30961904703473,12.476959297431913,12.36086150047657,11.83553985698156,False,False,False,LH,LHLLHH,11.520000457763672,2021-12-01,14.600000381469728,2021-12-07,14.920000076293944,11.720000267028809,11.579999923706056,SB1-2021/11/25,True,True,True,False,False,False,False,False,False,True,1.0,4,2,1.0,1.0,True,13.22,14.920000076293944,16.620000152587885,18.32000022888183,False,144.HK
2006-11-22,0148.HK,24.393938064575195,24.393938064575195,23.560606002807617,23.787878036499023,10.29844093322754,1282116,0.0,0.0,23.76489161621121,23.242014123411032,22.117261211453204,20.643639574046333,18.53005218439518,True,True,True,LH,LHLLHH,21.81818008422852,2006-11-28,25.7575740814209,2006-12-05,26.477272033691406,22.878786087036133,20.90909004211425,SB1-2006/11/22,True,True,True,False,False,False,False,False,False,True,0.8,4,3,1.0,0.0,True,24.15,26.477272033691406,28.80454406738281,31.13181610107422,False,148.HK
2006-12-13,0148.HK,24.43181800842285,24.5075740814209,22.80303001403809,24.128786087036133,10.446030616760254,4256532,0.0,0.0,24.591155176456372,24.16528425550119,23.13070747890786,21.59377267886597,19.179761358237304,True,True,True,HL,HLLHLL,24.621212005615234,2006-12-20,21.93181800842285,2006-12-22,21.66666603088379,21.81818008422852,21.81818008422852,BY1-2006/11/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,148.HK
2007-02-05,0148.HK,27.19696807861328,27.651514053344727,25.56818008422852,26.59090805053711,11.511953353881836,4906875,0.0,0.0,25.06194666754903,24.72509392607312,24.175601214067207,23.00857885333135,20.437858181152908,True,True,True,HH,HHHLLH,24.92424201965332,2007-02-12,26.43939208984375,2007-02-14,27.27272605895996,22.386362075805664,22.386362075805664,TP1-2006/11/22,True,True,True,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,148.HK
2013-10-23,0151.HK,11.5600004196167,11.760000228881836,11.34000015258789,11.380000114440918,7.285464286804199,6792283,0.0,0.0,11.5389149175754,11.604655184354376,11.435584754599375,11.252318694231809,10.819137263629358,False,False,False,LH,LHLLHH,11.079999923706056,2013-10-25,11.960000038146973,2013-11-04,12.119999885559082,11.140000343322754,11.140000343322754,SB1-2013/10/23,True,True,True,False,False,False,False,False,False,True,0.83,5,3,1.0,1.0,True,11.6,12.119999885559082,12.639999771118164,13.159999656677249,False,151.HK
2017-08-30,1585.HK,1.950000047683716,2.0,1.909999966621399,1.9900000095367432,1.6820112466812134,18432000,0.0,0.0,1.9715727765646505,1.96503739898526,1.925826411317328,1.8587471584055169,1.738185665134895,True,True,True,LH,LHLLHH,1.8799999952316284,2017-09-06,3.0,2017-10-04,3.119999885559082,1.899999976158142,1.899999976158142,SB1-2017/08/30,True,True,True,False,False,False,False,False,False,True,0.79,15,7,2.0,6.0,True,2.5,3.119999885559082,3.739999771118164,4.359999656677246,False,1585.HK
2017-11-22,1585.HK,2.549999952316284,2.5999999046325684,2.4800000190734863,2.569999933242798,2.172245502471924,6692000,0.0,0.0,2.631495443234193,2.6663749299441304,2.590187784753616,2.390938501370328,2.0603399410067325,False,False,False,LL,LLLHHL,2.630000114440918,2017-11-27,2.539999961853028,2017-11-29,2.490000009536743,2.4800000190734863,2.4800000190734863,BY1-2017/08/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1585.HK
2018-03-22,1585.HK,2.549999952316284,2.5999999046325684,2.5,2.559999942779541,2.1637930870056152,4330000,0.0,0.0,2.559595241286103,2.574857431703019,2.579409675984226,2.5423500535639434,2.308282210086426,False,False,False,LH,LHLLHH,2.440000057220459,2018-03-23,2.650000095367432,2018-04-04,2.7100000381469727,2.4800000190734863,2.4800000190734863,SB1-2018/03/22,True,True,True,False,False,False,False,False,False,True,0.83,5,3,2.0,0.0,True,2.58,2.7100000381469727,2.840000076293945,2.970000114440918,False,1585.HK
2025-09-24,1585.HK,13.739999771118164,14.079999923706056,13.699999809265137,13.869999885559082,13.869999885559082,13607132,0.0,0.0,13.796463791764737,13.601693299602186,13.3060271149189,13.177081311954646,13.081909841920648,True,True,True,LH,LHLLHH,13.3100004196167,2025-09-26,14.789999961853027,2025-10-08,15.010000228881836,13.369999885559082,12.260000228881836,SB1-2025/09/24,True,True,True,False,False,False,False,False,False,True,0.83,5,2,1.0,2.0,True,14.16,15.010000228881836,15.860000457763672,16.710000686645508,False,1585.HK
2021-12-23,1658.HK,5.699999809265137,5.710000038146973,5.650000095367432,5.690000057220459,4.512820243835449,38117143,0.0,0.0,5.654237590763108,5.619761806822947,5.565076581412696,5.497202682166545,5.300367877049084,True,True,True,LH,LHLLHH,5.449999809265137,2021-12-31,6.300000190734863,2022-01-13,6.369999885559082,5.480000019073486,5.269999980926514,SB1-2021/12/23,True,True,True,False,False,False,False,False,False,True,0.89,8,2,3.0,3.0,True,5.91,6.369999885559082,6.829999771118164,7.289999656677246,False,1658.HK
2002-06-03,0168.HK,3.275000095367432,3.275000095367432,3.200000047683716,3.25,2.17143988609314,482000,0.0,0.0,3.235259128821092,3.137887343662763,2.892928299051264,2.64947640396866,2.403413834427282,True,True,True,LH,LHLLHH,3.0999999046325684,2002-06-04,3.400000095367432,2002-06-12,3.400000095367432,3.0999999046325684,2.75,SB1-2002/06/03,True,True,True,False,False,False,False,False,False,True,1.0,6,3,1.0,2.0,True,3.25,3.400000095367432,3.550000190734864,3.700000286102296,False,168.HK
2019-07-19,0168.HK,49.650001525878906,50.0,48.59999847412109,48.59999847412109,41.69351959228516,1303753,0.0,0.0,48.631853939544655,48.56876037113775,47.56124280812424,44.80906474616848,41.02755795565467,True,True,True,LH,LHLLHH,41.79999923706055,2019-08-06,52.70000076293945,2019-08-16,55.0,43.29999923706055,43.29999923706055,SB1-2019/07/19,True,True,True,False,False,False,False,False,False,True,0.88,7,2,2.0,3.0,True,48.4,55.0,61.6,68.2,False,168.HK
2020-08-11,0168.HK,66.3499984741211,67.6500015258789,65.05000305175781,65.6500015258789,56.9312858581543,3323223,0.0,0.0,66.90954082067098,65.90841710877238,61.71959776461966,56.5505676499271,50.745864926674656,True,True,True,LH,LHLLHH,62.5,2020-08-12,71.6500015258789,2020-08-24,72.4000015258789,64.69999694824219,60.54999923706055,SB1-2020/08/11,True,True,True,False,False,False,False,False,False,True,0.88,7,3,2.0,2.0,True,67.45,72.4000015258789,77.35000305175781,82.30000457763671,False,168.HK
2025-03-06,1698.HK,51.79999923706055,54.900001525878906,51.20000076293945,54.900001525878906,54.81129455566406,671070,0.0,0.0,51.07457665319995,49.928470364105046,47.93303695152346,46.93181250656749,44.90825063538605,True,True,True,LH,LHLLHH,46.400001525878906,2025-03-12,58.5,2025-03-19,59.29999923706055,47.29999923706055,45.0,SB1-2025/03/06,True,True,True,False,False,False,False,False,False,True,0.8,4,1,1.0,2.0,True,52.85,59.29999923706055,65.7499984741211,72.19999771118164,False,1698.HK
2020-07-22,1735.HK,0.9175000190734864,0.925000011920929,0.9012500047683716,0.9012500047683716,0.9012500047683716,1184000,0.0,0.0,0.9229596351464194,0.9327067088653324,0.9164121335543444,0.8421596498720078,0.6365148776469964,False,False,False,LH,LHLLHH,0.8812500238418579,2020-07-28,0.9975000023841858,2020-08-07,1.0075000524520874,0.8824999928474426,0.8824999928474426,SB1-2020/07/22,True,True,True,False,False,False,False,False,False,True,0.75,6,3,2.0,1.0,True,0.94,1.0075000524520874,1.0750001049041749,1.1425001573562623,False,1735.HK
2020-08-20,1735.HK,0.9649999737739564,0.9700000286102296,0.9399999976158142,0.9524999856948853,0.9524999856948853,1088000,0.0,0.0,0.963949055741446,0.9537221182075336,0.9358119278320002,0.8782180091590777,0.6842565475141653,True,True,True,LL,LLLLLH,0.8550000190734863,2020-09-02,0.8974999785423279,2020-09-15,0.9075000286102296,0.8799999952316284,0.8799999952316284,BY1-2020/07/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1735.HK
2020-09-21,1735.HK,0.8849999904632568,0.8849999904632568,0.8650000095367432,0.8675000071525574,0.8675000071525574,736000,0.0,0.0,0.8903050880491377,0.9044585420344298,0.9164643206724338,0.8879732381672207,0.7202793965544984,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2020/07/22,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,1735.HK
2021-06-18,1735.HK,0.9225000143051147,0.9399999976158142,0.9225000143051147,0.9325000047683716,0.9325000047683716,3856000,0.0,0.0,0.9345274283100728,0.9361614334997336,0.9270377296204496,0.9108576912171144,0.8515305255266804,False,False,False,LH,LHLLHH,0.8525000214576721,2021-06-28,1.1124999523162842,2021-07-13,1.1699999570846558,0.8700000047683716,0.8700000047683716,SB1-2021/06/18,True,True,True,False,False,False,False,False,False,True,0.8,8,6,1.0,1.0,True,1.01,1.1699999570846558,1.3299999141693115,1.4899998712539673,False,1735.HK
2021-07-16,1735.HK,1.0549999475479126,1.0575000047683716,1.0049999952316284,1.037500023841858,1.037500023841858,8464000,0.0,0.0,1.025450962503968,0.9862948518737108,0.9548683230324688,0.9302409085505056,0.8679435903359284,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2021/06/18,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1735.HK
2021-08-02,1735.HK,1.087499976158142,1.2100000381469729,1.0750000476837158,1.2100000381469729,1.2100000381469729,9944000,0.0,0.0,1.064938605061725,1.031216195869084,0.9894657329405652,0.9539087014949492,0.8831903007128716,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2021/06/18,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1735.HK
2021-08-09,1735.HK,1.2899999618530271,1.3949999809265137,1.2575000524520874,1.375,1.375,11840000,0.0,0.0,1.2043714064574895,1.1216420806970644,1.0414034796451743,0.9844616108626372,0.8985291091356388,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2021/06/18,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,1735.HK
2021-08-17,1735.HK,1.375,1.5175000429153442,1.3550000190734863,1.5,1.5,12768000,0.0,0.0,1.3600827198141163,1.2476524533516995,1.1219065566372717,1.0334483392926024,0.922830844153161,True,True,True,HL,HLHHHL,1.777500033378601,2021-08-31,1.375,2021-09-09,1.3624999523162842,1.2575000524520874,0.9399999976158142,TP3-2021/06/18,True,True,True,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,False,1735.HK
2009-06-25,0175.HK,1.4500000476837158,1.4500000476837158,1.3899999856948853,1.399999976158142,1.115909457206726,12098286,0.0,0.0,1.4135179710994097,1.4006387667630875,1.2707055039824555,1.0771609718037742,0.8916627184956198,True,True,True,LH,LHLLHH,1.340000033378601,2009-07-03,1.9800000190734863,2009-07-20,2.069999933242798,1.350000023841858,1.309999942779541,SB1-2009/06/25,True,True,True,False,False,False,False,False,False,True,0.82,9,1,3.0,5.0,True,1.7,2.069999933242798,2.4399998664855955,2.8099997997283936,False,175.HK
2020-06-11,1787.HK,16.107141494750977,16.64285659790039,16.071428298950195,16.321428298950195,15.591840744018556,12068140,0.0,0.0,16.185159464869702,16.306162020943678,15.78555900376093,14.899764578197486,13.327918026509556,False,False,False,LH,LHLLHH,14.857142448425291,2020-06-19,21.100000381469727,2020-07-09,22.0,14.89285659790039,14.89285659790039,SB1-2020/06/11,True,True,True,False,False,False,False,False,False,True,0.75,9,1,3.0,5.0,True,18.43,22.0,25.57,29.14,False,1787.HK
2025-07-16,1810.HK,58.20000076293945,58.400001525878906,57.0,57.29999923706055,57.29999923706055,103019857,0.0,0.0,57.42403613055392,56.61153627106638,54.35605427432849,50.35086977865347,39.88233607546432,True,True,True,LH,LHLLHH,55.79999923706055,2025-07-17,58.45000076293945,2025-07-24,58.75,56.04999923706055,51.5,SB1-2025/07/16,True,True,True,False,False,False,False,False,False,True,1.0,5,1,1.0,3.0,True,57.27,58.75,60.23,61.71,False,1810.HK
2022-01-21,1816.HK,2.3299999237060547,2.3499999046325684,2.2699999809265137,2.289999961853028,1.926194787025452,44059700,0.0,0.0,2.285595852661371,2.278390167149312,2.240331912476641,2.156614729680775,1.9979147804588613,True,True,True,LH,LHLLHH,2.0999999046325684,2022-01-28,2.359999895095825,2022-02-10,2.359999895095825,2.119999885559082,2.119999885559082,SB1-2022/01/21,True,True,True,False,False,False,False,False,False,True,1.0,5,2,1.0,2.0,True,2.23,2.359999895095825,2.4899997901916504,2.619999685287476,False,1816.HK
2007-12-13,1818.HK,6.857141971588135,6.94857120513916,6.605713844299316,6.639999866485596,5.325270175933838,13039687,0.0,0.0,6.790318487762587,7.067144816939211,7.103638672858128,6.386508127258626,5.127795860054458,False,False,False,LH,LHLLHH,5.382856845855713,2007-12-18,9.199999809265137,2008-01-11,9.81714153289795,5.942856788635254,5.942856788635254,SB1-2007/12/13,True,True,True,False,False,False,False,False,False,True,0.73,11,2,8.0,1.0,True,7.6,9.81714153289795,12.0342830657959,14.251424598693848,False,1818.HK
2020-01-21,1818.HK,9.1899995803833,9.300000190734863,9.029999732971191,9.09000015258789,8.89084243774414,12435500,0.0,0.0,8.989299525963851,8.817654572794485,8.685366337777864,8.696890539692811,8.387380809682881,False,False,True,LH,LHLLHH,7.949999809265137,2020-02-06,9.770000457763672,2020-02-24,9.899999618530272,8.140000343322754,8.140000343322754,SB1-2020/01/21,True,True,True,False,False,False,False,False,False,True,0.83,10,3,2.0,5.0,True,8.92,9.899999618530272,10.879999237060543,11.859998855590815,False,1818.HK
2010-12-21,1882.HK,8.5,8.800000190734863,8.479999542236328,8.59000015258789,5.562474727630615,1548000,0.0,0.0,8.495838189132305,8.413790493747983,8.114726963956214,7.514057171824769,6.198519534743218,True,True,True,LH,LHLLHH,8.050000190734863,2011-01-03,9.199999809265137,2011-01-17,9.34000015258789,8.100000381469727,8.100000381469727,SB1-2010/12/21,True,True,True,False,False,False,False,False,False,True,0.7,7,2,2.0,3.0,True,8.7,9.34000015258789,9.980000305175782,10.620000457763672,False,1882.HK
2011-01-24,1882.HK,8.890000343322754,8.899999618530273,8.699999809265137,8.789999961853027,5.691986083984375,1226000,0.0,0.0,8.917543315113639,8.796819547976721,8.518621917829348,7.972254677269659,6.625387030893402,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2010/12/21,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1882.HK
2011-02-07,1882.HK,9.270000457763672,9.300000190734863,9.09000015258789,9.289999961853027,6.015762805938721,1237000,0.0,0.0,8.99287374279661,8.881858430303778,8.633316151034434,8.113578632422069,6.7677948388630735,True,True,True,LH,LHLLHL,8.100000381469727,2011-02-10,8.489999771118164,2011-02-16,8.15999984741211,8.449999809265137,8.449999809265137,TP1-2010/12/21,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1882.HK
2011-03-25,1882.HK,9.40999984741211,10.220000267028809,9.40999984741211,10.079999923706056,6.527331829071045,5664000,0.0,0.0,9.214686205788809,9.012285687641638,8.834519588390688,8.480996133481648,7.2592864771813055,True,True,True,HH,HHHHHL,11.779999732971191,2011-04-14,11.100000381469728,2011-04-20,9.970000267028809,9.029999732971191,8.420000076293945,TP2-2010/12/21,True,True,True,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,1882.HK
2011-04-01,1882.HK,9.920000076293944,10.5600004196167,9.880000114440918,10.420000076293944,6.747497081756592,8307000,0.0,0.0,9.756895325203388,9.389829148753757,9.05202465025422,8.628416528075453,7.367835111041424,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2010/12/21,False,False,False,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,False,1882.HK
2017-04-07,1882.HK,18.299999237060547,19.18000030517578,18.07999992370605,18.71999931335449,14.277572631835938,2190000,0.0,0.0,18.522718983062337,18.180285725120232,17.46853281695782,16.703413771849018,15.471649189067003,True,True,True,LH,LHLLHH,17.799999237060547,2017-04-18,19.479999542236328,2017-04-27,19.76000022888184,17.81999969482422,17.18000030517578,SB1-2017/04/07,True,True,True,False,False,False,False,False,False,True,0.86,6,2,0.0,4.0,True,18.78,19.76000022888184,20.74000045776368,21.72000068664552,False,1882.HK
2020-09-21,1882.HK,18.799999237060547,18.979999542236328,18.18000030517578,18.559999465942383,15.463824272155762,860571,0.0,0.0,18.753296410160168,18.89875167977129,18.525958447465968,17.76863757203112,17.173667520451676,False,False,False,LH,LHLLHH,17.579999923706055,2020-09-28,20.39999961853028,2020-10-08,21.100000381469727,17.799999237060547,17.799999237060547,SB1-2020/09/21,True,True,True,False,False,False,False,False,False,True,0.83,5,2,1.0,2.0,True,19.34,21.100000381469727,22.860000762939453,24.62000114440918,False,1882.HK
2010-10-22,1888.HK,8.100000381469727,8.100000381469727,7.829999923706055,7.829999923706055,2.57979416847229,3865924,0.0,0.0,7.963833124303353,7.936806411383081,7.785823085162321,7.5159967943885935,6.6876795376824925,True,True,True,LH,LHLLHH,7.389999866485596,2010-10-28,8.289999961853027,2010-11-10,8.369999885559082,7.53000020980835,7.53000020980835,SB1-2010/10/22,True,True,True,False,False,False,False,False,False,True,0.78,7,1,2.0,4.0,True,7.88,8.369999885559082,8.859999771118165,9.349999656677246,False,1888.HK
2024-01-16,1898.HK,7.519999980926514,7.570000171661377,7.449999809265137,7.480000019073486,6.476258277893066,7115000,0.0,0.0,7.390662325149705,7.190218940931155,6.830267919909031,6.513472955613597,6.288003191884533,True,True,True,LH,LHLLHH,6.880000114440918,2024-01-23,8.770000457763672,2024-01-29,8.859999656677246,6.920000076293945,6.610000133514404,SB1-2024/01/16,True,True,True,False,False,False,False,False,False,True,1.0,4,2,1.0,1.0,True,7.87,8.859999656677246,9.849999313354491,10.839998970031738,False,1898.HK
2004-08-11,0019.HK,53.25,53.25,51.5,51.5,19.29290580749512,2393311,0.0,0.0,52.388393248081385,52.06791571332355,51.43582186747607,50.939569637343766,48.21122931596261,True,True,True,LH,LHLLHH,49.900001525878906,2004-08-16,55.75,2004-08-25,56.5,50.25,49.59999847412109,SB1-2004/08/11,True,True,True,False,False,False,False,False,False,True,0.71,5,3,2.0,0.0,True,53.2,56.5,59.8,63.1,False,19.HK
2018-07-20,0019.HK,84.80000305175781,85.0,83.5999984741211,85.0,52.59097671508789,1211029,0.0,0.0,84.24196549207144,84.0164502860253,82.66949116226145,80.96648641091222,79.33651092306071,True,True,True,LH,LHLLHH,81.55000305175781,2018-07-23,85.0999984741211,2018-07-30,85.80000305175781,82.44999694824219,82.44999694824219,SB1-2018/07/20,True,True,True,False,False,False,False,False,False,True,0.8,4,1,1.0,2.0,True,83.68,85.80000305175781,87.92000610351562,90.04000915527342,False,19.HK
2025-02-17,0019.HK,65.44999694824219,66.30000305175781,64.80000305175781,65.80000305175781,62.4495735168457,1025318,0.0,0.0,65.27895633482197,66.32448650153053,66.92404088512404,66.77914619130463,65.44318002366903,False,False,False,LH,LHLLHH,62.29999923706055,2025-02-18,73.19999694824219,2025-03-12,73.5,62.59999847412109,62.59999847412109,SB1-2025/02/17,True,True,True,False,False,False,False,False,False,True,0.75,12,4,4.0,4.0,True,67.9,73.5,79.1,84.69999999999999,False,19.HK
2025-05-30,0019.HK,67.05000305175781,67.8499984741211,66.55000305175781,66.8499984741211,65.58131408691406,8180406,0.0,0.0,67.39941843521089,67.53630171101138,67.34573710231558,67.15019584052011,66.19167445135253,False,False,False,LH,LHLLHH,64.80000305175781,2025-06-02,69.0,2025-06-10,69.3499984741211,66.19999694824219,65.30000305175781,SB1-2025/05/30,True,True,True,False,False,False,False,False,False,True,0.83,5,4,1.0,0.0,True,67.08,69.3499984741211,71.61999694824219,73.88999542236328,False,19.HK
2024-11-18,1919.HK,11.9399995803833,12.279999732971191,11.899999618530272,12.0600004196167,10.630817413330078,28872412,0.0,0.0,11.89738092231944,11.895150941302427,11.739965363674369,11.491204129312818,10.63228181457205,True,True,True,LH,LHLLHH,10.739999771118164,2024-11-27,12.5,2024-12-17,12.800000190734863,11.0,11.0,SB1-2024/11/18,True,True,True,False,False,False,False,False,False,True,0.71,10,5,3.0,2.0,True,11.77,12.800000190734863,13.830000381469729,14.86000057220459,False,1919.HK
2025-01-27,1919.HK,11.84000015258789,11.920000076293944,11.760000228881836,11.800000190734863,10.401628494262695,23280238,0.0,0.0,11.768315625210182,11.869555540781782,11.866321603707828,11.7193494634265,11.002851159613172,False,False,False,LH,LHLLHH,11.18000030517578,2025-02-03,12.760000228881836,2025-02-18,12.779999732971191,11.399999618530272,11.100000381469728,SB1-2025/01/27,True,True,True,False,False,False,False,False,False,True,0.73,8,3,3.0,2.0,True,11.98,12.779999732971191,13.579999465942382,14.379999198913572,False,1919.HK
2013-03-13,1928.HK,36.29999923706055,36.70000076293945,35.20000076293945,35.79999923706055,23.882192611694336,7647349,0.0,0.0,36.065533699899945,36.30915698554073,35.97727240823507,34.30711621515015,30.605719243902573,False,False,False,LH,LHLLHH,33.95000076293945,2013-03-18,40.79999923706055,2013-03-27,41.04999923706055,35.099998474121094,34.900001525878906,SB1-2013/03/13,True,True,True,False,False,False,False,False,False,True,0.71,5,4,0.0,1.0,True,37.5,41.04999923706055,44.59999847412109,48.14999771118164,False,1928.HK
2013-04-05,1928.HK,38.650001525878906,38.79999923706055,37.5,37.54999923706055,25.04961585998535,18904181,0.0,0.0,38.65156492580461,37.85369456520938,36.92977758754799,35.22997167567944,31.390846108971104,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2013/03/13,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1928.HK
2013-04-25,1928.HK,40.79999923706055,42.20000076293945,40.59999847412109,42.04999923706055,28.051570892333984,10114389,0.0,0.0,39.862646131213,39.08452787136963,37.98654666027157,36.23164283409731,32.22835037249954,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2013/03/13,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1928.HK
2021-09-28,1929.HK,15.579999923706056,15.800000190734863,14.880000114440918,14.899999618530272,11.701760292053224,6842210,0.0,0.0,15.47753886307931,15.582535973496434,15.53392731655317,14.975314548356456,12.957482015883082,False,False,False,LH,LHLLHH,14.5,2021-10-05,17.899999618530273,2021-10-18,18.540000915527344,14.5600004196167,14.5600004196167,SB1-2021/09/28,True,True,True,False,False,False,False,False,False,True,0.71,5,2,3.0,0.0,True,16.52,18.540000915527344,20.560001831054688,22.580002746582032,False,1929.HK
2021-10-22,1929.HK,16.940000534057617,16.940000534057617,16.1200008392334,16.760000228881836,13.162515640258787,8155464,0.0,0.0,16.780856437238256,16.310419782137547,15.912777941322474,15.31707142477505,13.329230035822686,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2021/09/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1929.HK
2021-11-30,1929.HK,14.380000114440918,14.800000190734863,13.81999969482422,13.979999542236328,10.97923469543457,21985606,0.0,0.0,15.418094718725266,15.919444942313548,16.005474246013787,15.64303175462795,13.871069819709248,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2021/09/28,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,1929.HK
2024-09-02,1988.HK,2.809999942779541,2.8399999141693115,2.789999961853028,2.819999933242798,2.5649898052215576,17368828,0.0,0.0,2.790679686645394,2.776116121986232,2.790697152358699,2.8004129658519696,2.784235439500552,False,False,False,LH,LHLLHH,2.630000114440918,2024-09-11,3.3499999046325684,2024-10-08,3.7100000381469727,2.6600000858306885,2.6600000858306885,SB1-2024/09/02,True,True,True,False,False,False,False,False,False,True,0.71,12,6,5.0,1.0,True,3.17,3.7100000381469727,4.250000076293945,4.790000114440918,False,1988.HK
2008-02-27,0002.HK,63.5,64.0,61.79999923706055,62.34999847412109,29.651763916015625,5684496,0.0,0.0,61.56823713589574,60.99788836656983,59.16358645588718,57.102346912084,54.89500832578169,True,True,True,LH,LHLLHH,57.0,2008-03-07,65.44999694824219,2008-03-17,65.5,57.5,57.5,SB1-2008/02/27,True,True,True,False,False,False,False,False,False,True,0.83,5,4,1.0,0.0,True,61.25,65.5,69.75,74.0,False,2.HK
2018-08-30,0002.HK,92.9000015258789,92.9000015258789,91.9000015258789,92.1500015258789,66.79544067382812,1743245,0.0,0.0,91.89410158313537,91.1688066738443,88.9758258043659,86.25014930082028,82.98907550349463,True,True,True,LH,LHLLHH,89.5,2018-09-06,95.1999969482422,2018-09-14,97.0,90.0999984741211,87.69999694824219,SB1-2018/08/30,True,True,True,False,False,False,False,False,False,True,0.83,5,1,3.0,1.0,True,93.25,97.0,100.75,104.5,False,2.HK
2018-09-17,0002.HK,95.0999984741211,95.0999984741211,93.0999984741211,94.3499984741211,68.84535217285156,2053570,0.0,0.0,93.58791824249916,92.5512968214483,90.5135266940853,87.67285169335067,83.8930061698189,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2018/08/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,2.HK
