index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WLDate,WHigh,WHDate,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,LLDate,HHDate,SNO
2026-02-02,0173.HK,2.559999942779541,2.619999885559082,2.539999961853028,2.5799999237060547,2.5799999237060547,3935349,0.0,0.0,2.4491167506405347,2.327775173190246,2.2514218878312326,2.2074200420267456,2.101479559443,True,True,True,False,0.0799999237060542,0.0540000279744465,0.0810000419616698,HL,HLHHHLHHHL,2.640000104904175,2.539999961853028,2.509999990463257,-0.05,2.119999885559082,2.0999999046325684,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,2.5,2026-01-28,2.680000066757202,2026-01-29,True,42.71940172009055,46.90265748129107,7.079661141755103,85.96488806460226,2.340699894346016,2.475699956334846,2.205699832357185,11.535016711448083,1.5997323869327298,0.5074647223752852,1,2.204400005340576,2.277500021457672,True,12.663754003662254,20.560738188448934,2.680000066757202,False,-3.731348528365805,38.8%,38.83383332024535,True,2,True,True,False,True,False,True,True,86.0,True,False,True,True,False,False,2026-02-03,2026-02-04,173.HK
2026-02-12,1757.HK,8.880000114440918,8.880000114440918,7.800000190734863,8.289999961853027,8.289999961853027,3150000,0.0,0.0,7.781138063150137,6.761035912381253,5.01328878662447,3.3839737468668094,1.7616075864408238,True,True,True,False,1.079999923706055,0.6179999669392904,0.9269999504089356,HL,HLHHHLHHHL,8.880000114440918,8.289999961853027,7.800000190734863,-0.12,4.0,4.0,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,4.0,2026-01-23,8.880000114440918,2026-02-10,True,26.595795077542427,36.51529701563575,3.985165458959081,91.0025728368784,6.920532751762079,8.383532763206171,5.457532740317987,42.2799823054544,1.2140168352533771,0.3395179206981335,1,4.420199980735779,6.780499982833862,True,614.6551896892183,171.8032816871781,8.880000114440918,False,-6.644145776849879,-15.8%,-15.827450904440155,True,2,True,False,True,False,False,True,True,91.0,True,True,False,True,False,False,2026-02-13,2026-02-14,1757.HK
2026-02-02,1851.HK,3.619999885559082,3.890000104904175,3.619999885559082,3.700000047683716,3.700000047683716,50000,0.0,0.0,3.5117575388250444,3.252724484022408,2.762186879885283,2.243476367270777,1.6529767415324694,True,True,True,False,0.2700002193450928,0.1412500441074371,0.2118750661611557,HL,HLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,2.8499999046325684,2026-01-05,4.300000190734863,2026-01-30,True,72.38368347120452,58.5657217251317,0.0,89.15659085921365,3.295206165192132,3.6672062634205855,2.923206066963677,22.578259421699315,1.6372589210899051,0.5176436467506456,1,2.634799990653992,3.305499994754791,True,122.89157361938584,77.88462420187085,4.300000190734863,False,-13.95349107992966,-7.4%,-7.356828481217703,True,2,True,False,False,False,False,True,True,89.2,True,True,False,False,False,False,,,1851.HK
2026-02-04,1857.HK,1.559999942779541,1.5800000429153442,1.559999942779541,1.5800000429153442,1.5800000429153442,159000,0.0,0.0,1.5657025282570736,1.558385070495656,1.548289429460428,1.5310466057422647,1.4884141595429483,True,True,True,True,0.0200001001358032,0.0160000324249268,0.0240000486373903,HL,LLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,1.5399999618530271,2026-01-22,1.590000033378601,2026-02-03,True,59.274489071056095,21.42858359275473,3.5714164072451684,59.99999999999997,1.5592945734619768,1.5982946316361102,1.520294515287843,5.002269466960914,1.8532722587448347,0.9976492889524756,1,1.5491999673843384,1.5564999759197231,True,2.597407925529196,1.9354897756111935,1.590000033378601,False,-0.6289302046118699,5.2%,5.173922495126493,False,1,False,False,False,False,False,True,True,60.0,True,False,False,False,True,False,,,1857.HK
2026-02-11,1872.HK,7.510000228881836,8.050000190734863,7.449999809265137,7.53000020980835,7.53000020980835,1333000,0.0,0.0,7.256071599450332,7.056245438421354,6.66001928296409,6.0486497806281445,4.622406544108264,True,True,True,False,0.6000003814697266,0.3700001537799835,0.5550002306699753,HL,LLHHHLHHHL,8.050000190734863,7.53000020980835,7.449999809265137,-0.07,6.539999961853027,6.510000228881836,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,7.139999866485596,2026-02-09,8.050000190734863,2026-02-10,True,16.576512272679047,20.49999380111891,13.999998092651971,54.57746857240336,7.087202488499761,7.92320274026978,6.251202236729742,23.59182634125602,1.258403575262795,0.1644936373550688,1,6.52519998550415,7.133500003814698,True,34.224599475921124,19.523809235472623,8.050000190734863,False,-6.459626939201901,12.2%,12.246617571354744,True,3,False,True,False,False,False,False,True,54.6,True,True,False,False,False,False,2026-02-12,2026-02-13,1872.HK
2026-02-02,1979.HK,2.789999961853028,2.799999952316284,2.640000104904175,2.700000047683716,2.700000047683716,532000,0.0,0.0,2.6666239335639657,2.5190260768374504,2.362650002778393,2.237830467085858,1.9854303405597813,True,True,True,False,0.1599998474121093,0.0707142863954816,0.1060714295932224,HL,LLHHHLHHHL,2.75,2.609999895095825,2.5999999046325684,-0.05,2.200000047683716,2.140000104904175,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,2.200000047683716,2026-01-13,2.8299999237060547,2026-01-28,True,80.18446920510219,41.549280521726885,7.042245244347925,81.5789589261122,2.538876612746444,2.718876607978072,2.358876617514816,14.179499257895186,0.949990282421674,0.7740088955163167,1,2.2762000036239622,2.4965000033378604,True,20.535715901273846,28.571436680904423,2.8299999237060547,False,-4.593635318975423,-31.3%,-31.307892315433584,True,2,True,True,True,False,False,True,True,81.6,True,True,True,True,False,False,2026-02-03,2026-02-06,1979.HK
2026-02-02,2025.HK,17.790000915527344,18.5,15.75,18.5,18.5,460000,0.0,0.0,16.911441371898995,14.951665138859784,12.69201365147477,10.523471753231,7.228628473452781,True,True,True,False,2.75,0.9580001195271808,1.4370001792907714,HL,HLHHHLHHHL,22.979999542236328,22.0,20.3799991607666,-0.11,12.979999542236328,11.220000267028809,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,10.899999618530272,2026-01-02,19.600000381469727,2026-01-29,True,84.2051821680493,37.84860743743271,12.521336223051447,88.29516533265516,15.207741225472065,17.32874122928676,13.086741221657366,27.893688778214447,1.4982306438323376,0.1191300652221537,1,11.880799961090087,14.533999919891356,True,87.24696139385483,87.05762748016787,19.600000381469727,False,-5.612246735003593,-55.3%,-55.27895687132454,False,1,False,False,False,False,False,True,True,88.3,True,True,False,False,False,False,2026-02-10,2026-02-11,2025.HK
2026-02-11,2025.HK,22.18000030517578,22.979999542236328,20.3799991607666,22.0,22.0,854000,0.0,0.0,20.391263131479924,17.985977963921986,14.801873563974036,11.932058257392509,7.994431216370904,True,True,True,False,2.6000003814697266,1.5881252288818362,2.3821878433227544,HL,HLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,15.75,2026-02-02,22.979999542236328,2026-02-10,True,74.73461586301518,32.93663671544614,7.210357281647521,87.57894540295393,18.3292583734238,21.653258827372778,15.005257919474827,36.26988486090145,1.3100971658657303,2.086848669023723,1,13.500200004577636,17.790500020980836,True,127.03819352621436,99.0950191878406,22.979999542236328,False,-4.264575986762436,-60.6%,-60.60831388804981,False,1,False,False,False,True,False,True,True,87.6,True,True,False,True,False,False,,,2025.HK
2026-02-03,2128.HK,5.960000038146973,6.0,5.559999942779541,5.849999904632568,5.849999904632568,18241000,0.0,0.0,5.697211774408137,5.354867267875759,5.023874137316061,4.821307418020814,4.490594528406886,True,True,True,False,0.440000057220459,0.2046666781107584,0.3070000171661377,HL,LLHHHLHHHL,6.550000190734863,6.300000190734863,6.210000038146973,-0.05,4.760000228881836,4.53000020980835,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,5.519999980926514,2026-01-27,6.349999904632568,2026-01-29,True,54.13473296847659,41.99534779518128,12.064964914852482,73.44398726112632,5.39867043975654,5.905670456922677,4.891670422590402,18.78240292026425,1.0962179749094618,0.5594712128423455,1,4.841599979400635,5.237999939918518,True,31.46067764885196,28.289473202640213,6.349999904632568,False,-7.874015866287349,-14.5%,-14.462351415433671,True,3,False,True,False,True,False,True,True,73.4,True,True,False,True,True,False,2026-02-09,2026-02-20,2128.HK
2026-02-02,2314.HK,3.549999952316284,3.5799999237060547,3.450000047683716,3.5,3.5,10379000,0.0,0.0,3.409355483214408,3.277664141728569,3.1266426503217666,2.9847195831546545,2.742259514532483,True,True,True,False,0.1299998760223388,0.1187500059604644,0.1781250089406966,HL,HLHHHLHHHL,3.9600000381469727,3.930000066757202,3.759999990463257,-0.05,3.119999885559082,3.059999942779541,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,3.119999885559082,2026-01-19,3.839999914169312,2026-01-29,True,58.30149798641272,33.83839144024229,14.141414263043853,60.97562110261688,3.295197091233001,3.5921970940940247,2.9981970883719784,18.026236042220543,1.3089686363329536,0.2981547003138917,1,3.077799997329712,3.278499984741211,True,19.453922193034256,20.689651203495824,3.839999914169312,False,-8.854164629398499,-24.0%,-23.95403269414772,True,2,True,True,False,False,False,True,True,61.0,True,False,True,False,True,False,2026-02-10,2026-02-11,2314.HK
2026-02-11,2314.HK,3.7799999713897705,3.9600000381469727,3.759999990463257,3.930000066757202,3.930000066757202,11784000,0.0,0.0,3.712517499408322,3.517773309649137,3.2852631922550835,3.087523019675268,2.7981729939124613,True,True,True,False,0.2000000476837158,0.1287499964237212,0.1931249946355819,HL,HLHHHLHHHL,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,3.450000047683716,2026-02-02,3.9600000381469727,2026-02-10,True,62.32210012970292,39.183678076894175,5.306117801753278,82.02248635790116,3.544152641946488,3.8571526295487217,3.231152654344254,17.662895435018893,1.7709672293279142,0.3252738984169209,1,3.2014000034332275,3.491499996185303,True,30.56478668467876,39.36170779401345,3.9600000381469727,False,-0.7575750277974386,-27.1%,-27.055370000879563,True,2,True,True,False,False,False,True,True,82.0,True,True,True,False,False,False,,,2314.HK
2026-02-02,2343.HK,3.069999933242798,3.0999999046325684,2.9600000381469727,3.039999961853028,3.039999961853028,21533131,0.0,0.0,2.951586679551262,2.786832553767692,2.651207108210164,2.536831006478044,2.3390798734239584,True,True,True,False,0.1399998664855957,0.0856249928474426,0.128437489271164,HL,LLHHHLHHHL,3.2300000190734863,3.1600000858306885,3.0799999237060547,-0.05,2.4600000381469727,2.3499999046325684,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,2.8399999141693115,2026-01-23,3.130000114440918,2026-01-28,True,85.5286802760211,41.40128172011265,5.095536758451831,88.40580511383804,2.80655729830315,3.00055725634148,2.61255734026482,13.824763752774476,1.1653478809189035,0.5288909818210711,1,2.5959999990463256,2.728000009059906,True,11.764703304297432,28.813563431518368,3.130000114440918,False,-2.8754041309025973,22.0%,21.95730109718024,False,1,False,False,False,True,False,True,True,88.4,True,False,False,True,False,False,2026-02-05,2026-02-09,2343.HK
2026-02-09,2343.HK,3.130000114440918,3.200000047683716,3.0799999237060547,3.1600000858306885,3.1600000858306885,11259332,0.0,0.0,3.087448385930311,2.9250859206948627,2.744268446429069,2.5965419226923188,2.371429975393036,True,True,True,False,0.1200001239776611,0.0940000216166178,0.1410000324249268,HL,HLHHHLHHHL,3.390000104904175,3.359999895095825,3.1600000858306885,-0.07,2.559999942779541,2.380000114440918,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,2.9600000381469727,2026-02-02,3.2300000190734863,2026-02-05,True,84.67477873714138,34.50292731957189,7.602344644178506,82.05129302387006,2.947773389975492,3.164773421446744,2.7307733585042397,14.7229791957011,0.9903561978951584,0.7245849435891578,1,2.6512000036239622,2.911500012874604,True,25.39682975191411,35.62232572112925,3.2300000190734863,False,-2.1671805829548285,13.5%,13.45464268566805,False,1,False,False,False,False,False,True,True,82.1,True,True,False,False,False,False,2026-02-10,2026-02-11,2343.HK
2026-02-11,2343.HK,3.1600000858306885,3.390000104904175,3.1600000858306885,3.359999895095825,3.359999895095825,30522068,0.0,0.0,3.17754805838172,2.9974345591585387,2.7916141941158634,2.626478516061734,2.387121312351224,True,True,True,False,0.2300000190734863,0.1100000222524007,0.165000033378601,HL,HLHHHLHHHL,3.390000104904175,3.359999895095825,3.1600000858306885,-0.07,2.640000104904175,2.430000066757202,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,3.0799999237060547,2026-02-09,3.390000104904175,2026-02-10,True,81.03042836590443,27.07183062748067,7.182325099595764,80.00000681196366,3.022553708364668,3.275553753187361,2.7695536635419757,16.740813843772965,1.4894436912703837,1.0534780911279824,1,2.684000000953674,2.99650000333786,True,33.86453816183834,43.589744373499634,3.390000104904175,False,-0.8849619138639415,10.3%,10.329247461712686,False,1,False,False,False,True,True,True,True,80.0,True,True,False,True,False,False,2026-02-12,2026-02-13,2343.HK
2026-02-11,2356.HK,11.670000076293944,12.760000228881836,11.670000076293944,12.5,12.5,4431404,0.0,0.0,11.59819657391355,11.247600273644451,11.014136344379413,10.721405641838643,9.778657202855422,True,True,True,False,1.0900001525878924,0.2815383764413688,0.4223075646620532,HL,LLHHHLHHHL,12.760000228881836,12.5,11.670000076293944,-0.09,10.399999618530272,10.399999618530272,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,10.699999809265137,2026-02-02,12.760000228881836,2026-02-10,True,23.39644226769676,39.78494127467315,8.602178103667809,83.20893464309293,11.2828434517787,11.961843352596572,10.60384355096083,12.035971317333647,2.5289285320322543,2.586062451574504,1,10.934000015258787,11.09399995803833,True,12.917798957522791,16.27906976744186,12.760000228881836,False,-2.03761931205404,-7.6%,-7.623632854842732,False,1,False,False,False,True,False,True,True,83.2,True,False,False,True,False,False,2026-02-12,2026-02-13,2356.HK
2026-02-05,2451.HK,12.56999969482422,13.020000457763672,12.5,12.739999771118164,12.739999771118164,419000,0.0,0.0,12.525892470746651,12.4124374358434,12.092884795960863,11.362316059032196,9.768512126444888,True,True,True,False,0.5200004577636719,0.4093334833780925,0.6140002250671388,HL,LLHHHLHHHL,13.699999809265137,13.1899995803833,12.68000030517578,-0.07,11.890000343322754,11.829999923706056,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,11.9399995803833,2026-02-02,13.5,2026-02-03,True,35.68681423935115,22.159899747831425,9.677413314283037,56.16437998245762,12.428645751301504,13.497645709339832,11.359645793263176,17.202195306377376,1.2086039249794116,0.3487472177172205,1,12.193999996185305,12.386999988555909,True,18.29154345053344,-0.3129887534334701,13.5,False,-5.629631325050637,4.3%,4.291445552708106,True,2,True,True,True,False,False,True,True,56.2,True,False,True,True,True,False,2026-02-10,2026-02-11,2451.HK
2026-02-11,2451.HK,12.75,13.699999809265137,12.68000030517578,13.1899995803833,13.1899995803833,753500,0.0,0.0,12.832646642257531,12.611417904601192,12.235387344905789,11.492328450875076,9.871899456832132,True,True,True,False,1.0199995040893572,0.4926666895548504,0.7390000343322756,HL,HLHHHLHHHL,13.699999809265137,13.1899995803833,12.68000030517578,-0.07,11.890000343322754,11.829999923706056,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,12.5,2026-02-05,13.699999809265137,2026-02-10,True,37.66539391906884,22.941179374510693,5.294116591087026,61.666657394831546,12.638982406393913,13.839982238547233,11.437982574240593,19.00469188952662,1.6765330678058847,0.1431324450969616,1,12.363799991607666,12.514999961853029,True,20.898256323184235,7.585638940777447,13.699999809265137,False,-3.7226294597240006,-6.2%,-6.199931526409952,True,2,True,True,True,False,False,True,True,61.7,True,True,True,True,True,False,2026-02-12,2026-02-13,2451.HK
