index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,WLow,WHigh,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,XGB,DT,RF,LR,MLP,VOTING,LGBM,SVM,classification,HHHL_PATTERN,WLDate,WHDate,BOSS_PATTERN,LLDate,HHDate,BOSS_STATUS,SNO
2026-02-27,2886.HK,1.090000033378601,1.100000023841858,1.090000033378601,1.100000023841858,1.100000023841858,170000,0.0,0.0,0.0,1.1039381381549116,1.1102326806754717,1.1155224543230304,1.1140432444813904,1.118419124227597,False,False,False,False,0.0099999904632568,0.0199999809265136,0.0299999713897705,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,23.008946483590773,18.181818181818183,9.090909090909092,50.0,1.1093504562740113,1.161350418603876,1.0573504939441467,9.374848504505508,0.6494118809281496,0.295057456790172,1,1.121800003051758,1.1085000157356262,False,-2.654864735961445,-3.508768627628134,1.149999976158142,False,-4.347822030685715,-6.5%,-6.5347100056400205,False,1,False,False,False,False,False,True,True,50.0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,,,,,,,2886.HK
2026-02-23,0306.HK,2.799999952316284,2.809999942779541,2.789999961853028,2.799999952316284,2.799999952316284,144000,0.0,0.0,0.0,2.8164101420252945,2.8139520222808763,2.743146507652048,2.5646869477601983,2.216281807704419,False,True,True,False,0.0199999809265132,0.0278571503502981,0.0417857255254471,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,31.453065142120582,35.483882131985425,16.129019853349416,52.49999701976847,2.816041300703784,2.90404126446416,2.728041336943408,6.249905762275786,0.5211166187442168,1.2975207050095323,1,2.7761999654769896,2.81699994802475,True,15.702473720756288,-3.4482806814693503,2.940000057220459,False,-4.761908237394186,128.4%,128.421527143204,True,2,True,True,True,True,False,True,True,52.5,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,306.HK
2026-02-25,0306.HK,2.809999942779541,2.819999933242798,2.799999952316284,2.819999933242798,2.819999933242798,44000,0.0,0.0,-0.0070921919858044,2.817062831337568,2.8144779275819127,2.746160367479136,2.5697426504430223,2.221092310696757,True,True,True,False,0.0199999809265136,0.0293333371480305,0.0440000057220458,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,31.834016402884718,33.33334657881208,16.66665342118788,54.76189935558876,2.816418313326547,2.903418278040597,2.729418348612497,6.178057023872427,0.0468757738412037,0.2059985970502766,1,2.783599963188172,2.818499946594238,True,15.102035851341638,-1.7421586867605077,2.940000057220459,False,-4.081636790548634,133.4%,133.41838566776966,True,2,True,True,True,False,False,True,True,54.8,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,306.HK
2026-02-26,0306.HK,2.8499999046325684,2.8499999046325684,2.809999942779541,2.809999942779541,2.809999942779541,14000,0.0,0.0,-0.0035587155398179,2.8157786697815625,2.814088537599098,2.7486638802360144,2.5745002205883,2.22578480178905,False,True,True,False,0.0399999618530273,0.0313333352406819,0.0470000028610228,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,2.940000057220459,2.7799999713897705,False,33.6985151947415,37.70492764385733,14.754086827371175,50.0,2.815807039941118,2.902807004655168,2.728807075227068,6.179398195969373,0.3028570301956873,0.7352893352307587,1,2.790999960899353,2.819499945640564,True,15.163929380418525,-1.056337052691263,2.940000057220459,False,-4.421772513971409,137.0%,137.01835566239998,True,2,True,True,True,False,False,True,True,50.0,True,False,True,True,True,False,False,True,False,False,False,False,False,False,LH,LHHLHHLLLH,2026-02-04,2026-02-13,,,,,306.HK
2026-02-27,0306.HK,2.809999942779541,2.809999942779541,2.799999952316284,2.799999952316284,2.799999952316284,36000,0.0,0.0,0.0,2.812909812060602,2.81286344322668,2.75067705953328,2.5789655618106355,2.230360221315163,False,True,True,False,0.0099999904632568,0.0273333390553791,0.0410000085830687,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,35.857141101303306,34.42624168221927,16.393429808190206,47.50000298023153,2.8143016030244667,2.895301573460563,2.7333016325883706,5.756310578016752,0.6011488475517079,0.3582611304362969,1,2.7977999591827394,2.818999946117401,True,13.821134508006793,0.0,2.940000057220459,False,-4.761908237394186,138.9%,138.86814682711153,True,2,True,True,True,False,False,True,True,47.5,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,306.HK
2026-02-23,0321.HK,1.2000000476837158,1.2400000095367432,1.2000000476837158,1.2400000095367432,1.2400000095367432,4370000,0.0,0.0,-0.0403225418804342,1.2398306998143582,1.2212982031354684,1.1467019620775478,1.0454023107218475,0.92582443882633,True,True,True,False,0.0399999618530273,0.0562499910593033,0.0843749865889549,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,53.9069924061342,12.903227046922952,10.75267852393252,51.72413651356355,1.226139758537097,1.3491397485235168,1.1031397685506772,20.06296413276259,0.0156494467941465,0.5462432454601224,1,1.1425999903678894,1.2410000026226045,True,6.896555622182589,19.230774521122537,1.3700000047683716,False,-9.48905071380695,-12.0%,-12.018129872854043,True,2,False,True,True,False,False,True,True,51.7,True,False,False,True,True,False,False,True,False,False,False,False,False,False,,,,,,,,,321.HK
2026-02-24,0321.HK,1.2400000095367432,1.2699999809265137,1.2100000381469729,1.2300000190734863,1.2300000190734863,4424000,0.0,0.0,-0.0325202936851641,1.238043303316018,1.2220548827822526,1.1499685525479768,1.0490577108872268,0.9282481486290962,False,True,True,False,0.0599999427795407,0.0568749904632568,0.0853124856948852,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,48.549847331557295,11.36362712737812,11.363627127378097,31.818201522194087,1.2265074023977054,1.3505073914304508,1.10250741336496,20.22001478186553,0.2877907449335727,0.5229008423115391,1,1.1441999912261962,1.2465000033378602,True,6.956525615122539,18.26923694130962,1.3700000047683716,False,-10.218977022453023,-13.0%,-12.993262544899476,False,1,False,False,False,False,False,True,True,31.8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,,,,,,,321.HK
2026-02-25,0321.HK,1.2300000190734863,1.2400000095367432,1.2100000381469729,1.2400000095367432,1.2400000095367432,1596000,0.0,0.0,-0.0403225418804342,1.2383990680834225,1.2236153285869908,1.1534991979200853,1.0528387465040487,0.9307322272020656,True,True,True,False,0.0299999713897702,0.0568749904632568,0.0853124856948852,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,43.60478969933961,12.195113086755162,12.195113086755136,36.36365114164557,1.2277924126014232,1.3517924016341687,1.1037924235686778,20.198852470511135,0.2546669365856421,1.161377476992241,1,1.1463999915122989,1.2525000035762788,True,9.734514581353324,19.230774521122537,1.3700000047683716,False,-9.48905071380695,-13.7%,-13.684629323850505,False,1,False,False,False,False,False,True,True,36.4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,,,,,,,321.HK
2026-02-26,0321.HK,1.2400000095367432,1.2400000095367432,1.2100000381469729,1.2100000381469729,1.2100000381469729,2176000,0.0,0.0,-0.0165289093355256,1.233235608094977,1.2224313902878587,1.1557149171446692,1.055950851289057,0.9329574687235388,False,True,True,False,0.0299999713897702,0.0582352876663207,0.0873529314994811,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,38.91090964596695,12.658220207701891,12.658220207701865,33.33334989017854,1.2260979007486184,1.3500978897813638,1.102097911715873,20.226768018611697,1.0767007342539816,0.7555537528657584,1,1.148199992179871,1.256000006198883,True,8.035717231734681,14.15095315704455,1.3700000047683716,False,-11.678829639745162,-14.4%,-14.396985287990194,False,1,False,False,False,False,False,True,True,33.3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,,,,,,,321.HK
2026-02-27,0321.HK,1.2100000381469729,1.2100000381469729,1.1699999570846558,1.190000057220459,1.190000057220459,6344000,0.0,0.0,0.0,1.2253745988450644,1.2196112743689544,1.1570594324417591,1.0586052910104709,0.9350056168390524,False,True,True,False,0.0400000810623171,0.0558823487337897,0.0838235231006846,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,35.40750873965142,12.820504982950007,17.948722259377497,21.73911916735902,1.2226600108887935,1.3426600037362364,1.102660018041351,19.629331421448967,1.474948550085043,1.6641671198377184,1,1.150399992465973,1.255000007152557,True,10.185186105009914,4.385971241490521,1.3700000047683716,False,-13.13868225703733,-14.8%,-14.757382902124494,False,1,False,False,False,True,False,True,False,21.7,True,False,False,True,False,False,False,True,False,True,False,False,False,False,,,,,,,,,321.HK
2026-02-23,3303.HK,0.4799999892711639,0.4900000095367431,0.4749999940395355,0.4900000095367431,0.4900000095367431,658000,0.0,0.0,0.0408162868107331,0.5005291185675825,0.5074095751215838,0.5230098580844623,0.5471029604916142,0.5845426483831941,False,False,False,False,0.0150000154972075,0.014000728726387,0.0210010930895805,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,27.195454147244103,14.814810726708064,20.370345432919216,41.66667908429432,0.506402258584295,0.5448899820540292,0.4679145351145608,15.200454902128978,0.5730265335831922,0.6199685331271673,1,0.5247597521543503,0.5045853957533837,False,-18.333334989017853,-7.547163021186426,0.5600000023841858,False,-12.499998669539195,-12.3%,-12.302873591064746,False,1,False,False,False,False,False,True,False,41.7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,,,,,,,,,3303.HK
2026-02-24,3303.HK,0.4950000047683716,0.5199999809265137,0.4950000047683716,0.5099999904632568,0.5099999904632568,2048000,0.0,0.0,0.0,0.502251095275887,0.5076348286295554,0.5224996671973562,0.546368248213825,0.5839486829814416,False,False,False,False,0.024999976158142,0.013692706823349,0.0205390602350235,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,26.993233679395143,21.4285562233163,19.642834334974435,46.15385144419701,0.5067448997156246,0.5464321189777478,0.4670576804535015,15.663589030454895,0.1530971309491206,1.312254707816953,1,0.5231597524881363,0.506228294968605,False,-13.559319807927558,-3.773581510593208,0.5600000023841858,False,-8.928573519295567,-11.9%,-11.928551083149186,False,1,False,False,False,True,False,True,True,46.2,True,False,False,True,True,False,False,True,False,False,False,False,True,False,,,,,,,,,3303.HK
2026-02-25,3303.HK,0.5199999809265137,0.5199999809265137,0.5099999904632568,0.5099999904632568,0.5099999904632568,182000,0.0,0.0,0.0,0.5036599853099542,0.5078404948759643,0.522009483796019,0.5456480846940118,0.583359450371735,False,False,False,False,0.0099999904632568,0.0130769358231471,0.0196154037347206,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,26.791013211546183,21.4285562233163,19.642834334974435,46.15385144419701,0.5070549083582563,0.5459416253201169,0.4681681913963956,15.338266653514182,0.089933065616201,1.304933705913214,1,0.5217597526311875,0.5078711941838264,False,-12.06896463132214,-1.9230751596258295,0.5600000023841858,False,-8.928573519295567,-11.6%,-11.644444766614791,False,1,False,False,False,False,False,True,True,46.2,True,False,False,False,True,False,False,True,False,False,False,False,True,False,,,,,,,,,3303.HK
2026-02-26,3303.HK,0.5099999904632568,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5199999809265137,373000,0.0,0.0,-0.0192307515962583,0.506630893603874,0.5088978414890556,0.5219306797619206,0.5451402014510911,0.5828545940414942,False,False,False,False,0.0099999904632568,0.0135001540184021,0.0202502310276031,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,26.61837011310508,18.51848990176499,20.37034992983212,46.15385144419701,0.508287772412376,0.5472742884112164,0.4693012564135356,15.340332038210216,0.4362052387796294,0.9985797033871452,1,0.5203597527742386,0.5104641929268837,False,-11.864406094746942,-1.886790755296604,0.5600000023841858,False,-7.142860944173759,-11.1%,-11.092182918400496,False,1,False,False,False,False,False,True,False,46.2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,,,,,,,,,3303.HK
2026-02-27,3303.HK,0.5199999809265137,0.5199999809265137,0.5,0.5099999904632568,0.5099999904632568,468000,0.0,0.0,0.0,0.5072434566692163,0.5089936805302905,0.5214628095933456,0.5444443556889558,0.5822740792719465,False,False,False,False,0.0199999809265136,0.0141432264021464,0.0212148396032197,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,27.037267657679305,17.85712004925046,23.214266707708692,42.85715198029983,0.5084508407981742,0.5485371548803198,0.4683645267160284,15.768019586403897,0.1032318187133322,0.7969881398095565,1,0.5189597529172897,0.5121070921421051,False,-12.06896463132214,-1.9230751596258295,0.5600000023841858,False,-8.928573519295567,-10.5%,-10.460886850319174,False,1,False,False,False,False,False,True,False,42.9,True,False,False,False,False,False,False,True,False,False,False,False,True,False,,,,,,,,,3303.HK
2026-02-23,3336.HK,1.7699999809265137,1.809999942779541,1.7699999809265137,1.7799999713897705,1.7799999713897705,634000,0.0,0.0,-0.0056179722606676,1.8516329657547177,1.8931278445852733,1.8856400361639452,1.785514407619591,1.5719535354489822,False,False,True,False,0.0399999618530273,0.066470552893246,0.0997058293398689,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,52.37189887668855,11.82795919452971,41.93549751615247,30.43477697498677,1.8887098408073928,2.0367097831100973,1.7407098985046892,15.672067683984372,1.3337415228153258,0.9938873578988656,1,1.910999994277954,1.9009999930858608,False,-0.5586586970037987,-13.17073108325891,2.25,False,-20.888890160454643,12.1%,12.05922205064427,True,2,True,False,False,False,False,True,False,30.4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,3336.HK
2026-02-24,3336.HK,1.7799999713897705,1.830000042915344,1.7799999713897705,1.830000042915344,1.830000042915344,258000,0.0,0.0,-0.0327869183506931,1.8476997070566497,1.8876384705270184,1.8834580756443924,1.7863953112888138,1.5740096829188337,False,False,True,False,0.0500000715255735,0.0629411515067606,0.0944117272601409,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,54.82937905721383,14.60675466634054,39.32584600758032,38.7755116935767,1.8831184314843408,2.0251183914300195,1.741118471538662,15.081362655852642,0.7071062808467375,1.6931486774463718,1,1.912399995326996,1.8899999976158144,False,3.977275729056236,-10.294113865910614,2.0999999046325684,False,-12.85713685613074,16.4%,16.36840549340095,True,2,True,False,False,False,False,True,False,38.8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,3336.HK
2026-02-25,3336.HK,1.840000033378601,1.840000033378601,1.7799999713897705,1.830000042915344,1.830000042915344,1418000,0.0,0.0,-0.0327869183506931,1.8444815863036848,1.8826264333433949,1.881361682204037,1.7872587713210222,1.576049446743507,False,False,True,False,0.0600000619888305,0.0605882195865407,0.0908823293798111,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,56.04728053178925,16.091965992741393,40.22988757741919,42.22223046385121,1.8780595373349125,2.0160595130162173,1.7400595616536074,14.69601713235735,0.6302747400204504,0.7259027854084735,1,1.9137999963760377,1.881499999761581,False,3.977275729056236,-9.852213364195435,2.0999999046325684,False,-12.85713685613074,21.3%,21.34755120508163,True,2,True,False,False,True,False,True,False,42.2,True,False,False,True,False,False,False,True,False,False,False,False,False,False,,,,,,,,,3336.HK
2026-02-26,3336.HK,1.840000033378601,1.840000033378601,1.7799999713897705,1.809999942779541,1.809999942779541,268000,0.0,0.0,-0.0220994271367771,1.8382121965720224,1.8763110863378425,1.8785631826187632,1.7877090915479237,1.5779135941222802,False,False,False,False,0.0600000619888305,0.0564705834669226,0.0847058752003839,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,55.3032293160095,16.279079438285923,32.55814501502862,45.23808780441284,1.8715776711867815,2.002577665464736,1.7405776769088277,13.998884074619896,0.8102043932014629,1.524980906614308,1,1.9149999952316283,1.869999998807907,False,3.428568158830915,-11.274510949724084,2.0899999141693115,False,-13.39712836787646,26.8%,26.831273425586623,False,1,False,False,False,False,False,True,False,45.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,3336.HK
2026-02-27,3336.HK,1.830000042915344,1.830000042915344,1.7599999904632568,1.7699999809265137,1.7699999809265137,726000,0.0,0.0,0.0,1.825809975545566,1.8670666423890316,1.874305802160244,1.7873584160900735,1.5794441629414375,False,False,False,False,0.0700000524520871,0.0564705904792337,0.0847058857188506,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,53.9279576572916,16.66667612771969,30.952374194485905,44.18604070912305,1.8619036054477087,1.992903611646592,1.7309035992488255,14.071620659156869,1.3432669044652132,0.4911339319771559,1,1.9159999942779544,1.8560000002384185,False,2.9069739235228065,-14.077668442152127,2.049999952316284,False,-13.658535507447208,33.3%,33.256619207173955,False,1,False,False,False,False,False,True,False,44.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,3336.HK
2026-02-23,3396.HK,8.380000114440918,9.029999732971191,8.380000114440918,8.899999618530273,8.899999618530273,2437400,0.0,0.0,0.0280898888444314,8.667368506714434,8.731005674857592,8.978626056472512,9.284021560024271,9.108884749560804,False,False,False,False,0.6499996185302734,0.1922222243414985,0.2883333365122477,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,39.678877971746594,20.212770814321143,20.212770814321143,50.43858530045948,8.716473151099096,9.198473311316382,8.23447299088181,11.059522627142112,1.311416365411282,0.2524296232164495,1,8.930200004577637,8.678999996185302,False,-6.708599013436912,-4.403875215972395,8.949999809265137,False,-0.5586613608986063,6.9%,6.938255425892925,True,2,True,True,False,False,False,True,True,50.4,True,False,True,False,True,False,False,True,False,True,False,False,False,False,,,,,,,,,3396.HK
2026-02-24,3396.HK,8.8100004196167,8.989999771118164,8.789999961853027,8.869999885559082,8.869999885559082,3269100,0.0,0.0,0.0315670503476608,8.704210575595278,8.74309212796207,8.974366206632771,9.27582311102496,9.106981284509,False,False,False,False,0.1999998092651367,0.1927777396308051,0.2891666094462077,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,38.80451489028737,19.9475103721457,19.685037202055028,50.21834552148057,8.73109474485719,9.214094832595228,8.248094657119152,11.063906688735354,1.1018669835711363,1.1083448793738189,1,8.917600002288818,8.681500005722047,False,-6.631580152009662,-3.060106498847755,9.029999732971191,False,-1.7718699019215114,8.2%,8.18785492412728,True,2,True,True,False,True,False,True,True,50.2,True,False,True,True,True,False,False,True,False,True,False,False,False,False,,,,,,,,,3396.HK
2026-02-25,3396.HK,8.90999984741211,9.270000457763672,8.880000114440918,9.140000343322754,9.140000343322754,4141665,0.0,0.0,0.0010940125636671,8.783445078818454,8.777605885819522,8.980861662973556,9.27313355126848,9.107244384579229,False,False,False,False,0.3900003433227539,0.1923529120052562,0.2885293680078843,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,37.84906266089341,26.666679708361617,15.12820312179052,59.91560994669487,8.770038135187244,9.273038299219229,8.267037971155261,11.47087746434853,2.2037471433749043,1.7226466326212326,1,8.911000003814697,8.701000022888184,True,-3.484687586071119,3.9818018542510063,9.029999732971191,True,1.2181684784543,9.1%,9.064255999328651,True,2,True,True,False,True,True,True,True,59.9,True,False,True,True,True,False,False,True,False,True,False,False,False,False,,,,,,,,,3396.HK
2026-02-26,3396.HK,9.210000038146973,9.329999923706056,9.010000228881836,9.100000381469728,9.100000381469728,5457400,0.0,0.0,0.0054944214246799,8.841000588391413,8.805640189789106,8.985533769581249,9.269705171668503,9.107186663438911,False,False,False,False,0.3199996948242205,0.2035293579101563,0.3052940368652345,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,36.338071124252274,28.3505174910704,8.505150331475468,64.25338370685549,8.801463111023672,9.3184632140205,8.284463008026846,11.748049079460284,1.8100931038448207,2.3531570350565105,1,8.903200016021728,8.711500024795532,True,-4.109582708688347,0.5524882837688098,9.270000457763672,False,-1.8338734401201415,8.8%,8.783518421503466,True,2,True,True,False,True,False,True,True,64.3,True,False,True,True,True,False,False,True,False,True,False,False,False,False,,,,,,,,,3396.HK
2026-02-27,3396.HK,9.100000381469728,9.369999885559082,9.100000381469728,9.149999618530272,9.149999618530272,3549925,0.0,0.0,0.0,8.897182230234842,8.835584487940512,8.991983410716504,9.267334764675669,9.107527802523308,False,False,False,False,0.2699995040893537,0.2088234284344841,0.3132351426517262,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,35.00460800210987,29.230773745203205,8.4615352638144,63.76144681934488,8.83465706411954,9.360657087007723,8.308657041231356,11.907650043926289,1.7845874875963224,0.7472880583581207,1,8.897600002288819,8.729500007629394,True,-2.9692542691841246,-1.0810852050781443,9.329999923706056,False,-1.9292637368456185,7.9%,7.876869225883398,True,2,True,True,False,True,False,True,True,63.8,True,False,True,True,True,False,False,True,False,True,False,False,False,False,,,,,,,,,3396.HK
2026-02-23,0034.HK,4.940000057220459,5.449999809265137,4.940000057220459,5.360000133514404,5.360000133514404,1027900,0.0,0.0,0.0130596442314492,4.97915626354601,4.844262340078643,4.568428321930115,4.240439833027557,3.970179020506155,True,True,True,False,0.5099997520446777,0.0623076879061185,0.0934615318591778,5.349999904632568,5.429999828338623,5.429999828338623,0.01,4.789999961853027,4.78000020980835,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,5.0,4.78000020980835,False,42.25003771569082,54.6098998168404,14.893587520257126,73.95835816862567,4.866443324704387,5.084443307538249,4.648443341870525,8.959314566644196,3.7341431014447735,4.044081708547258,0,4.485200037956238,4.907000041007995,True,33.00247777826553,27.619056593534225,5.0,True,7.200002670288086,5.5%,5.5110233340158965,False,1,False,False,False,True,True,True,True,74.0,False,True,False,True,True,False,False,True,False,False,False,False,False,False,HH,HHHLHHLLHH,2026-01-28,2026-02-02,HHHLLH,2026-02-26,2026-02-27,,34.HK
2026-02-23,0035.HK,0.8899999856948853,0.9200000166893004,0.8899999856948853,0.9100000262260436,0.9100000262260436,216889,0.0,0.0,-0.0109890656919799,0.8847157163572199,0.8489611427224091,0.8072574284928196,0.7901365581393166,0.8380843572299258,False,False,False,False,0.0300000309944151,0.0157142792429242,0.0235714188643864,0.8799999952316284,0.9100000262260436,0.9200000166893004,0.05,0.800000011920929,0.7900000214576721,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.9300000071525574,0.8899999856948853,False,53.33737782500682,34.8837244762102,9.302332995712186,73.91304460500265,0.8538771311647729,0.9048771182901696,0.8028771440393763,11.945509550262257,1.3810231921676572,0.7911619270524688,1,0.7864000082015992,0.8435000061988831,True,28.16902165184958,24.65753458212408,0.9300000071525574,False,-2.1505355669565045,1.2%,1.2188910938238262,False,1,False,False,False,False,False,True,True,73.9,True,True,False,False,True,False,False,True,False,False,False,False,False,False,LH,HHHLHHHLLH,2026-02-11,2026-02-13,LHLLLH,2026-02-24,2026-02-26,,35.HK
2026-02-24,0035.HK,0.8799999952316284,0.9100000262260436,0.8799999952316284,0.8999999761581421,0.8999999761581421,232000,0.0,0.0,0.0,0.8874946726846602,0.8533993021516033,0.8108943911463616,0.7923120713674121,0.8385777087751706,False,False,False,False,0.0300000309944151,0.016428564276014,0.024642846414021,0.9200000166893004,0.8999999761581421,0.8899999856948853,-0.03,0.8100000023841858,0.7900000214576721,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.8899999856948853,0.9200000166893004,False,50.91391244899888,26.829273965939304,12.19512585158324,66.66665720561639,0.8582697830689033,0.9102697692406256,0.8062697968971809,12.117398794068407,1.0624508929321712,0.7498307956027146,1,0.7904000079631806,0.8490000039339065,True,28.571427355007227,21.621616832351467,0.9300000071525574,False,-3.2258097595362787,0.3%,0.2640223933270125,False,1,False,False,False,False,False,True,True,66.7,True,True,False,False,True,False,False,True,False,False,False,False,False,False,LL,HLHHHLLHLL,2026-02-13,2026-02-23,LLLHHL,2026-02-26,2026-02-27,,35.HK
2026-02-25,0035.HK,0.8999999761581421,0.8999999761581421,0.8899999856948853,0.8999999761581421,0.8999999761581421,329561,0.0,0.0,0.0,0.8897683642252932,0.8574515346739111,0.8143887278134904,0.7944445051256444,0.8390671292324055,False,False,False,False,0.0099999904632568,0.0166666587193806,0.024999988079071,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,0.0,0.0,False,48.49044707299095,27.500005215406752,12.500003725290505,66.66665720561639,0.8622440871726403,0.9142440733443628,0.8102441010009179,12.061546595752036,0.9643694520232108,0.4923916911964128,1,0.7940000069141387,0.85450000166893,True,24.999991721577445,23.28766474560085,0.9300000071525574,False,-3.2258097595362787,-1.0%,-1.0213656402152882,False,1,False,False,False,False,False,True,True,66.7,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,,,,,,,35.HK
