index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,EMA250,SNO
2025-11-11,1950.HK,0.2269999980926513,0.2319999933242797,0.2269999980926513,0.2300000041723251,0.2300000041723251,1288000,0.0,0.0,0.2321511579498813,0.2316768105780422,0.2337696729091572,0.2299446720526824,False,False,False,False,0.0049999952316283,0.0091333349545796,0.0137000024318694,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TU2-2025/09/08,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,0.202318267093159,1950.HK
2025-11-14,1950.HK,0.2240000069141388,0.2240000069141388,0.2060000002384185,0.2060000002384185,0.2060000002384185,3925600,0.0,0.0,0.2263953377718846,0.2289580788216667,0.2322906141697346,0.2294148014971888,False,False,False,False,0.0180000066757202,0.0087857150605746,0.0131785725908619,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/10/08,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,0.20275983723674,1950.HK
2025-10-27,2101.HK,1.5399999618530271,1.600000023841858,1.5399999618530271,1.5399999618530271,1.2934166193008425,421500,0.0,0.0,1.5018423485049537,1.4912938960623006,1.4940429095109222,1.5307020963712998,False,False,False,False,0.0600000619888307,0.0413333336512248,0.0620000004768372,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/09/15,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1.6661597733203837,2101.HK
2025-10-30,2101.HK,1.559999942779541,1.75,1.5700000524520874,1.6399999856948853,1.3774046897888184,680000,0.0,0.0,1.537101081473771,1.5104737423599754,1.5026286156927746,1.5336291789070668,False,False,True,False,0.1799999475479126,0.0315384681408222,0.0473077022112333,HH,HHHLLH,1.6399999856948853,2025-10-31,1.690000057220459,2025-11-03,1.7300000190734863,0.05,1.3799999952316284,1.3799999952316284,TP2-2025/09/15,False,False,True,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1.6651912211643798,2101.HK
2025-11-26,2122.HK,0.270000010728836,0.2800000011920929,0.270000010728836,0.270000010728836,0.270000010728836,1148000,0.0,0.0,0.2686624886813216,0.2593106018053419,0.234613674926992,0.1912658958961677,True,True,True,False,0.0099999904632568,0.0155625073239207,0.023343760985881,LH,LHLLHH,0.2249999940395355,2025-12-04,0.3050000071525574,2025-12-11,0.3199999928474426,0.42,0.2409999966621399,0.2169999927282333,SB1-2025/11/26,True,True,True,False,False,False,False,False,False,False,False,True,1.0,5,1,1.0,1.0,True,0.27,0.3199999928474426,0.3699999856948852,0.4199999785423278,0.1286703543201799,2122.HK
2025-11-04,2175.HK,3.289999961853028,3.640000104904175,3.289999961853028,3.430000066757202,3.430000066757202,471000,0.0,0.0,3.0227784160499573,2.7232656884819613,2.473525795650058,2.410728660161807,False,True,True,False,0.350000143051147,0.2938889066378276,0.4408333599567413,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2025/10/03,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,2.3177580631353174,2175.HK
2025-11-27,2177.HK,2.690000057220459,2.690000057220459,2.5999999046325684,2.680000066757202,2.680000066757202,3600,0.0,0.0,2.652728837494606,2.67314694350474,2.6543574518713458,2.611093746389632,False,False,False,False,0.0900001525878906,0.1069231033325195,0.1603846549987793,LH,LHLLHH,2.430000066757202,2025-12-02,3.490000009536743,2025-12-09,3.5,0.44,2.5,2.5,SB1-2025/11/27,True,True,True,False,False,False,False,False,False,False,False,True,1.0,5,3,1.0,0.0,True,2.97,3.5,4.029999999999999,4.56,2.312400332738213,2177.HK
2025-12-15,2177.HK,3.440000057220459,3.440000057220459,2.940000057220459,3.369999885559082,3.369999885559082,10800,0.0,0.0,3.142959686373475,2.942759498723646,2.7933993760634714,2.692433935674778,True,True,True,False,0.5,0.1163636337627063,0.1745454506440595,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/11/27,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,2.3711437685405805,2177.HK
2025-12-08,2180.HK,4.909999847412109,4.940000057220459,4.809999942779541,4.900000095367432,4.900000095367432,19500,0.0,0.0,5.061515535102022,5.167326877839666,5.274374297727396,5.212947374004355,False,False,False,False,0.1300001144409179,0.0391666889190673,0.058750033378601,LH,LHLLHH,4.800000190734863,2025-12-09,5.5,2025-12-19,5.559999942779541,0.16,4.800000190734863,4.800000190734863,SB1-2025/12/08,False,False,False,False,False,False,False,False,False,False,False,True,1.0,4,3,0.0,0.0,True,5.18,5.559999942779541,5.939999885559082,6.319999828338624,,2180.HK
2025-12-23,2180.HK,5.239999771118164,5.340000152587891,5.179999828338623,5.199999809265137,5.199999809265137,29500,0.0,0.0,5.158148497343155,5.164085887238917,5.242690713112514,5.203171874939629,False,False,False,False,0.1600003242492675,0.0753334045410156,0.1130001068115234,HL,HLLHLL,5.340000152587891,2025-12-24,5.199999809265137,2025-12-25,5.179999828338623,-0.03,4.800000190734863,4.800000190734863,BY1-2025/12/08,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,2180.HK
2025-11-25,2223.HK,0.5600000023841858,0.699999988079071,0.5600000023841858,0.6499999761581421,0.6499999761581421,316000,0.0,0.0,0.6872005849163794,0.6603859574825421,0.5524381172350618,0.4584824258655307,False,True,True,False,0.1399999856948852,0.0433333396911621,0.0650000095367431,LH,LHLLHH,0.5299999713897705,2025-12-04,0.75,2025-12-23,0.75,0.42,0.5600000023841858,0.5600000023841858,SB1-2025/11/25,False,True,True,False,False,False,False,False,False,False,False,True,0.82,9,5,0.0,2.0,True,0.64,0.75,0.86,0.97,,2223.HK
2025-11-27,2257.HK,8.319999694824219,8.600000381469727,8.09000015258789,8.460000038146973,8.460000038146973,289600,0.0,0.0,8.221348112481891,8.940086947644339,10.202716193186085,9.887058338408686,False,False,False,False,0.5100002288818359,0.5012499392032623,0.7518749088048935,LH,LHLLHH,6.360000133514404,2025-12-05,9.06999969482422,2025-12-12,9.199999809265137,0.45,6.900000095367432,6.900000095367432,SB1-2025/11/27,False,False,False,False,False,False,False,False,False,False,False,True,1.0,5,1,2.0,2.0,True,7.78,9.199999809265137,10.619999618530272,12.03999942779541,8.764304765449948,2257.HK
2025-12-18,2257.HK,8.300000190734863,8.300000190734863,7.800000190734863,8.079999923706055,8.079999923706055,244150,0.0,0.0,8.118342032353937,8.253738429372095,9.191800036846717,9.38240370465484,False,False,False,False,0.5,0.5306665738423665,0.7959998607635497,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/11/27,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,8.669592164560408,2257.HK
2025-11-28,2265.HK,1.0399999618530271,1.0499999523162842,1.0399999618530271,1.0499999523162842,1.0499999523162842,35000,0.0,0.0,1.0368988220584292,1.0391594286867505,1.0427653465152344,1.0326060683571945,False,False,False,False,0.009999990463257,0.0191666483879089,0.0287499725818634,LH,LHLLHH,0.9800000190734864,2025-12-03,1.0700000524520874,2025-12-05,1.0700000524520874,0.09,0.949999988079071,0.949999988079071,TU1-2025/09/19,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,0.9682511497968238,2265.HK
2025-10-27,2358.HK,0.0189999993890523,0.0219999998807907,0.0160000007599592,0.0160000007599592,0.0160000007599592,136350000,0.0,0.0,0.013669257090233,0.0123147524923273,0.0114807438108257,0.0115682532207859,False,False,True,False,0.0059999991208315,0.0015555557070507,0.002333333560576,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/09/30,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,0.0143155660611944,2358.HK
2025-12-10,2358.HK,0.0120000001043081,0.0120000001043081,0.0109999999403953,0.0120000001043081,0.0120000001043081,4910000,0.0,0.0,0.0118094273474783,0.0122481605858401,0.0122910404416007,0.0121325782214274,False,False,False,False,0.0010000001639128,0.0013125001569278,0.0019687502353918,LH,LHLLLH,0.0099999997764825,2025-12-11,0.0120000001043081,2025-12-12,0.0120000001043081,0.2,0.0099999997764825,0.0099999997764825,TU2-2025/09/30,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,0.0140194667648553,2358.HK
2025-10-24,2369.HK,1.25,1.2599999904632568,1.1799999475479126,1.2200000286102295,1.2200000286102295,324650,0.0,0.0,1.2059298052942196,1.2276852014755355,1.2140652476544294,1.1940165761891155,False,False,False,False,0.0800000429153442,0.0392307593272282,0.0588461389908423,LH,LHLLHH,0.9200000166893004,2025-11-05,1.340000033378601,2025-12-05,1.3899999856948853,0.51,0.9800000190734864,0.9800000190734864,SB1-2025/10/24,False,True,True,False,False,False,False,False,False,False,False,True,0.73,16,6,7.0,3.0,True,1.16,1.3899999856948853,1.6199999713897706,1.849999957084656,1.3623531966427704,2369.HK
2025-12-17,2369.HK,1.309999942779541,1.3300000429153442,1.1399999856948853,1.149999976158142,1.149999976158142,4994450,0.0,0.0,1.2733472193606414,1.2463006185889,1.2070224086590498,1.1882159842817712,False,True,True,False,0.1900000572204589,0.0753333648045858,0.1130000472068787,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/24,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1.3553280952775952,2369.HK
2025-11-24,2372.HK,0.2259999960660934,0.2259999960660934,0.2259999960660934,0.2259999960660934,0.2259999960660934,24000,0.0,0.0,0.2159437096660859,0.2163598377316179,0.2172851422937844,0.2214395219803098,False,False,False,False,0.0,0.0034666667381922,0.0052000001072883,LH,LHLLHH,0.1959999948740005,2025-12-02,0.2899999916553497,2025-12-16,0.2949999868869781,0.51,0.2000000029802322,0.2000000029802322,SB1-2025/11/24,False,True,True,False,False,False,False,False,False,False,False,True,0.67,6,5,1.0,0.0,True,0.25,0.2949999868869781,0.3399999737739562,0.3849999606609343,0.2447549148417275,2372.HK
2025-11-12,2425.HK,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,52000,0.0,0.0,1.854005275072017,1.850634511021088,1.857451243508298,1.787082466722898,False,False,False,False,0.0,0.0272727337750521,0.0409091006625781,LH,LHLLHH,1.75,2025-11-20,1.9700000286102293,2025-11-27,1.9900000095367432,0.14,1.7699999809265137,1.7599999904632568,SB1-2025/11/12,False,False,False,False,False,False,False,False,False,False,False,True,0.8,4,2,1.0,1.0,True,1.87,1.9900000095367432,2.110000019073486,2.2300000286102293,1.608910140643664,2425.HK
2025-11-03,2516.HK,0.6800000071525574,0.7099999785423279,0.6299999952316284,0.6299999952316284,0.6299999952316284,1240000,0.0,0.0,0.6558962299044505,0.6446750119122019,0.66379886764189,0.7229283699052912,False,False,False,False,0.0799999833106994,0.0142857091767447,0.0214285637651171,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/03,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,0.8172614075100604,2516.HK
2025-11-10,2516.HK,0.5899999737739563,0.5899999737739563,0.5299999713897705,0.550000011920929,0.550000011920929,3120000,0.0,0.0,0.6077027499272257,0.6218194027198862,0.6491853287457757,0.7096688768523967,False,False,False,False,0.0600000023841857,0.0242857166699,0.0364285750048501,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/10/03,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,0.8081087600691433,2516.HK
2025-11-04,3626.HK,3.490000009536743,3.5799999237060547,2.559999942779541,2.650000095367432,2.650000095367432,13240000,0.0,0.0,6.322765475976556,7.96567290800156,8.980263747770525,8.868521102642633,False,False,False,False,1.0199999809265137,0.6146666208902997,0.9219999313354494,LH,LHLLHH,2.0,2025-11-05,4.940000057220459,2025-11-20,5.389999866485596,1.69,2.559999942779541,2.559999942779541,SB1-2025/11/04,False,False,False,False,False,False,False,False,False,False,False,True,0.73,8,2,2.0,4.0,True,3.69,5.389999866485596,7.089999732971192,8.789999599456786,,3626.HK
2025-11-21,3626.HK,4.889999866485596,5.03000020980835,3.5,3.839999914169312,3.839999914169312,10132000,0.0,0.0,4.355444799457802,5.240424482746503,6.934352062328024,7.7290851662833076,False,False,False,False,1.5300002098083496,0.7078570297786168,1.0617855446679252,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/11/04,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,3626.HK
2025-11-10,3666.HK,0.0359999984502792,0.0370000004768371,0.0340000018477439,0.0340000018477439,0.0340000018477439,418000,0.0,0.0,0.03482189253587,0.0355855649368516,0.0355499046989114,0.0336277555450115,False,False,False,False,0.0029999986290932,0.0013124998658895,0.0019687497988343,LH,LHLLHH,0.032999999821186,2025-11-12,0.0379999987781047,2025-11-20,0.0379999987781047,0.15,0.032999999821186,0.032999999821186,SB1-2025/11/10,False,False,False,False,False,False,False,False,False,False,False,True,1.0,4,3,0.0,0.0,True,0.04,0.0379999987781047,0.0359999975562094,0.033999996334314,0.0317340815083254,3666.HK
2025-11-21,3666.HK,0.0379999987781047,0.0379999987781047,0.0359999984502792,0.0379999987781047,0.0379999987781047,302000,0.0,0.0,0.0357235020298891,0.0356675213418393,0.0355656078374985,0.0338464542227951,True,True,True,False,0.0020000003278254,0.0011999994516372,0.0017999991774559,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2025/11/10,False,False,False,True,True,True,True,False,False,False,False,False,0.0,0,0,,,False,,,,,0.0319117332594173,3666.HK
2025-11-07,3816.HK,0.4550000131130218,0.4550000131130218,0.4550000131130218,0.4550000131130218,0.4550000131130218,4000,0.0,0.0,0.4643743047215804,0.478917411352512,0.457136478741571,0.4123553662894857,False,False,False,False,0.0,0.0266666710376739,0.0400000065565109,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TU2-2025/08/12,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,0.3658564878920533,3816.HK
2025-10-28,0408.HK,1.950000047683716,2.0299999713897705,1.940000057220459,2.0199999809265137,2.0199999809265137,392000,0.0,0.0,1.9030906936831973,1.867072423304185,1.8243789867498563,1.7593246787294528,True,True,True,False,0.0899999141693115,0.040000007702754,0.060000011554131,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2025/07/21,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1.6547168148552354,408.HK
2025-11-07,0428.HK,0.2450000047683715,0.2450000047683715,0.231000006198883,0.2419999986886978,0.2419999986886978,280000,0.0,0.0,0.2347395698311693,0.2341378451112295,0.2376690074036825,0.252362780434599,False,False,False,False,0.0139999985694884,0.0022307691665796,0.0033461537498694,HL,HLHHHL,0.270000010728836,2025-11-11,0.2450000047683715,2025-11-17,0.2349999994039535,-0.13,0.2129999995231628,0.2129999995231628,BY1-2025/10/17,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,0.4356813866711085,428.HK
2025-11-11,0428.HK,0.2450000047683715,0.270000010728836,0.2450000047683715,0.2599999904632568,0.2599999904632568,560400,0.0,0.0,0.2401149161153457,0.2368521531759101,0.2386325587380934,0.2522740523528014,False,False,False,False,0.0250000059604645,0.0031538468140822,0.0047307702211233,HH,HHHLLH,0.2349999994039535,2025-11-17,0.2450000047683715,2025-11-19,0.2450000047683715,0.04,0.2150000035762787,0.2129999995231628,TP2-2025/10/17,False,False,False,False,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,0.4327347446474893,428.HK
2025-11-10,0048.HK,0.1408890038728714,0.1408890038728714,0.1359450072050094,0.1359450072050094,0.1359450072050094,400527,0.0,0.0,0.1590234967072479,0.1644604931643474,0.1732683779898213,0.1792753898384465,False,False,False,False,0.0049439966678619,0.0009285722460065,0.0013928583690098,LL,LLLHHL,0.1441839933395385,2025-11-11,0.1408890038728714,2025-11-13,0.1367689967155456,-0.05,0.1359450072050094,0.1359450072050094,CL1-2025/09/25,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,,48.HK
2025-11-11,0505.HK,1.0499999523162842,1.059999942779541,1.0499999523162842,1.0499999523162842,1.0499999523162842,138000,0.0,0.0,1.0156389292935564,1.010077427257817,1.0062383951461846,1.0050034374032712,False,True,True,False,0.0099999904632568,0.0281249806284904,0.0421874709427356,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/21,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,1.011771135740312,505.HK
2025-12-05,0505.HK,0.9700000286102296,0.9700000286102296,0.949999988079071,0.949999988079071,0.949999988079071,53000,0.0,0.0,0.98610058504701,0.9953839432882028,1.0005408431706373,1.0024071630035072,False,False,False,False,0.0200000405311585,0.018666648864746,0.027999973297119,LL,LLLHLL,0.9800000190734864,2025-12-08,0.8899999856948853,2025-12-17,0.8100000023841858,-0.17,0.949999988079071,0.949999988079071,CL1-2025/10/21,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,1.0099162902897465,505.HK
2025-10-27,0643.HK,0.6800000071525574,0.6800000071525574,0.395000010728836,0.4449999928474426,0.4449999928474426,18780000,0.0,0.0,0.5413593184479921,0.5412253942077301,0.4684370907584974,0.3884138655785356,False,True,True,False,0.2849999964237213,0.0649999976158142,0.0974999964237213,LL,LLLHLL,0.5899999737739563,2025-10-28,0.1959999948740005,2025-11-07,0.1879999935626983,-0.68,0.395000010728836,0.395000010728836,BY1-2025/08/26,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,643.HK
2025-10-31,0643.HK,0.4900000095367431,0.4950000047683716,0.3799999952316284,0.3899999856948852,0.3899999856948852,7250000,0.0,0.0,0.5028557020505307,0.5220726849362131,0.4678517704060831,0.3928234903948746,False,False,False,False,0.1150000095367431,0.0791666607062022,0.1187499910593032,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/08/26,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,,643.HK
2025-11-20,0660.HK,0.2450000047683715,0.2450000047683715,0.2280000001192093,0.2280000001192093,0.2280000001192093,60000,0.0,0.0,0.2051245918050424,0.195938191721498,0.1797957849192016,0.1623072412604266,False,True,True,False,0.0170000046491622,0.0041818185286088,0.0062727277929132,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TU2-2025/07/15,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,,660.HK
2025-11-25,6609.HK,47.77999877929688,49.02000045776367,47.58000183105469,48.400001525878906,48.400001525878906,11500,0.0,0.0,48.28532005427974,50.53034921107711,53.35098752074263,51.50089679699431,False,False,False,False,1.4399986267089844,2.539374828338622,3.809062242507933,LH,LHLLHH,41.040000915527344,2025-12-09,53.09999847412109,2025-12-19,55.95000076293945,0.36,43.0,43.0,SB1-2025/11/25,False,False,False,False,False,False,False,False,False,False,False,True,0.75,6,2,1.0,3.0,True,48.5,55.95000076293945,63.400001525878906,70.85000228881836,41.90114949066406,6609.HK
2025-10-31,0681.HK,0.0289999991655349,0.0309999994933605,0.0289999991655349,0.0299999993294477,0.0299999993294477,4322000,0.0,0.0,0.0298091639444813,0.0297409705794288,0.0297285081292856,0.0290227122529567,True,True,True,False,0.0020000003278255,0.0013125000987202,0.0019687501480803,LH,LHLLHH,0.0289999991655349,2025-11-03,0.0370000004768371,2025-11-13,0.0399999991059303,0.38,0.0289999991655349,0.0280000008642673,SB1-2025/10/31,True,True,True,False,False,False,False,False,False,False,False,True,0.75,6,1,2.0,3.0,True,0.03,0.0399999991059303,0.0499999982118606,0.0599999973177909,0.0269844034909709,681.HK
2025-12-15,6822.HK,0.4149999916553497,0.4149999916553497,0.4099999964237213,0.4099999964237213,0.4099999964237213,12000,0.0,0.0,0.4098259338543509,0.4130482979572952,0.413425573591588,0.4167596158805061,False,False,False,False,0.0049999952316283,0.0082142885242189,0.0123214327863284,LH,LHLLLH,0.4000000059604645,2025-12-16,0.4099999964237213,2025-12-17,0.4099999964237213,0.02,0.395000010728836,0.395000010728836,TU2-2025/06/19,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,,6822.HK
2025-11-19,6830.HK,0.2549999952316284,0.2549999952316284,0.2479999959468841,0.2479999959468841,0.2479999959468841,444000,0.0,0.0,0.2613126840530763,0.2669768398133219,0.2705794528546473,0.2737327238321084,False,False,False,False,0.0069999992847443,0.0057500023394823,0.0086250035092234,LL,LLLHLL,0.2649999856948852,2025-11-20,0.2450000047683715,2025-11-21,0.2450000047683715,-0.08,0.2479999959468841,0.2479999959468841,CL1-2025/09/23,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,0.4627859073745982,6830.HK
2025-11-04,6885.HK,1.600000023841858,1.6799999475479126,1.5499999523162842,1.6200000047683716,1.6200000047683716,10390000,0.0,0.0,1.4473606139710509,1.351955914036144,1.248751602371819,1.1337160963450628,True,True,True,False,0.1299999952316284,0.1513333360354106,0.2270000040531159,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/09/22,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,0.980730544809146,6885.HK
2025-12-03,0717.HK,0.1059999987483024,0.1059999987483024,0.101000003516674,0.1030000001192092,0.1030000001192092,7212000,0.0,0.0,0.1037757041066534,0.1056670353064088,0.1079460796494518,0.1043392294252177,False,False,False,False,0.0049999952316284,0.0028666660189628,0.0042999990284443,LH,LHLLHH,0.0970000028610229,2025-12-11,0.1070000007748603,2025-12-18,0.1110000014305114,0.14,0.0979999974370002,0.0979999974370002,SB1-2025/12/03,False,False,False,False,False,False,False,False,False,False,False,True,1.0,5,2,1.0,2.0,True,0.1,0.1110000014305114,0.1220000028610228,0.1330000042915342,0.0878699812488966,717.HK
2025-12-19,0717.HK,0.101000003516674,0.1040000021457672,0.0989999994635582,0.1000000014901161,0.1000000014901161,55440000,0.0,0.0,0.1026096515834211,0.1033470817747074,0.1056885227850463,0.1038335160877583,False,False,False,False,0.005000002682209,0.0034117654842488,0.0051176482263733,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/12/03,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,0.0891576520699047,717.HK
2025-12-22,0717.HK,0.0989999994635582,0.1019999980926513,0.0949999988079071,0.096000000834465,0.096000000834465,17448033,0.0,0.0,0.1014078969017927,0.1027082051712081,0.1053085807477686,0.1036783969738317,False,False,False,False,0.0069999992847441,0.0035294123432215,0.0052941185148323,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/12/03,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,0.089212172777192,717.HK
2025-12-15,0745.HK,0.7900000214576721,0.800000011920929,0.699999988079071,0.7400000095367432,0.7400000095367432,693115,0.0,0.0,0.6265473725202595,0.6039428366945907,0.5672201644402772,0.4786942064166229,False,True,True,False,0.1000000238418579,0.0,0.0,HH,HHHLLH,0.6700000166893005,2025-12-16,0.7200000286102295,2025-12-17,0.7400000095367432,0.1,0.5899999737739563,0.5400000214576721,TP2-2025/09/04,False,True,True,False,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,745.HK
2025-10-27,0767.HK,0.5299999713897705,0.5600000023841858,0.5299999713897705,0.5400000214576721,0.5400000214576721,590025,0.0,0.0,0.5359153557993032,0.5529250804408639,0.5588653180570248,0.5254191995015605,False,False,False,False,0.0300000309944152,0.0261538395514855,0.0392307593272282,LH,LHLLHH,0.5,2025-10-31,0.5699999928474426,2025-11-10,0.6299999952316284,0.26,0.5,0.5,SB1-2025/10/27,False,False,False,False,False,False,False,False,False,False,False,True,0.8,4,3,1.0,0.0,True,0.56,0.6299999952316284,0.6999999904632568,0.7699999856948851,0.4236597022119174,767.HK
2025-11-11,0767.HK,0.5799999833106995,0.6100000143051147,0.550000011920929,0.550000011920929,0.550000011920929,1640000,0.0,0.0,0.5488524769569556,0.5502998509498797,0.5552316569754563,0.5282673010458587,False,False,False,False,0.0600000023841857,0.0321428520338875,0.0482142780508313,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/27,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,0.4311279277051308,767.HK
2025-11-17,0767.HK,0.6100000143051147,0.6299999952316284,0.5400000214576721,0.5799999833106995,0.5799999833106995,2282470,0.0,0.0,0.5665706638141187,0.5590996504499872,0.5586339491672715,0.5320812486865887,True,True,True,False,0.0899999737739563,0.03999999538064,0.05999999307096,LH,LHLLLH,0.5199999809265137,2025-11-20,0.5699999928474426,2025-12-01,0.6100000143051147,0.17,0.5,0.5,TP1-2025/10/27,True,True,True,False,True,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,0.4357424201098701,767.HK
2025-12-23,0767.HK,0.5099999904632568,0.5099999904632568,0.4900000095367431,0.4950000047683716,0.4950000047683716,190000,0.0,0.0,0.5133801880137332,0.5276074149743903,0.5414611487441328,0.5330843030709442,False,False,False,False,0.0199999809265137,0.0179999987284342,0.0269999980926513,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2025/10/27,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,0.4540134427923548,767.HK
2025-11-27,8072.HK,0.3400000035762787,0.3400000035762787,0.3000000119209289,0.3350000083446502,0.3350000083446502,4835000,0.0,0.0,0.322157348311814,0.3121506959331674,0.3046749632042004,0.3105341307783719,False,False,True,False,0.0399999916553497,0.0042857165847506,0.0064285748771259,HL,HLHHLL,0.3600000143051147,2025-12-01,0.3100000023841858,2025-12-17,0.2899999916553497,-0.19,0.3000000119209289,0.2899999916553497,TP1-2025/10/20,False,False,True,True,True,False,False,False,False,False,False,False,0.0,0,0,,,False,,,,,,8072.HK
2025-11-12,8076.HK,0.0350000001490116,0.0350000001490116,0.032999999821186,0.0350000001490116,0.0350000001490116,55000,0.0,0.0,0.0319639684085887,0.0311832468887673,0.0296992090974743,0.0273748559980273,False,True,True,False,0.0020000003278255,0.0028000003347794,0.0042000005021691,LH,LHLLHH,0.0240000002086162,2025-12-09,0.0379999987781047,2025-12-18,0.0399999991059303,0.67,0.0280000008642673,0.0270000007003545,SB1-2025/11/12,False,True,True,False,False,False,False,False,False,False,False,True,0.8,4,2,2.0,0.0,True,0.03,0.0399999991059303,0.0499999982118606,0.0599999973177909,,8076.HK
2025-11-24,8081.HK,0.0189999993890523,0.0189999993890523,0.0170000009238719,0.0189999993890523,0.0189999993890523,2220000,0.0,0.0,0.0189728601086718,0.019027454095078,0.0198106476366967,0.0237514605284726,False,False,False,False,0.0019999984651804,0.0012499992735684,0.0018749989103526,LH,LHLLHH,0.0140000004321336,2025-12-12,0.0199999995529651,2025-12-22,0.0199999995529651,0.43,0.0149999996647238,0.0149999996647238,SB1-2025/11/24,False,False,False,False,False,False,False,False,False,False,False,True,0.83,5,2,1.0,2.0,True,0.02,0.0199999995529651,0.0199999991059302,0.0199999986588953,0.0360477219230419,8081.HK
