sno,TP123,TP12,TP1,TP2,TP3,TP1C,CL1,BY1,TOTAL,WR
1449.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1451.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1452.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1461.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1468.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1472.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1480.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1481.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1488.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1489.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1520.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
1522.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1526.HK,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
1527.HK,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
1529.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
1538.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1539.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1543.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1545.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1553.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1556.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1565.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1566.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1572.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1581.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
1583.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
1587.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1592.HK,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,33.33
1596.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1601.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,33.33
1608.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1612.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1626.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1631.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
1635.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1636.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1643.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,33.33
1645.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1655.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1669.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1673.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1680.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1685.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0
1696.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1697.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
1701.HK,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,50.0
1703.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1705.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1708.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1710.HK,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
1712.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1716.HK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1723.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1728.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1731.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1732.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1736.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1738.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1740.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1745.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1749.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1750.HK,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0
1756.HK,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,66.67
1758.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1759.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1762.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1763.HK,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
1765.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
1785.HK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1786.HK,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,100.0
1795.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1812.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1820.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1830.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1842.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1846.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1851.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1856.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1865.HK,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,66.67
1868.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1871.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1878.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1884.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1891.HK,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
1894.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
1895.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
1901.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
1903.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1909.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1925.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1927.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1937.HK,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,50.0
1938.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1940.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
1942.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1945.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1947.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1950.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
1955.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1957.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1959.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1960.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1961.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1967.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1973.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1978.HK,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0
1980.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1981.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
1986.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1987.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0
2000.HK,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,33.33
2002.HK,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,33.33
2009.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2022.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2023.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
2033.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2051.HK,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0
2100.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
2101.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
2112.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.33
2116.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2119.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2122.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2125.HK,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0
2126.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
2127.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2129.HK,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
2130.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2135.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
2136.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2137.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2138.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2139.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2147.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2150.HK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
2163.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2166.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2177.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
2182.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2185.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2188.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2189.HK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
2218.HK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,50.0
2219.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2226.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2230.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2236.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2237.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2239.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2265.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2280.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2281.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
2289.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
2297.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
2306.HK,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,66.67
2321.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2323.HK,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0
2325.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2326.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
2348.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2350.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2358.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2371.HK,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,100.0
2372.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
2377.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2381.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2383.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2393.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2405.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2416.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2422.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
2425.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
2427.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2439.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2457.HK,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,50.0
2458.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2488.HK,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,50.0
2497.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2499.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2500.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2516.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
2521.HK,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
2528.HK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2530.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2593.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2680.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
2683.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
2728.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
2886.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3300.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3303.HK,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
3313.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3318.HK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
3322.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3332.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3348.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3363.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3390.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3399.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
3601.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
3626.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3650.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3666.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
3680.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3718.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3816.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3828.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3830.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3833.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3838.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0
3882.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3893.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3991.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
3999.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6036.HK,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
6100.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
6117.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6136.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
6162.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6163.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6609.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6676.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6698.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6811.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6822.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
6826.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6830.HK,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,66.67
6838.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6858.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6860.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6877.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6878.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
6882.HK,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,75.0
6885.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6893.HK,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
6908.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
6909.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6911.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6919.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6922.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
6928.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8035.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8041.HK,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,33.33
8042.HK,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0
8062.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8066.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
8071.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8072.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8081.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8087.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8095.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8096.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8103.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8111.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8117.HK,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,33.33
8123.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8133.HK,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0
8136.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8146.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8147.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8168.HK,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,66.67
8187.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8196.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
8200.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
8201.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8203.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8211.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0
8246.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8250.HK,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0
8257.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8270.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
8291.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8292.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8300.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8307.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8317.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8320.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8326.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8340.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8347.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
8348.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8349.HK,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0
8365.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8367.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8379.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8391.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8403.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0
8406.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8413.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8416.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8418.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8430.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8462.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8472.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
8473.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8482.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8483.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8487.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8490.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
8502.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8512.HK,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0
8513.HK,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,66.67
8521.HK,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,66.67
