股票編號,股票名稱,行業編號,現價#,升跌,升跌(%),成交量,成交額,市盈率,市賬率,收益率,市值,股票編號_df4,流動比率,速動比率,資產回報率,股本回報率,毛利率,邊際利潤率,派息比率,債務股本比率,截至,股票編號_df6,收入,年度收入增長,經營溢利,經營利益率,股東應佔溢利,邊際利潤率_df6,每股盈利,每股盈利年度增長,截至_df6,sno,數字市值
00851.HK,盛源控股,040202,0.218,0.000,0.000%,4.00萬,8.10千,6.02,1.65,0.00%,1.92億,00851.HK,2.48,2.48,-19.41%,-32.78%,100.00%,-365.66%,N/A,4.92%,2023/12,00851.HK,1.25千萬,-77.000%,-2.75千萬,-361.614%,-2.78千萬,-365.657%,-0.040,-163.158%,2023/12,0851.HK,192000000.0
00863.HK,ＯＳＬ集團,040202,15.960,-1.040,-6.118%,4.08百萬,6.54千萬,206.47,7.73,0.00%,126.82億,00863.HK,1.30,0.52,-18.31%,-64.08%,91.62%,-125.75%,N/A,4.21%,2023/12,00863.HK,2.10億,193.000%,-2.27億,-108.211%,-2.64億,-125.746%,-0.610,52.344%,2023/12,0863.HK,12682000000.0
00952.HK,華富建業金融,040202,0.140,0.000,0.000%,32.00萬,4.45萬,無盈利,0.44,0.00%,8.68億,00952.HK,1.52,1.52,2.94%,5.80%,100.00%,34.58%,55.00%,35.68%,2023/12,00952.HK,5.06億,"-1,912.000%",1.19億,34.302%,1.20億,34.583%,0.020,N/A,2023/12,0952.HK,868000000.0
01073.HK,大禹金融,040202,0.128,0.000,0.000%,0.00,0.00,13.47,0.63,3.20%,4.38億,01073.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,01073.HK,4.34千萬,-43.000%,1.25千萬,-368.895%,-1.62億,-373.134%,-0.142,N/A,2023/12,1073.HK,438000000.0
01141.HK,民銀資本,040202,1.020,-0.030,-2.857%,47.10萬,48.45萬,22.22,0.81,0.00%,11.19億,01141.HK,1.36,1.36,-12.55%,-45.69%,100.00%,-115.88%,N/A,234.08%,2023/12,01141.HK,4.94億,-38.000%,-5.61億,-113.584%,-5.72億,-115.876%,-0.510,-34.457%,2023/12,1141.HK,1119000000.0
01269.HK,首控集團,040202,0.048,-0.002,-4.000%,25.00萬,1.22萬,無盈利,N/A,0.00%,8.87千萬,01269.HK,0.52,0.48,-12.37%,23.63%,21.87%,-18.93%,N/A,-181.50%,2023/12,01269.HK,20.10億,48.000%,-1.27億,-6.332%,-3.81億,-18.933%,-0.208,34.062%,2023/12,1269.HK,88699999.99999999
01375.HK,中州證券,040202,2.390,-0.050,-2.049%,1.00千萬,2.42千萬,42.45,0.74,1.07%,28.57億,01375.HK,0.73,0.73,0.41%,1.52%,10.63%,10.75%,28.00%,247.40%,2023/12,01375.HK,21.57億,1.000%,2.29億,10.634%,2.32億,10.752%,0.055,142.931%,2023/12,1375.HK,2857000000.0
01428.HK,耀才證券金融,040202,8.310,-0.090,-1.071%,6.77百萬,5.60千萬,22.84,9.39,0.00%,141.05億,01428.HK,1.23,1.23,7.89%,38.69%,100.00%,66.04%,100.21%,268.29%,2024/03,01428.HK,12.56億,3.000%,8.65億,102.208%,5.59億,66.040%,0.329,-9.929%,2024/03,1428.HK,14105000000.000002
01456.HK,國聯民生,040202,5.780,-0.100,-1.701%,4.71百萬,2.74千萬,38.71,0.83,1.06%,25.58億,01456.HK,1.68,1.68,0.77%,3.78%,100.00%,15.33%,59.17%,305.76%,2023/12,01456.HK,48.07億,8.000%,9.28億,19.329%,7.36億,15.330%,0.263,-13.625%,2023/12,1456.HK,2558000000.0
01461.HK,中泰期貨,040202,0.730,-0.020,-2.667%,5.10萬,3.72萬,152.08,0.27,0.00%,2.02億,01461.HK,1.09,1.08,0.44%,5.22%,8.57%,6.21%,10.77%,1.96%,2023/12,01461.HK,23.60億,-14.000%,2.02億,8.569%,1.47億,6.210%,0.143,-25.692%,2023/12,1461.HK,202000000.0
01476.HK,金融街證券,040202,1.890,-0.010,-0.526%,5.20萬,9.74萬,26.25,0.56,0.00%,8.52億,01476.HK,1.52,1.52,0.21%,0.80%,100.00%,2.82%,N/A,126.48%,2023/12,01476.HK,27.55億,-10.000%,1.83千萬,0.731%,7.03千萬,2.815%,0.022,N/A,2023/12,1476.HK,852000000.0
01709.HK,德林控股,040202,2.420,-0.040,-1.626%,3.31千萬,8.01千萬,26.08,3.91,0.00%,48.49億,01709.HK,1.75,1.75,9.28%,19.18%,64.47%,49.37%,27.62%,58.93%,2024/03,01709.HK,2.02億,5.000%,1.18億,58.105%,9.99千萬,49.371%,0.070,N/A,2024/03,1709.HK,4849000000.0
01776.HK,廣發証券,040202,19.000,-0.860,-4.330%,5.93百萬,1.14億,15.57,1.12,2.86%,323.34億,01776.HK,1.38,1.38,0.92%,5.56%,100.00%,19.61%,36.14%,294.20%,2023/12,01776.HK,365.02億,-2.000%,88.02億,25.019%,68.97億,19.605%,0.910,-20.928%,2023/12,1776.HK,32333999999.999996
01788.HK,國泰君安國際,040202,2.900,-0.090,-3.010%,4.63千萬,1.35億,79.67,1.86,1.10%,276.37億,01788.HK,1.15,1.15,0.19%,1.36%,100.00%,6.26%,95.24%,375.37%,2023/12,01788.HK,32.30億,39.000%,16.86億,52.416%,2.01億,6.255%,0.021,162.500%,2023/12,1788.HK,27637000000.0
02263.HK,富石金融,040202,0.250,-0.015,-5.660%,1.55百萬,39.55萬,86.21,0.70,0.00%,2.50億,02263.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02263.HK,5.42千萬,35.000%,3.57百萬,7.903%,3.57百萬,7.903%,0.004,-70.000%,2024/03,2263.HK,250000000.0
00080.HK,中國新經濟投資,040204,0.415,-0.005,-1.190%,8.04百萬,3.33百萬,無盈利,10.70,0.00%,8.22億,00080.HK,17.98,17.98,-55.06%,-58.37%,100.00%,"-41,504.87%",N/A,1.62%,2023/12,00080.HK,12.63萬,-95.000%,-5.23千萬,"-41,360.627%",-5.24千萬,"-41,504.874%",-0.040,N/A,2023/12,0080.HK,822000000.0000001
00133.HK,招商局中國基金,040204,14.680,-0.120,-0.811%,4.51萬,66.24萬,2.39,0.45,4.25%,22.36億,00133.HK,3.41,3.41,0.83%,1.03%,100.00%,29.95%,210.53%,N/A,2023/12,00133.HK,1.52億,29.000%,-8.55百萬,-5.723%,4.47千萬,29.954%,0.297,N/A,2023/12,0133.HK,2236000000.0
00204.HK,資本界金控,040204,0.710,-0.030,-4.054%,33.00萬,23.64萬,無盈利,0.14,0.00%,1.47億,00204.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,00204.HK,8.08百萬,-21.000%,-2.91千萬,N/A,-2.87千萬,N/A,-0.043,23.614%,2024/03,0204.HK,147000000.0
00310.HK,嘉進投資國際,040204,0.185,-0.010,-5.128%,2.82百萬,52.93萬,無盈利,N/A,0.00%,1.15億,00310.HK,1.44,1.44,-107.81%,-320.20%,100.00%,"-74,670.00%",N/A,116.57%,2023/12,00310.HK,4.00萬,-99.000%,-2.24千萬,"-74,670.000%",-2.24千萬,"-74,670.000%",-0.185,-365.743%,2023/12,0310.HK,114999999.99999999
00339.HK,中國科創產業投資,040204,0.155,0.000,0.000%,0.00,0.00,無盈利,N/A,0.00%,6.70千萬,00339.HK,2.10,2.10,-52.57%,-100.69%,100.00%,"-3,248.45%",N/A,0.35%,2023/12,00339.HK,41.19萬,138.000%,-7.36百萬,"-3,248.446%",-7.36百萬,"-3,248.446%",-0.030,38.776%,2023/12,0339.HK,67000000.0
00356.HK,鼎立資本,040204,0.075,0.000,0.000%,0.00,0.00,無盈利,3.30,0.00%,2.05億,00356.HK,210.25,210.25,-37.74%,-38.18%,100.00%,"-1,292.29%",N/A,N/A,2023/12,00356.HK,2.19百萬,10.000%,-2.84千萬,"-1,294.849%",-2.83千萬,"-1,292.286%",-0.010,-18.182%,2023/12,0356.HK,204999999.99999997
00428.HK,中國天弓控股,040204,0.242,+0.005,+2.110%,3.05百萬,72.41萬,無盈利,0.16,0.00%,3.11千萬,00428.HK,29.96,29.96,26.35%,28.73%,100.00%,"3,824.52%",N/A,7.70%,2023/12,00428.HK,5.99千萬,"1,189.000%",5.35千萬,"3,824.518%",5.35千萬,"3,824.518%",1.000,N/A,2023/12,0428.HK,31100000.0
00612.HK,嘉文世紀投資公司,040204,0.335,0.000,0.000%,0.00,0.00,無盈利,1.04,0.00%,5.23億,00612.HK,5.26,5.26,-29.12%,-31.43%,100.00%,"-27,419.05%",N/A,6.86%,2023/12,00612.HK,1.55百萬,222.000%,-3.36億,"-29,605.115%",-3.11億,"-27,419.048%",-0.205,14.685%,2023/12,0612.HK,523000000.00000006
00721.HK,中國金融國際,040204,0.056,-0.001,-1.754%,1.06千萬,59.73萬,無盈利,3.92,0.00%,6.14億,00721.HK,1.93,1.93,-243.11%,-299.09%,100.00%,"-509,435.53%",N/A,8.91%,2023/06,00721.HK,8.80萬,-96.000%,-3.87億,"-509,098.684%",-3.87億,"-509,435.526%",-0.035,-79.959%,2023/06,0721.HK,614000000.0
00768.HK,開明投資,040204,0.040,-0.001,-2.439%,1.33百萬,5.08萬,4.94,0.55,0.00%,5.09千萬,00768.HK,247.91,247.91,-8.92%,-8.96%,100.00%,-147.88%,N/A,N/A,2024/03,00768.HK,5.01百萬,9.000%,-7.41百萬,-147.884%,-7.41百萬,-147.884%,-0.006,48.673%,2024/03,0768.HK,50900000.0
00770.HK,SHANGHAI,040204,0.440,0.000,0.000%,0.00,0.00,無盈利,3.93,0.00%,5.64百萬,00770.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,00770.HK,3.33萬,3.000%,-45.53萬,"-1,366.459%",-45.53萬,"-1,366.459%",-0.043,53.084%,2023/12,0770.HK,5640000.0
00810.HK,中國鑄晨８１,040204,0.149,-0.001,-0.667%,30.30萬,4.39萬,無盈利,0.79,0.00%,3.03千萬,00810.HK,10.72,10.72,-12.01%,-12.80%,100.00%,"-2,868.64%",N/A,1.21%,2023/12,00810.HK,28.30萬,-64.000%,-6.28百萬,"-2,855.455%",-6.31百萬,"-2,868.636%",-0.045,77.463%,2023/12,0810.HK,30299999.999999996
00905.HK,胡桃資本,040204,1.880,+0.090,+5.028%,4.97百萬,9.35百萬,"4,700.00",15.47,0.00%,19.75億,00905.HK,6.46,6.46,-30.21%,-35.19%,100.00%,"-15,329.70%",N/A,13.91%,2023/12,00905.HK,16.50萬,-84.000%,-2.53千萬,"-15,329.697%",-2.53千萬,"-15,329.697%",-0.032,78.396%,2023/12,0905.HK,1975000000.0
00913.HK,港灣數字,040204,0.280,0.000,0.000%,1.00千,250.00,無盈利,0.58,0.00%,9.93千萬,00913.HK,181.91,181.91,-8.64%,-8.68%,100.00%,62.66%,N/A,N/A,2023/12,00913.HK,-2.02千萬,-55.000%,-1.48千萬,62.658%,-1.48千萬,62.658%,-0.050,68.750%,2023/12,0913.HK,99300000.0
01062.HK,國開國際投資,040204,0.106,0.000,0.000%,0.00,0.00,無盈利,0.31,0.00%,3.08億,01062.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,01062.HK,0.00,N/A,-2.14億,N/A,-2.18億,N/A,-0.075,53.785%,2023/12,1062.HK,308000000.0
01140.HK,華科智能投資,040204,0.208,-0.011,-5.023%,3.80百萬,78.82萬,34.10,0.22,0.00%,21.88億,01140.HK,4.35,4.35,0.47%,0.54%,100.00%,17.40%,N/A,14.40%,2024/03,01140.HK,3.86億,101.000%,2.40億,77.862%,5.37千萬,17.401%,0.005,-71.667%,2024/03,1140.HK,2188000000.0
01160.HK,金石資本集團,040204,0.410,0.000,0.000%,0.00,0.00,無盈利,14.34,0.00%,9.73千萬,01160.HK,3.17,3.17,-49.67%,-72.55%,100.00%,"-29,243.75%",N/A,31.25%,2024/03,01160.HK,7.20萬,-57.000%,-9.35百萬,"-29,209.375%",-9.36百萬,"-29,243.750%",-0.040,N/A,2024/03,1160.HK,97300000.0
01217.HK,中國創新投資,040204,0.016,0.000,0.000%,2.12千萬,32.98萬,40.00,0.38,0.00%,2.05億,01217.HK,288.65,288.65,0.40%,0.40%,100.00%,23.06%,N/A,0.41%,2023/12,01217.HK,9.53百萬,-22.000%,2.19百萬,23.062%,2.19百萬,23.062%,0.000,-62.222%,2023/12,1217.HK,204999999.99999997
01226.HK,中國投融資,040204,0.960,+0.020,+2.128%,5.00萬,4.78萬,無盈利,2.58,0.00%,3.96億,01226.HK,13.70,13.70,-22.44%,-23.77%,100.00%,-710.21%,N/A,3.91%,2024/03,01226.HK,5.32百萬,48.000%,-3.78千萬,-710.211%,-3.78千萬,-710.211%,-0.092,16.209%,2024/03,1226.HK,396000000.0
02312.HK,中國金融租賃,040204,1.310,-0.030,-2.239%,2.12百萬,2.79百萬,無盈利,5.85,0.00%,5.45億,02312.HK,129.99,129.99,-13.14%,-13.24%,100.00%,"-1,051.06%",N/A,0.15%,2023/12,02312.HK,78.00萬,400.000%,-7.95百萬,"-1,049.077%",-7.97百萬,"-1,051.055%",-0.044,61.131%,2023/12,2312.HK,545000000.0
02324.HK,首都創投,040204,0.130,-0.004,-2.985%,4.00萬,5.16千,無盈利,0.18,0.00%,5.85千萬,02324.HK,6.48,6.48,-39.37%,-46.60%,100.00%,161.47%,N/A,10.42%,2023/09,02324.HK,-9.23千萬,267.000%,-1.43億,155.351%,-1.49億,161.469%,-0.350,-66.667%,2023/09,2324.HK,58500000.0
00111.HK,信達國際控股,040203,0.400,0.000,0.000%,56.60萬,22.98萬,24.85,0.27,0.00%,2.56億,00111.HK,1.61,1.61,-0.78%,-1.37%,100.00%,-10.18%,N/A,54.61%,2023/12,00111.HK,1.50億,-9.000%,-2.45千萬,-19.434%,-1.28千萬,-10.183%,-0.020,42.693%,2023/12,0111.HK,256000000.0
00165.HK,中國光大控股,040203,9.250,-0.110,-1.175%,3.43百萬,3.18千萬,無盈利,0.52,1.08%,155.89億,00165.HK,1.10,1.02,-2.42%,-6.20%,100.00%,-31.79%,-21.91%,104.62%,2023/12,00165.HK,60.47億,-21.000%,-2.34億,-3.870%,-19.23億,-31.793%,-1.141,74.168%,2023/12,0165.HK,15588999999.999998
00214.HK,匯漢控股,040203,0.300,-0.015,-4.762%,1.39萬,4.15千,無盈利,0.03,0.00%,2.52億,00214.HK,1.59,0.70,-9.86%,-39.65%,92.06%,-198.02%,N/A,193.20%,2024/03,00214.HK,19.03億,-17.000%,-65.03億,-341.644%,-37.69億,-198.024%,-4.480,N/A,2024/03,0214.HK,252000000.0
00245.HK,中薇金融,040203,1.110,+0.020,+1.835%,11.51萬,12.59萬,8.67,0.47,0.00%,20.64億,00245.HK,4.89,4.89,-0.58%,-0.62%,100.00%,-21.71%,N/A,0.07%,2023/12,00245.HK,1.14億,-53.000%,-7.15百萬,-6.248%,-2.48千萬,-21.711%,-0.001,95.767%,2023/12,0245.HK,2064000000.0
00329.HK,東建國際,040203,0.355,-0.025,-6.579%,2.58百萬,93.21萬,無盈利,1.92,0.00%,5.32億,00329.HK,8.00,7.82,-4.05%,-4.57%,62.07%,-14.65%,N/A,3.18%,2023/12,00329.HK,8.95千萬,192.000%,-1.06千萬,-11.794%,-1.31千萬,-14.649%,-0.009,82.772%,2023/12,0329.HK,532000000.0
00373.HK,聯合集團,040203,2.220,-0.030,-1.333%,26.40萬,58.62萬,無盈利,0.18,0.00%,78.00億,00373.HK,1.51,1.21,-0.11%,-0.29%,100.00%,-1.65%,N/A,56.87%,2023/12,00373.HK,78.31億,-24.000%,-3.22千萬,-0.423%,-1.25億,-1.646%,-0.040,88.571%,2023/12,0373.HK,7800000000.0
00412.HK,山高控股,040203,1.920,+0.040,+2.128%,2.33千萬,4.26千萬,202.11,"9,600.00",0.00%,115.50億,00412.HK,1.29,1.29,0.02%,-1.51%,44.72%,0.27%,N/A,"-4,974.74%",2023/12,00412.HK,55.29億,31.000%,6.60億,11.944%,1.51千萬,0.273%,0.003,N/A,2023/12,0412.HK,11550000000.0
00613.HK,梧桐國際,040203,1.960,0.000,0.000%,34.00萬,66.60萬,無盈利,1.40,0.00%,18.83億,00613.HK,3.91,3.91,-6.42%,-8.67%,100.00%,-123.59%,N/A,15.04%,2023/12,00613.HK,1.57億,-7.000%,-1.41億,-124.233%,-1.40億,-123.591%,-0.148,-714.286%,2023/12,0613.HK,1882999999.9999998
00697.HK,首程控股,040203,2.120,-0.070,-3.196%,3.93千萬,8.40千萬,36.81,1.64,2.11%,176.26億,00697.HK,4.23,4.23,2.98%,4.07%,40.72%,45.68%,98.38%,22.03%,2023/12,00697.HK,8.83億,-44.000%,6.35億,71.878%,4.04億,45.679%,0.056,-57.055%,2023/12,0697.HK,17626000000.0
00806.HK,惠理集團,040203,2.480,-0.060,-2.362%,1.08百萬,2.68百萬,145.03,1.28,0.40%,45.30億,00806.HK,1.86,1.86,0.49%,0.65%,54.76%,4.48%,"3,846.15%",3.39%,2023/12,00806.HK,5.15億,-11.000%,1.00千萬,1.949%,2.31千萬,4.484%,0.013,N/A,2023/12,0806.HK,4530000000.0
00888.HK,貝森金融,040203,0.092,+0.005,+5.747%,19.60萬,1.72萬,無盈利,4.16,0.00%,1.31億,00888.HK,1.42,1.42,-11.06%,-35.19%,100.00%,-58.02%,N/A,175.99%,2023/12,00888.HK,3.56千萬,-13.000%,-2.07千萬,-58.148%,-2.06千萬,-58.022%,-0.015,83.256%,2023/12,0888.HK,131000000.0
00993.HK,信控國際資本,040203,0.159,-0.006,-3.636%,68.20萬,11.09萬,無盈利,N/A,0.00%,13.85億,00993.HK,0.93,0.93,-24.69%,12.25%,100.00%,-478.52%,N/A,-64.63%,2023/12,00993.HK,2.02億,-26.000%,-5.67億,-280.323%,-9.67億,-478.518%,-0.111,61.324%,2023/12,0993.HK,1385000000.0
01359.HK,中國信達,040203,1.280,-0.040,-3.030%,9.74千萬,1.26億,30.92,0.29,2.05%,173.67億,01359.HK,1.10,1.04,0.27%,2.49%,100.00%,5.60%,41.60%,560.32%,2023/12,01359.HK,834.95億,-8.000%,19.21億,2.301%,46.74億,5.598%,0.121,-23.650%,2023/12,1359.HK,17367000000.0
01697.HK,山東國信,040203,0.360,-0.005,-1.370%,1.78百萬,64.33萬,11.04,0.14,0.00%,4.19億,01697.HK,2.53,2.53,1.12%,1.43%,34.39%,13.33%,N/A,9.14%,2023/12,01697.HK,13.05億,-23.000%,4.49億,34.386%,1.74億,13.325%,0.033,-51.414%,2023/12,1697.HK,419000000.00000006
01835.HK,瑞威資管,040203,2.040,0.000,0.000%,0.00,0.00,無盈利,1.13,0.00%,7.82千萬,01835.HK,4.23,4.23,-16.98%,-20.79%,100.00%,-317.44%,N/A,2.33%,2023/12,01835.HK,2.59千萬,-38.000%,-5.49千萬,-280.254%,-6.22千萬,-317.441%,-0.406,-59.865%,2023/12,1835.HK,78200000.0
01911.HK,華興資本控股,040203,5.430,-0.040,-0.731%,72.59萬,3.99百萬,無盈利,0.48,0.00%,31.13億,01911.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,01911.HK,8.75億,-51.000%,-2.17億,-24.791%,-5.17億,-59.140%,-1.030,-7.461%,2023/12,1911.HK,3113000000.0
01973.HK,天圖投資,040203,2.820,-0.080,-2.759%,7.20千,2.08萬,無盈利,0.29,0.00%,4.89億,01973.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,01973.HK,-8.43億,N/A,-10.29億,122.035%,-9.57億,113.506%,-1.710,N/A,2023/12,1973.HK,488999999.99999994
02799.HK,中信金融資產,040203,1.040,-0.030,-2.804%,4.57千萬,4.81千萬,8.97,2.14,0.00%,367.77億,02799.HK,1.50,1.23,0.18%,6.29%,100.00%,2.33%,N/A,"3,067.90%",2023/12,02799.HK,830.92億,99.000%,5.14億,0.618%,19.36億,2.330%,0.024,N/A,2023/12,2799.HK,36777000000.0
06686.HK,諾亞控股,040203,18.410,0.000,0.000%,0.00,0.00,12.78,0.58,9.88%,60.92億,06686.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,06686.HK,36.37億,3.000%,12.66億,34.816%,11.07億,30.426%,3.190,-1.060%,2023/12,6686.HK,6092000000.0
08313.HK,杰地集團,040203,0.034,0.000,0.000%,0.00,0.00,無盈利,0.58,0.00%,6.80千萬,08313.HK,4.27,4.27,5.50%,7.72%,100.00%,17.53%,N/A,7.96%,2023/12,08313.HK,6.39千萬,110.000%,1.43千萬,24.369%,1.03千萬,17.535%,0.005,N/A,2023/12,8313.HK,68000000.0
08657.HK,TRUE,040203,0.370,0.000,0.000%,1.20萬,4.38千,無盈利,3.23,0.00%,1.55億,08657.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,08657.HK,1.45千萬,-67.000%,-6.53千萬,-491.692%,-6.70千萬,-504.184%,-0.168,-99.168%,2023/12,8657.HK,155000000.0
00323.HK,馬鞍山鋼鐵股份,080403,2.860,-0.010,-0.348%,2.45千萬,6.99千萬,無盈利,0.90,0.00%,49.56億,00323.HK,0.50,0.28,-1.57%,-4.78%,1.65%,-1.34%,N/A,73.18%,2023/12,00323.HK,"1,084.56億",-5.000%,-17.47億,-1.611%,-14.55億,-1.342%,-0.189,-45.674%,2023/12,0323.HK,4956000000.0
00347.HK,鞍鋼股份,080403,2.270,-0.040,-1.732%,7.46百萬,1.69千萬,無盈利,0.42,0.00%,32.04億,00347.HK,0.77,0.30,-3.36%,-5.95%,-0.47%,-2.87%,N/A,12.49%,2023/12,00347.HK,"1,244.21億",-15.000%,-45.48億,-3.655%,-35.70億,-2.870%,-0.380,N/A,2023/12,0347.HK,3204000000.0
00581.HK,中國東方集團,080403,1.290,-0.020,-1.527%,1.68百萬,2.17百萬,30.28,0.20,4.65%,48.02億,00581.HK,1.24,0.97,-0.32%,-0.72%,1.55%,-0.35%,-114.03%,69.63%,2023/12,00581.HK,507.10億,-7.000%,-1.23億,-0.243%,-1.75億,-0.345%,-0.044,N/A,2023/12,0581.HK,4802000000.0
00826.HK,天工國際,080403,3.240,-0.110,-3.284%,2.13千萬,6.97千萬,23.29,1.17,1.57%,88.29億,00826.HK,1.52,1.06,2.73%,5.24%,22.14%,7.17%,30.08%,40.98%,2023/12,00826.HK,56.60億,N/A,6.87億,12.136%,4.06億,7.170%,0.146,-28.597%,2023/12,0826.HK,8829000000.0
00893.HK,中國鐵鈦,080403,0.082,-0.001,-1.205%,26.80萬,2.15萬,無盈利,0.28,0.00%,1.84億,00893.HK,1.01,0.94,0.74%,1.50%,4.65%,1.24%,N/A,16.37%,2023/12,00893.HK,8.60億,5.000%,1.55千萬,1.798%,1.06千萬,1.235%,0.005,596.401%,2023/12,0893.HK,184000000.0
01053.HK,重慶鋼鐵股份,080403,1.440,-0.010,-0.690%,2.07千萬,3.01千萬,無盈利,0.73,0.00%,7.75億,01053.HK,0.44,0.25,-4.00%,-7.53%,-1.74%,-3.80%,N/A,28.73%,2023/12,01053.HK,431.01億,4.000%,-19.34億,-4.487%,-16.38億,-3.801%,-0.186,-50.175%,2023/12,1053.HK,775000000.0
01090.HK,大明國際,080403,0.840,0.000,0.000%,0.00,0.00,無盈利,0.40,0.00%,10.71億,01090.HK,0.93,0.42,-1.66%,-7.44%,1.82%,-0.43%,N/A,250.41%,2023/12,01090.HK,554.24億,-1.000%,3.24千萬,0.058%,-2.40億,-0.433%,-0.186,-17.995%,2023/12,1090.HK,1071000000.0000001
01104.HK,亞太資源,080403,1.780,-0.090,-4.813%,1.69百萬,3.05百萬,10.02,0.62,6.18%,25.25億,01104.HK,7.75,7.56,9.24%,10.15%,7.86%,32.82%,34.03%,7.33%,2024/06,01104.HK,11.89億,175.000%,4.38億,30.060%,3.90億,32.816%,0.294,N/A,2024/06,1104.HK,2525000000.0
01116.HK,慧源同創科技,080403,0.360,0.000,0.000%,34.00萬,12.19萬,無盈利,3.67,0.00%,7.77億,01116.HK,1.78,1.44,-1.88%,-3.41%,13.15%,-1.58%,N/A,35.76%,2022/06,01116.HK,10.57億,52.000%,1.73千萬,1.637%,-1.68千萬,-1.585%,-0.008,N/A,2022/06,1116.HK,777000000.0
01231.HK,新礦資源,080403,0.350,0.000,0.000%,78.40萬,27.33萬,無盈利,6.20,0.00%,14.00億,01231.HK,1.26,1.26,2.17%,8.06%,1.89%,0.45%,N/A,49.79%,2023/12,01231.HK,41.10億,161.000%,2.05千萬,0.500%,1.85千萬,0.451%,0.005,N/A,2023/12,1231.HK,1400000000.0
01370.HK,奧威控股,080403,0.255,0.000,0.000%,0.00,0.00,無盈利,0.57,0.00%,4.17億,01370.HK,0.55,0.40,-24.95%,-56.87%,14.86%,-82.28%,N/A,94.63%,2023/12,01370.HK,7.32億,-30.000%,-5.75億,-78.636%,-6.02億,-82.284%,-0.373,N/A,2023/12,1370.HK,417000000.0
01553.HK,邁科管業,080403,1.510,0.000,0.000%,0.00,0.00,4.33,0.54,7.95%,6.55億,01553.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,01553.HK,24.02億,1.000%,1.90億,7.911%,1.69億,7.017%,0.384,5.622%,2023/12,1553.HK,655000000.0
01721.HK,FSM,080403,0.153,-0.008,-4.969%,7.00萬,1.06萬,無盈利,0.89,0.00%,1.53億,01721.HK,7.17,6.89,-8.84%,-14.29%,36.96%,-30.34%,N/A,42.40%,2023/12,01721.HK,9.51千萬,-29.000%,-2.41千萬,-25.319%,-2.89千萬,-30.340%,-0.029,N/A,2023/12,1721.HK,153000000.0
02623.HK,愛德新能源,080403,4.960,+0.160,+3.333%,1.27百萬,6.18百萬,26.43,2.99,0.00%,17.37億,02623.HK,0.90,0.87,5.81%,10.27%,11.19%,4.00%,N/A,6.48%,2023/12,02623.HK,13.85億,-34.000%,6.91千萬,4.991%,5.54千萬,3.998%,0.179,-27.228%,2023/12,2623.HK,1737000000.0
02738.HK,華津國際控股,080403,0.219,-0.002,-0.905%,17.60萬,3.88萬,無盈利,0.29,0.00%,1.31億,02738.HK,0.88,0.74,2.26%,16.70%,4.50%,1.30%,N/A,446.03%,2023/12,02738.HK,72.24億,37.000%,1.11億,1.535%,9.39千萬,1.300%,0.157,N/A,2023/12,2738.HK,131000000.0
03788.HK,中國罕王,080403,4.050,-0.180,-4.255%,1.60百萬,6.55百萬,40.42,5.20,0.99%,82.42億,03788.HK,0.81,0.70,4.20%,10.81%,20.54%,5.01%,46.19%,56.20%,2023/12,03788.HK,33.19億,13.000%,2.28億,6.861%,1.66億,5.013%,0.087,N/A,2023/12,3788.HK,8242000000.0
06676.HK,找鋼集團－Ｗ,080403,1.840,+0.020,+1.099%,96.40萬,1.74百萬,N/A,N/A,0.00%,19.70億,06676.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,06676.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6676.HK,1970000000.0
06890.HK,康利國際控股,080403,0.350,+0.015,+4.478%,13.00萬,4.64萬,2.15,0.23,0.00%,2.12億,06890.HK,1.56,1.05,4.35%,9.90%,9.35%,4.02%,N/A,67.90%,2023/12,06890.HK,21.14億,25.000%,1.19億,5.610%,8.49千萬,4.016%,0.143,N/A,2023/12,6890.HK,212000000.0
00046.HK,科聯系統,070202,1.620,+0.010,+0.621%,1.00萬,1.61萬,13.56,0.79,6.79%,3.96億,00046.HK,2.99,2.99,5.10%,6.61%,52.75%,12.95%,81.48%,1.81%,2023/12,00046.HK,2.58億,-4.000%,3.78千萬,14.673%,3.34千萬,12.951%,0.135,-29.022%,2023/12,0046.HK,396000000.0
