Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,T1_100,SNO
2025-06-13,1645.HK,1.1699999570846558,1.2000000476837158,1.0499999523162842,1.0499999523162842,1.0499999523162842,878000,0.0,0.0,1.0774251906904675,1.068823211468941,1.0917530283584238,1.1173581050289596,1.1433550957778094,False,True,HH,HHHLLH,1.0,2025-06-17,1.0299999713897705,2025-06-24,1.1200000047683716,0.9200000166893004,0.9200000166893004,TP1-2025/05/28,True,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1645.HK
2024-09-10,1666.HK,4.929999828338623,5.0,4.900000095367432,5.0,4.806876182556152,1697000,0.0,0.0,4.949494964741722,4.985959124553824,5.062214536047517,5.181415978884836,,False,False,LH,LHLLHH,4.630000114440918,2024-09-16,6.599999904632568,2024-10-07,6.659999847412109,4.769999980926514,4.769999980926514,SB1-2024/09/10,False,False,False,False,False,False,True,0.77,10,6,2.0,2.0,True,5.64,6.659999847412109,7.679999694824219,8.699999542236329,False,1666.HK
2024-10-09,1666.HK,5.889999866485596,6.0,5.409999847412109,5.53000020980835,5.316405296325684,2773000,0.0,0.0,5.795135845124117,5.4979424637807695,5.281449807613556,5.2561338378077656,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/09/10,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1666.HK
2024-08-30,1681.HK,5.679999828338623,5.739999771118164,5.650000095367432,5.71999979019165,5.164276599884033,5464000,0.0,0.0,5.669077080549478,5.66513861721846,5.718120485715947,5.725573305838717,,False,True,LH,LHLLHH,5.260000228881836,2024-09-05,7.599999904632568,2024-10-08,8.149999618530273,5.449999809265137,5.340000152587891,SB1-2024/08/30,False,False,False,False,False,False,True,0.7,14,5,5.0,4.0,True,6.7,8.149999618530273,9.599999237060548,11.04999885559082,False,1681.HK
2024-07-29,1691.HK,1.600000023841858,1.600000023841858,1.5299999713897705,1.5499999523162842,1.5499999523162842,9349500,0.0,0.0,1.5615569901441293,1.5568753567353628,1.5379232214105676,1.504213699593805,,False,True,LH,LHLLHH,1.4600000381469729,2024-08-02,1.659999966621399,2024-08-20,1.7899999618530271,1.4800000190734863,1.4800000190734863,SB1-2024/07/29,False,False,False,False,False,False,True,0.83,10,5,4.0,1.0,True,1.62,1.7899999618530271,1.959999923706054,2.129999885559081,False,1691.HK
2024-08-21,1691.HK,1.6399999856948853,1.659999966621399,1.6100000143051147,1.6299999952316284,1.6299999952316284,2046000,0.0,0.0,1.6235411401666309,1.596086864162878,1.5663710562274429,1.5292369570161668,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/07/29,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1691.HK
2024-09-10,1691.HK,1.4800000190734863,1.4800000190734863,1.399999976158142,1.440000057220459,1.440000057220459,7652500,0.0,0.0,1.5114194607481872,1.5436846472758106,1.5514974991844392,1.5301716265784788,,False,False,LL,LLLHHL,1.5800000429153442,2024-09-19,1.4800000190734863,2024-09-25,1.4700000286102295,1.399999976158142,1.399999976158142,CL1-2024/07/29,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,1691.HK
2025-10-30,0017.HK,7.579999923706055,7.710000038146973,7.349999904632568,7.429999828338623,7.429999828338623,10006453,0.0,0.0,7.597170225459657,7.69049374125263,7.47891969815682,6.933406984650413,6.7354464425635605,False,False,LH,LHLLHH,6.860000133514404,2025-11-05,7.78000020980835,2025-11-12,7.869999885559082,7.079999923706055,7.079999923706055,SB1-2025/10/30,False,False,False,False,False,False,True,0.8,4,3,0.0,1.0,True,7.37,7.869999885559082,8.369999771118163,8.869999656677246,False,17.HK
2025-11-19,0017.HK,7.5,7.5,7.25,7.309999942779541,7.309999942779541,6794176,0.0,0.0,7.491837579198151,7.525255223451537,7.462663421514057,7.0551412729283065,6.808624594834924,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/30,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,17.HK
2024-11-29,1709.HK,4.210000038146973,4.260000228881836,4.170000076293945,4.199999809265137,4.199999809265137,1336000,0.0,0.0,4.261779283353403,4.286181635668884,4.267383570188896,4.246254802862105,4.1761823190597465,False,False,LH,LHLLHH,4.0,2024-12-04,5.21999979019165,2024-12-13,5.599999904632568,4.070000171661377,4.070000171661377,SB1-2024/11/29,False,False,False,False,False,False,True,0.71,5,2,2.0,1.0,True,4.8,5.599999904632568,6.399999809265137,7.199999713897705,False,1709.HK
2025-01-15,1709.HK,5.260000228881836,5.260000228881836,4.78000020980835,4.849999904632568,4.849999904632568,1409050,0.0,0.0,5.235965067912925,5.1556530034187045,4.864233822145934,4.614566546932053,4.355889871724207,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/11/29,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1709.HK
2025-03-27,1709.HK,4.039999961853027,4.050000190734863,3.9600000381469727,3.990000009536743,3.990000009536743,815332,0.0,0.0,4.075686571397158,4.2097459507272985,4.4200109868739,4.49230411538534,4.388573602561396,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2024/11/29,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,1709.HK
2024-09-05,1713.HK,1.9700000286102293,1.9900000095367432,1.9299999475479128,1.940000057220459,1.832016110420227,156000,0.0,0.0,1.968404921946754,1.9842474521117932,1.9923193132636128,1.9472826025031216,,False,False,LH,LHLLHH,1.8799999952316284,2024-09-13,2.0999999046325684,2024-10-03,2.150000095367432,1.8799999952316284,1.8799999952316284,SB1-2024/09/05,False,False,False,False,False,False,True,0.73,8,6,1.0,0.0,True,2.02,2.150000095367432,2.280000190734864,2.410000286102296,False,1713.HK
2024-10-04,1713.HK,2.119999885559082,2.150000095367432,1.9299999475479128,2.069999933242798,1.9547799825668333,1043000,0.0,0.0,2.0495331966979133,2.013311097169548,1.9980587526892837,1.9609644361544063,,False,True,HL,HLHLHH,2.009999990463257,2024-10-10,2.130000114440918,2024-10-16,2.200000047683716,1.8899999856948853,1.8799999952316284,TP1-2024/09/05,True,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1713.HK
2024-12-02,1713.HK,2.1700000762939453,2.299999952316284,2.119999885559082,2.150000095367432,2.030327320098877,940000,0.0,0.0,2.068759042794917,2.070333521439972,2.059135009528623,2.022688055343289,,False,False,HH,HHHLHL,2.0999999046325684,2024-12-10,2.109999895095825,2024-12-11,2.0999999046325684,2.0299999713897705,2.0299999713897705,TP2-2024/09/05,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,1713.HK
2025-01-07,1729.HK,4.010000228881836,4.190000057220459,4.0,4.170000076293945,4.154507160186768,2328000,0.0,0.0,4.070613384920718,4.151505368022567,4.256242312019988,4.078414510882261,3.2990440040817908,False,False,LH,LHLLHH,3.799999952316284,2025-01-14,4.510000228881836,2025-01-24,4.739999771118164,3.880000114440918,3.880000114440918,SB1-2025/01/07,False,False,False,False,False,False,True,0.75,6,2,2.0,2.0,True,4.27,4.739999771118164,5.2099995422363286,5.679999313354493,False,1729.HK
2025-02-03,1729.HK,4.300000190734863,4.369999885559082,4.199999809265137,4.329999923706055,4.313912868499756,1871999,0.0,0.0,4.262244010078691,4.181601317516082,4.208897440984457,4.093272774754814,3.392626828775339,False,True,HL,HLHLHH,4.690000057220459,2025-02-13,4.989999771118164,2025-02-17,5.03000020980835,4.0,3.799999952316284,BY1-2025/01/07,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1729.HK
2025-02-06,1729.HK,4.53000020980835,4.860000133514404,4.53000020980835,4.820000171661377,4.802093029022217,7996000,0.0,0.0,4.437021752075068,4.290687115388949,4.256931924734397,4.124635603509469,3.4219875147501977,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/01/07,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1729.HK
2025-02-21,1729.HK,4.860000133514404,5.199999809265137,4.829999923706055,5.199999809265137,5.180680751800537,13784000,0.0,0.0,4.887521107071443,4.688551706101342,4.489248483867418,4.278867019502469,3.5467742035094543,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2025/01/07,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,1729.HK
2024-04-10,0173.HK,1.830000042915344,1.840000033378601,1.7999999523162842,1.820000052452088,1.630018711090088,595368,0.0,0.0,1.8507519083310724,1.9116599473946307,1.945335456962111,,,False,False,LH,LHLLHH,1.7000000476837158,2024-04-17,1.899999976158142,2024-05-06,1.899999976158142,1.7000000476837158,1.7000000476837158,SB1-2024/04/10,False,False,False,False,False,False,True,0.83,10,5,3.0,2.0,True,1.8,1.899999976158142,1.999999952316284,2.099999928474426,False,173.HK
2024-06-11,0173.HK,1.820000052452088,1.820000052452088,1.7799999713897705,1.7799999713897705,1.594193935394287,1040000,0.0,0.0,1.8525426436891044,1.8716850268325569,1.881620151301782,1.9026886901322189,,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/04/10,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,173.HK
2024-09-09,0173.HK,1.7000000476837158,1.7000000476837158,1.6799999475479126,1.6799999475479126,1.6206189393997192,774008,0.04,0.0,1.7232162849767063,1.734340152654756,1.7542727258299062,1.7918530151840706,,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2024/04/10,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,173.HK
2025-01-21,1760.HK,1.1200000047683716,1.1299999952316284,1.100000023841858,1.1200000047683716,1.0716712474822998,133000,0.0,0.0,1.1239995090206956,1.156402586601078,1.2127604063244954,1.3009462594926953,1.6440285862428414,False,False,LH,LHLLHH,1.0199999809265137,2025-01-23,1.6799999475479126,2025-02-07,1.7300000190734863,1.0399999618530271,1.0399999618530271,SB1-2025/01/21,False,False,False,False,False,False,True,0.86,6,2,3.0,1.0,True,1.38,1.7300000190734863,2.0800000381469728,2.430000057220459,False,1760.HK
2025-02-19,1760.HK,1.4900000095367432,1.5199999809265137,1.3600000143051147,1.4500000476837158,1.3874316215515137,2704000,0.0,0.0,1.4697379193122966,1.3715004585406814,1.3008095888800904,1.321998212387587,1.6083206017658551,False,True,HL,HLHHHL,1.840000033378601,2025-02-24,1.5399999618530271,2025-03-03,1.4900000095367432,1.059999942779541,1.0199999809265137,BY1-2025/01/21,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1760.HK
2025-02-21,1760.HK,1.4500000476837158,1.7899999618530271,1.4199999570846558,1.7300000190734863,1.6553493738174438,7502000,0.0,0.0,1.506684061609581,1.404937054995204,1.321377863325679,1.3315914595375842,1.6076434600686724,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/01/21,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1760.HK
2024-06-19,1766.HK,4.889999866485596,4.980000019073486,4.880000114440918,4.909999847412109,4.384313106536865,20212663,0.0,0.0,4.805734966448879,4.768529368759701,4.612905039509322,4.336253867160987,,False,True,LH,LHLLHH,4.519999980926514,2024-06-25,5.170000076293945,2024-07-03,5.25,4.53000020980835,4.53000020980835,SB1-2024/06/19,False,False,False,False,False,False,True,0.8,4,2,1.0,1.0,True,4.88,5.25,5.62,5.99,False,1766.HK
2024-07-16,1766.HK,4.909999847412109,4.929999828338623,4.840000152587891,4.849999904632568,4.533470630645752,8426960,0.0,0.0,4.964706548960787,4.924198497521924,4.783431695804465,4.517579339823783,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/06/19,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1766.HK
2024-08-19,1766.HK,5.050000190734863,5.320000171661377,5.050000190734863,5.239999771118164,4.898017406463623,63808387,0.0,0.0,4.9522141133424205,4.923784032831401,4.865210262711972,4.668689058216468,,False,True,HH,HHHHLL,5.329999923706055,2024-08-23,4.21999979019165,2024-09-11,4.179999828338623,4.75,4.75,TP1-2024/06/19,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1766.HK
2024-09-09,1766.HK,4.550000190734863,4.559999942779541,4.389999866485596,4.440000057220459,4.150228500366211,48662344,0.0,0.0,4.728825571199534,4.841738218413622,4.863896531341603,4.721143496467531,,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL2-2024/06/19,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,False,1766.HK
2025-02-03,1766.HK,4.889999866485596,4.989999771118164,4.849999904632568,4.900000095367432,4.580207347869873,6955343,0.0,0.0,4.8861347463485645,4.84861516733873,4.839232435583222,4.835642074738877,4.582861959687193,True,True,LH,LHLLHH,4.699999809265137,2025-02-11,5.210000038146973,2025-02-24,5.25,4.78000020980835,4.670000076293945,SB1-2025/02/03,False,False,False,False,False,False,True,0.78,7,3,3.0,1.0,True,4.97,5.25,5.53,5.8100000000000005,False,1766.HK
2025-03-31,1766.HK,5.0,5.0,4.639999866485596,4.840000152587891,4.524123191833496,129326640,0.0,0.0,5.089857660942298,5.13011277507339,5.070808157319366,4.989194587666553,4.725112327370712,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/02/03,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1766.HK
2025-04-01,1766.HK,4.860000133514404,4.920000076293945,4.599999904632568,4.630000114440918,4.327828407287598,74580472,0.0,0.0,5.006247197942046,5.086624717627088,5.053521567402565,4.982081825820501,4.724354461132228,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/02/03,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,1766.HK
2024-04-26,0177.HK,7.860000133514404,7.949999809265137,7.820000171661377,7.829999923706055,6.996127128601074,3591700,0.0,0.0,7.895858061716527,7.928911180619357,7.887236795628022,7.691398746388879,,False,False,LH,LHLLHH,7.360000133514404,2024-05-03,8.380000114440918,2024-05-13,8.510000228881836,7.449999809265137,7.449999809265137,SB1-2024/04/26,False,False,False,False,False,False,True,0.83,5,2,2.0,1.0,True,7.94,8.510000228881836,9.08000045776367,9.650000686645509,False,177.HK
2024-07-02,0177.HK,8.039999961853027,8.1899995803833,7.929999828338623,8.119999885559082,7.733652114868164,4096243,0.5153,0.0,8.326211729069106,8.326365725273801,8.226173034134554,8.025925886983318,,False,False,LL,LLLHLL,8.520000457763672,2024-07-04,7.550000190734863,2024-07-22,7.28000020980835,7.929999828338623,7.929999828338623,BY1-2024/04/26,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,177.HK
2024-07-04,0177.HK,8.390000343322754,8.520000457763672,8.3100004196167,8.399999618530273,8.000329971313477,2498480,0.0,0.0,8.344654012251686,8.33543904135838,8.2380320578245,8.039817613301512,,False,True,LH,LHLLLH,7.28000020980835,2024-07-22,7.789999961853027,2024-07-24,7.849999904632568,7.289999961853027,7.289999961853027,TP1-2024/04/26,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,177.HK
2025-09-16,0177.HK,9.31999969482422,9.5,9.25,9.4399995803833,9.4399995803833,7359730,0.0,0.0,9.32333690269544,9.433320548940472,9.680639573896586,9.722969140372236,9.217423207027547,False,False,LH,LHLLHH,8.680000305175781,2025-10-08,9.59000015258789,2025-10-16,9.65999984741211,8.720000267028809,8.720000267028809,SB1-2025/09/16,False,False,False,False,False,False,True,1.0,6,2,2.0,2.0,True,9.17,9.65999984741211,10.14999969482422,10.639999542236328,False,177.HK
2025-05-22,1772.HK,19.86000061035156,20.200000762939453,19.68000030517578,19.71999931335449,19.576723098754883,4686198,0.0,0.0,19.50424037496664,19.486830590212094,19.96657488864685,20.48832215367495,21.340783268645573,False,True,LH,LHLLHH,18.1200008392334,2025-06-02,21.5,2025-06-12,21.89999961853028,18.71999931335449,18.5,SB1-2025/05/22,False,False,False,False,False,False,True,0.88,7,2,1.0,4.0,True,20.01,21.89999961853028,23.789999237060552,25.679998855590828,False,1772.HK
2025-06-19,1772.HK,20.5,21.200000762939453,20.0,20.450000762939453,20.301420211791992,4277735,0.0,0.0,20.588877073212974,20.23054259383937,20.096170820347474,20.369215404651623,21.154547623109387,False,True,HL,HLHHHH,24.14999961853028,2025-06-26,25.350000381469727,2025-07-08,25.64999961853028,18.940000534057617,18.1200008392334,BY1-2025/05/22,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1772.HK
2025-06-24,1772.HK,21.0,22.299999237060547,20.850000381469727,22.049999237060547,21.889795303344727,10570818,0.0,0.0,20.85686785310067,20.442627907768006,20.20849895509944,20.4104941318827,21.1525711407304,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/05/22,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1772.HK
2025-06-26,1772.HK,22.64999961853028,24.14999961853028,22.39999961853028,22.600000381469727,22.435800552368164,15931650,0.0,0.0,21.41823392143378,20.79357074645236,20.3886220800091,20.49440771136548,21.17475537670709,False,True,HH,HHHHHH,25.64999961853028,2025-07-08,25.850000381469727,2025-07-14,27.299999237060547,20.0,19.57999992370605,TP2-2025/05/22,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,1772.HK
2025-07-03,1772.HK,23.950000762939453,25.450000762939453,23.75,25.0,25.0,19795827,0.0,0.0,22.73957598171473,21.68489935243098,20.874082807527337,20.73737115557576,21.25252899287773,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2025/05/22,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,False,1772.HK
2024-09-19,1782.HK,3.450000047683716,3.450000047683716,3.0999999046325684,3.200000047683716,3.200000047683716,120000,0.0,0.0,3.30202438440508,3.6190166146859513,4.061043293839212,4.455356426188754,,False,False,LH,LHLLHH,2.9200000762939453,2024-09-25,3.880000114440918,2024-10-17,3.880000114440918,3.0,3.0,SB1-2024/09/19,False,False,False,False,False,False,True,0.71,5,4,0.0,0.0,True,3.4,3.880000114440918,4.360000228881836,4.840000343322754,False,1782.HK
2024-10-18,1782.HK,3.5999999046325684,3.759999990463257,3.200000047683716,3.450000047683716,3.450000047683716,1685000,0.0,0.0,3.406248592185669,3.46153940786066,3.817271050956178,4.247431500649985,,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/09/19,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1782.HK
2024-11-21,1782.HK,3.869999885559082,4.0,3.869999885559082,4.0,4.0,790000,0.0,0.0,3.567112393956821,3.483595739946116,3.6783412132562736,4.074441004081079,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2024/09/19,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1782.HK
2024-11-27,1782.HK,4.25,4.400000095367432,3.950000047683716,4.039999961853027,4.039999961853027,720000,0.0,0.0,3.8247799829136095,3.649598293315924,3.729580451848645,4.070537743530389,,False,True,HH,HHHLLH,3.700000047683716,2024-12-02,4.300000190734863,2024-12-11,4.349999904632568,3.25,3.009999990463257,TP2-2024/09/19,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,1782.HK
2024-08-20,1788.HK,0.6100000143051147,0.6200000047683716,0.6100000143051147,0.6100000143051147,0.5826725959777832,1056000,0.0,0.0,0.6142266308921638,0.6163238176501334,0.6115185418017591,0.601183506251879,,False,False,LH,LHLLHH,0.5899999737739563,2024-08-23,0.6299999952316284,2024-08-30,0.6399999856948853,0.6000000238418579,0.5899999737739563,SB1-2024/08/20,False,False,False,False,False,False,True,0.8,4,1,0.0,3.0,True,0.61,0.6399999856948853,0.6699999713897705,0.6999999570846558,False,1788.HK
2024-01-16,1798.HK,1.75,1.75,1.6799999475479126,1.690000057220459,1.5433090925216677,13104228,0.0,0.0,1.728206927122287,1.7263589058773492,,,,False,True,LH,LHLLHH,1.4800000190734863,2024-01-23,1.7699999809265137,2024-01-29,1.830000042915344,1.5,1.5,SB1-2024/01/16,False,False,False,False,False,False,True,1.0,4,2,0.0,2.0,True,1.66,1.830000042915344,2.0000000858306883,2.1700001287460324,False,1798.HK
2024-01-31,1798.HK,1.690000057220459,1.7200000286102295,1.649999976158142,1.690000057220459,1.5433090925216677,12956000,0.0,0.0,1.685772313394744,1.687448341675117,,,,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/01/16,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1798.HK
2024-02-21,1798.HK,1.7999999523162842,1.830000042915344,1.7799999713897705,1.7899999618530271,1.6346290111541748,12308494,0.0,0.0,1.7339199504639815,1.7140281574243836,1.7062046326338025,,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2024/01/16,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1798.HK
2024-05-29,1798.HK,1.899999976158142,1.9900000095367432,1.899999976158142,1.9700000286102293,1.7990050315856934,49669014,0.0,0.0,1.861751726160647,1.800028385639294,1.7508639224064624,1.7328013406932874,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2024/01/16,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,1798.HK
2024-06-07,1798.HK,2.0199999809265137,2.200000047683716,2.009999990463257,2.1600000858306885,1.9725134372711184,76821000,0.0,0.0,1.9730751462890657,1.89125931604702,1.808472188621536,1.765626440411996,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2024/01/16,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,False,1798.HK
2024-09-05,1798.HK,1.950000047683716,2.0199999809265137,1.950000047683716,2.009999990463257,1.904713749885559,13435008,0.0,0.0,1.9751801603081711,1.9909268701147813,1.994421647355199,1.9478251118334688,,False,False,LH,LHLLHH,1.7200000286102295,2024-09-12,2.140000104904175,2024-10-08,2.4800000190734863,1.7400000095367432,1.7400000095367432,SB1-2024/09/05,False,False,False,False,False,False,True,0.75,12,6,1.0,5.0,True,2.1,2.4800000190734863,2.860000038146973,3.240000057220459,False,1798.HK
2024-10-09,1798.HK,2.130000114440918,2.140000104904175,1.9700000286102293,2.0299999713897705,1.9236661195755005,30498000,0.0,0.0,2.1205655137664587,2.0435299734951413,2.0010687242057728,1.9611433706528347,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/09/05,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1798.HK
2024-09-05,1799.HK,6.820000171661377,7.0,6.820000171661377,6.900000095367432,6.900000095367432,494800,0.0,0.0,6.906489419663828,7.054023767711742,7.446465410598589,8.062445214498961,,False,False,LH,LHLLHH,6.190000057220459,2024-09-16,9.489999771118164,2024-10-07,9.800000190734863,6.360000133514404,6.360000133514404,SB1-2024/09/05,False,False,False,False,False,False,True,0.77,10,7,1.0,2.0,True,8.0,9.800000190734863,11.600000381469728,13.40000057220459,False,1799.HK
2024-10-09,1799.HK,8.25,8.380000114440918,7.409999847412109,7.559999942779541,7.559999942779541,4180700,0.0,0.0,8.160670428204252,7.707643007480602,7.519816447705559,7.8600326010239,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/09/05,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1799.HK
2024-10-25,1799.HK,8.119999885559082,9.880000114440918,8.119999885559082,9.359999656677246,9.359999656677246,25226400,0.0,0.0,8.160752355599731,7.869124629252794,7.646734578636973,7.85692190703049,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2024/09/05,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1799.HK
2024-10-29,1799.HK,11.739999771118164,13.5,10.600000381469728,10.920000076293944,10.920000076293944,43260434,0.0,0.0,8.968768159409615,8.321066117628003,7.872052963190381,7.96344394462199,,False,True,HH,HHHLLH,8.220000267028809,2024-11-15,8.260000228881836,2024-11-21,9.010000228881836,8.119999885559082,7.010000228881836,TP3-2024/09/05,False,False,True,True,False,False,False,0.0,0,0,,,False,,,,,False,1799.HK
2025-01-27,1799.HK,7.300000190734863,7.449999809265137,7.21999979019165,7.440000057220459,7.440000057220459,1879600,0.0,0.0,7.295359445131579,7.388214350110964,7.664419506032699,7.8781842344277555,8.457139037403422,False,False,LH,LHLLHH,6.710000038146973,2025-02-03,7.800000190734863,2025-02-10,7.869999885559082,6.869999885559082,6.869999885559082,SB1-2025/01/27,False,False,False,False,False,False,True,0.8,4,2,1.0,1.0,True,7.29,7.869999885559082,8.449999771118165,9.029999656677246,False,1799.HK
2025-02-13,1799.HK,7.510000228881836,7.53000020980835,7.190000057220459,7.21999979019165,7.21999979019165,3469200,0.0,0.0,7.412386141628755,7.414674752645336,7.59416487340861,7.804366650309811,8.385696651617696,False,False,HL,HLLHLL,7.699999809265137,2025-02-21,7.25,2025-02-24,6.940000057220459,6.710000038146973,6.710000038146973,BY1-2025/01/27,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1799.HK
2025-03-10,1799.HK,7.329999923706055,7.329999923706055,6.550000190734863,6.579999923706055,6.579999923706055,9371600,0.0,0.0,7.211143224007194,7.29694358596296,7.44526472209392,7.659734927865414,8.248722770839546,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/01/27,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,1799.HK
2024-08-22,1811.HK,2.1700000762939453,2.2100000381469727,2.150000095367432,2.200000047683716,2.0944936275482178,4620000,0.0,0.0,2.1949160789732343,2.2430656181953257,2.3312821814565106,2.3304240052970377,,False,False,LH,LHLLHH,1.9800000190734863,2024-09-11,2.4200000762939453,2024-10-08,2.8499999046325684,2.009999990463257,2.009999990463257,SB1-2024/08/22,False,False,False,False,False,False,True,0.76,13,7,4.0,2.0,True,2.41,2.8499999046325684,3.289999809265137,3.729999713897705,False,1811.HK
2024-10-09,1811.HK,2.4800000190734863,2.490000009536743,2.259999990463257,2.309999942779541,2.199218273162842,25392000,0.0,0.0,2.470751731304972,2.3704125131071905,2.312733009365758,2.3046281188309794,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/08/22,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1811.HK
2025-08-25,1811.HK,2.430000066757202,2.470000028610229,2.4200000762939453,2.450000047683716,2.450000047683716,16120000,0.0,0.0,2.459515833186676,2.4733742652922945,2.466668553711477,2.4302397561040965,2.3580337620338137,False,False,LH,LHLLHH,2.359999895095825,2025-08-28,2.690000057220459,2025-09-11,2.700000047683716,2.390000104904175,2.380000114440918,SB1-2025/08/25,False,False,False,False,False,False,True,0.8,8,4,2.0,2.0,True,2.53,2.700000047683716,2.870000095367432,3.040000143051148,False,1811.HK
2024-04-22,1866.HK,3.5999999046325684,3.680000066757202,3.5999999046325684,3.650000095367432,3.2577240467071533,577000,0.0,0.0,3.6558868774331152,3.644659432527925,3.541087719534314,3.455015318142046,,False,True,LH,LHLLHH,3.549999952316284,2024-04-23,4.239999771118164,2024-05-20,4.300000190734863,3.5799999237060547,3.5799999237060547,SB1-2024/04/22,False,False,False,False,False,False,True,0.71,12,2,6.0,4.0,True,3.93,4.300000190734863,4.670000381469727,5.0400005722045895,False,1866.HK
2024-05-23,1866.HK,3.9600000381469727,3.9600000381469727,3.799999952316284,3.869999885559082,3.683425188064575,1414000,0.0,0.0,3.961258874727779,3.865087363513844,3.720050887205181,3.585400376922476,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/04/22,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,1866.HK
