Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,LLLow,HHClose,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,classification,PATTERN,LLDate,HHDate,SNO
2020-12-14,1193.HK,39.25,40.0,38.900001525878906,39.70000076293945,32.73164367675781,2031000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/10/21,False,True,False,False,False,False,0.0,,,,,1193.HK
2021-01-11,1193.HK,42.45000076293945,43.45000076293945,41.45000076293945,41.75,34.42182159423828,5547225,0.0,0.0,42.0,39.09999847412109,38.04999923706055,39.09999847412109,TP2-2020/10/21,False,False,True,False,False,False,0.0,HH,HHLHLL,2021-01-28,2021-02-01,1193.HK
2023-05-25,1193.HK,27.64999961853028,27.64999961853028,26.39999961853028,27.049999237060547,23.66468811035156,3861865,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/04/18,True,False,False,False,False,False,0.0,,,,,1193.HK
2023-07-07,1193.HK,25.64999961853028,25.64999961853028,23.850000381469727,24.75,22.41375541687012,5194383,0.0,0.0,27.5,25.950000762939453,25.39999961853028,24.600000381469727,CL1-2023/04/18,False,False,False,True,False,False,0.0,LL,LLLHHL,2023-08-01,2023-08-03,1193.HK
2020-12-09,1179.HK,36.70000076293945,36.7400016784668,35.880001068115234,35.880001068115234,35.40961837768555,1263500,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/10/23,True,False,False,False,False,False,0.0,,,,,1179.HK
2021-02-08,1179.HK,44.20000076293945,45.20000076293945,44.13999938964844,45.09999847412109,44.50873947143555,1581690,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/10/23,False,True,False,False,False,False,0.0,,,,,1179.HK
2021-02-16,1179.HK,48.29999923706055,49.29999923706055,48.060001373291016,48.43999862670898,47.804954528808594,1038500,0.0,0.0,46.97999954223633,41.59999847412109,40.720001220703125,43.0,TP2-2020/10/23,False,False,True,False,False,False,0.0,HH,HHLHHL,2021-03-02,2021-03-05,1179.HK
2025-03-24,1179.HK,29.450000762939453,29.799999237060547,28.89999961853028,29.600000381469727,29.419158935546875,3169227,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/03/07,True,False,False,False,False,False,0.0,,,,,1179.HK
2025-04-07,1179.HK,25.89999961853028,25.89999961853028,24.14999961853028,24.450000762939453,24.38189697265625,8338548,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2025/03/07,False,False,False,True,False,False,0.0,,,,,1179.HK
2007-11-22,1177.HK,0.2296299934387207,0.2325929999351501,0.2266670018434524,0.2325929999351501,0.1743920296430587,6965982,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2007/10/17,True,False,False,False,False,False,0.0,,,,,1177.HK
2007-12-19,1177.HK,0.2192589938640594,0.2192589938640594,0.2000000029802322,0.2162960022687912,0.1636371314525604,6695983,0.0,0.0,0.2340739965438842,0.214815005660057,0.2103700041770935,0.2000000029802322,CL1-2007/10/17,False,False,False,True,False,False,0.0,LL,LLLHHL,2007-12-20,2007-12-31,1177.HK
2013-02-26,1177.HK,1.2414809465408323,1.318518042564392,1.2207399606704712,1.2444440126419067,1.0663585662841797,40540500,0.0,0.0,1.3333330154418943,1.6059249639511108,1.6503700017929075,1.2207399606704712,BY1-2013/01/24,True,False,False,False,False,False,0.0,HL,HLHLHH,2013-03-19,2013-03-28,1177.HK
2013-03-06,1177.HK,1.3362959623336792,1.4162960052490234,1.3362959623336792,1.4044439792633057,1.203461766242981,71083575,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2013/01/24,False,True,False,False,False,False,0.0,,,,,1177.HK
2013-03-27,1177.HK,1.5703699588775637,1.6444439888000488,1.56148099899292,1.6237030029296875,1.391343593597412,64070996,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2013/01/24,False,False,True,False,False,False,0.0,,,,,1177.HK
2013-09-12,1177.HK,1.4222220182418823,1.508147954940796,1.2681479454040527,1.4103699922561646,1.2157663106918335,454136253,0.0,0.0,1.6622220277786257,1.5585180521011353,1.48444402217865,1.2681479454040527,CL1-2013/08/15,True,False,False,True,False,False,0.0,LL,LLLHHL,2013-10-04,2013-10-21,1177.HK
2015-03-13,1177.HK,2.237036943435669,2.275554895401001,2.237036943435669,2.2518510818481445,1.966687083244324,22697010,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2015/01/30,True,False,False,False,False,False,0.0,,,,,1177.HK
2015-04-08,1177.HK,2.426666021347046,2.802962064743042,2.414813995361328,2.779258966445923,2.4273059368133545,167005496,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2015/01/30,False,True,True,False,False,False,0.0,,,,,1177.HK
2015-07-28,1177.HK,2.491851091384888,2.684443950653076,2.491851091384888,2.554074048995972,2.2380874156951904,61638097,0.0,0.0,2.557037115097046,2.7288880348205566,2.755554914474488,2.491851091384888,BY1-2015/07/02,True,False,False,False,False,False,0.0,HL,HLHLLH,2015-08-13,2015-08-17,1177.HK
2015-08-24,1177.HK,2.168888092041016,2.334814071655273,2.168888092041016,2.284444093704224,2.0018160343170166,46131204,0.0,0.0,3.016295909881592,2.714073896408081,2.6725919246673584,2.168888092041016,CL1-2015/07/02,False,False,False,True,False,False,0.0,LL,LLHHHL,2015-09-04,2015-09-15,1177.HK
2021-01-26,1177.HK,7.820000171661377,7.820000171661377,7.53000020980835,7.659999847412109,7.01754093170166,89610951,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2021/01/04,True,False,False,False,False,False,0.0,,,,,1177.HK
2021-02-23,1177.HK,7.659999847412109,8.579999923706055,7.550000190734863,8.289999961853027,7.594703197479248,385105159,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2021/01/04,False,True,False,False,False,False,0.0,,,,,1177.HK
2021-02-25,1177.HK,8.800000190734863,9.15999984741211,8.630000114440918,8.75,8.016121864318848,277506038,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2021/01/04,False,False,True,False,False,False,0.0,,,,,1177.HK
2022-06-15,1177.HK,4.0,4.170000076293945,4.0,4.150000095367432,3.8604371547698975,29637477,0.04,0.0,0.0,0.0,0.0,0.0,BY1-2022/04/29,True,False,False,False,False,False,0.0,,,,,1177.HK
2022-06-20,1177.HK,4.300000190734863,4.460000038146973,4.300000190734863,4.409999847412109,4.102295398712158,37743944,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2022/04/29,False,True,False,False,False,False,0.0,,,,,1177.HK
2022-06-27,1177.HK,4.800000190734863,4.900000095367432,4.699999809265137,4.789999961853027,4.455780982971191,67267216,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2022/04/29,False,False,True,False,False,False,0.0,,,,,1177.HK
2000-05-02,1171.HK,0.5,0.5160250067710876,0.4647429883480072,0.5032050013542175,0.0924422964453697,19028880,0.0,0.0,0.6490380167961121,0.4455119967460632,0.4294869899749756,0.4647429883480072,BY1-2000/03/29,True,False,False,False,False,False,0.0,HL,HLHHLL,2000-05-17,2000-05-29,1171.HK
2000-05-15,1171.HK,0.5192300081253052,0.6185889840126038,0.5128200054168701,0.5769230127334595,0.1119511723518371,147763824,0.03110475,0.0,0.0,0.0,0.0,0.0,TP1-2000/03/29,False,True,False,False,False,False,0.0,,,,,1171.HK
2000-07-14,1171.HK,0.6346150040626526,0.6810889840126038,0.6185889840126038,0.6730759739875793,0.1306095570325851,58237920,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2000/03/29,False,False,True,False,False,False,0.0,,,,,1171.HK
2002-05-08,1171.HK,1.041666030883789,1.041666030883789,1.0176279544830322,1.0256409645080566,0.210817351937294,15144480,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2002/04/19,True,False,False,False,False,False,0.0,,,,,1171.HK
2002-06-06,1171.HK,1.0657049417495728,1.0817300081253052,1.041666030883789,1.057692050933838,0.2174053639173507,27861600,0.0,0.0,1.0737169981002808,0.9214739799499512,0.8974350094795227,0.961538016796112,TP1-2002/04/19,False,True,False,False,False,False,0.0,HH,HHLHLL,2002-06-24,2002-06-27,1171.HK
2002-06-26,1171.HK,0.977563977241516,0.977563977241516,0.9294869899749756,0.9455119967460632,0.194347083568573,46556640,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2002/04/19,False,False,False,False,True,False,0.0,,,,,1171.HK
2004-04-26,1171.HK,2.5641019344329834,2.5641019344329834,2.33974289894104,2.33974289894104,0.496825248003006,46582838,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2004/01/21,True,False,False,False,False,False,0.0,,,,,1171.HK
2004-05-14,1171.HK,2.33974289894104,2.33974289894104,1.939102053642273,2.0032050609588623,0.4253642559051513,84386143,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2004/01/21,False,False,False,True,False,False,0.0,,,,,1171.HK
2006-10-24,1171.HK,2.887178897857666,2.887178897857666,2.758974075317383,2.810256004333496,0.6527053117752075,99569981,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2006/09/04,True,False,False,False,False,False,0.0,,,,,1171.HK
2006-12-04,1171.HK,2.8717939853668213,3.0,2.866666078567505,2.994870901107788,0.6955832242965698,169120208,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2006/09/04,False,True,False,False,False,False,0.0,,,,,1171.HK
2006-12-14,1171.HK,3.1025640964508057,3.164102077484131,3.082051038742065,3.164102077484131,0.7348887324333191,108580939,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2006/09/04,False,False,True,False,False,False,0.0,,,,,1171.HK
2010-09-08,1171.HK,8.666666030883789,8.666666030883789,8.482050895690918,8.543588638305664,2.1669921875,26454836,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2010/08/19,True,False,False,False,False,False,0.0,,,,,1171.HK
2010-09-20,1171.HK,8.800000190734863,8.89230728149414,8.789743423461914,8.86153793334961,2.2476370334625244,13430654,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2010/08/19,False,True,False,False,False,False,0.0,,,,,1171.HK
2010-09-27,1171.HK,8.923075675964355,9.41538429260254,8.89230728149414,9.364102363586426,2.375107288360596,63896129,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2010/08/19,False,False,True,False,False,False,0.0,,,,,1171.HK
2013-12-06,1171.HK,4.169229984283447,4.194870948791504,4.112820148468018,4.117948055267334,1.1711629629135132,33107339,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2013/10/31,True,False,False,False,False,False,0.0,,,,,1171.HK
2013-12-12,1171.HK,3.815383911132813,3.8820509910583496,3.7384610176086426,3.825640916824341,1.0880295038223269,54954900,0.0,0.0,3.087178945541382,3.2871789932250977,3.369230031967163,3.117948055267334,CL1-2013/10/31,False,False,False,True,False,False,0.0,LL,LLLLLH,2014-01-10,2014-01-17,1171.HK
2014-09-29,1171.HK,3.2769229412078857,3.3128199577331543,3.169229984283448,3.2871789932250977,0.9386191964149476,24626667,0.0,0.0,3.3333330154418945,3.158973932266236,3.0923070907592773,3.169229984283448,BY1-2014/07/04,True,False,False,False,False,False,0.0,LL,LLLHLL,2014-10-14,2014-10-17,1171.HK
2014-11-10,1171.HK,3.2666659355163574,3.61025595664978,3.251281976699829,3.487179040908813,0.9957271218299866,125325784,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2014/07/04,False,True,False,False,False,False,0.0,,,,,1171.HK
2014-11-13,1171.HK,3.528204917907715,3.7076919078826895,3.51282000541687,3.656409978866577,1.0440491437911987,87027696,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2014/07/04,False,False,True,False,False,False,0.0,,,,,1171.HK
2015-04-14,1171.HK,4.584615230560303,4.584615230560303,4.210256099700928,4.251282215118408,1.2139087915420532,101238871,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2015/03/13,True,False,False,False,False,False,0.0,,,,,1171.HK
2015-06-29,1171.HK,3.2769229412078857,3.282051086425781,3.056410074234009,3.158973932266236,0.9051460027694702,39534001,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2015/03/13,False,False,False,True,False,False,0.0,,,,,1171.HK
2015-10-30,1171.HK,1.9846149682998653,1.9846149682998653,1.912819981575012,1.9179480075836184,0.5495526790618896,22607726,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2015/09/09,True,False,False,False,False,False,0.0,,,,,1171.HK
2015-12-10,1171.HK,1.7589739561080933,1.7692300081253052,1.7179479598999023,1.7230759859085083,0.4937157034873962,8933488,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2015/09/09,False,False,False,True,False,False,0.0,,,,,1171.HK
2016-01-04,1171.HK,1.8461530208587649,1.856410026550293,1.7538460493087769,1.7641019821166992,0.5054709911346436,20689613,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2015/12/07,True,False,False,False,False,False,0.0,,,,,1171.HK
2016-01-12,1171.HK,1.7282049655914309,1.7435890436172483,1.666666030883789,1.671794056892395,0.4790218770503998,18161896,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2015/12/07,False,False,False,True,False,False,0.0,,,,,1171.HK
2019-04-25,1171.HK,4.389742851257324,4.389742851257324,4.199999809265137,4.261538028717041,1.3179631233215332,28410562,0.0,0.0,3.620512008666992,3.774358034133911,3.8358969688415527,3.6615378856658936,BY1-2019/03/21,True,False,False,False,False,False,0.0,HL,HLLLLH,2019-05-24,2019-05-29,1171.HK
2019-05-23,1171.HK,3.774358034133911,3.78461503982544,3.6615378856658936,3.676923036575317,1.1371595859527588,37346575,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2019/03/21,False,False,False,True,False,False,0.0,,,,,1171.HK
2021-09-24,1171.HK,7.589743137359619,7.610256195068359,6.789742946624756,6.851282119750977,3.3189799785614014,58644980,0.0,0.0,8.379487037658691,7.784615039825439,8.369230270385742,6.789742946624756,BY1-2021/08/12,True,False,False,False,False,False,0.0,HL,HLLHLH,2021-10-06,2021-10-19,1171.HK
2021-12-17,1171.HK,9.138461112976074,9.230769157409668,8.666666030883789,9.05640983581543,4.387214183807373,87312498,0.0,0.0,7.794870853424072,9.661538124084473,9.98974323272705,6.90256404876709,TP1-2021/08/12,False,True,False,False,False,False,0.0,HH,HHHLHH,2021-12-31,2022-01-24,1171.HK
2022-03-02,1171.HK,10.538460731506348,11.43589687347412,10.43589687347412,10.871793746948242,5.2666449546813965,81384808,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2021/08/12,False,False,True,False,False,False,0.0,,,,,1171.HK
2022-06-20,1171.HK,12.641024589538574,12.641024589538574,11.871793746948242,12.102563858032228,5.862868785858154,57633659,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/05/05,True,False,False,False,False,False,0.0,,,,,1171.HK
2022-08-10,1171.HK,13.717947959899902,13.94871711730957,13.51282024383545,13.717947959899902,7.376307010650635,15786133,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2022/05/05,False,True,False,False,False,False,0.0,,,,,1171.HK
2022-08-25,1171.HK,14.871793746948242,16.35897445678711,14.871793746948242,16.333332061767578,8.782630920410156,61598199,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2022/05/05,False,False,True,False,False,False,0.0,,,,,1171.HK
2023-05-02,1171.HK,13.641024589538574,13.641024589538574,12.769229888916016,13.230769157409668,7.114345073699951,33087024,0.0,0.0,14.846153259277344,10.174358367919922,10.010255813598633,12.769229888916016,BY1-2023/03/07,True,False,False,False,False,False,0.0,LL,LLHHLL,2023-05-10,2023-05-31,1171.HK
2023-05-09,1171.HK,14.35897445678711,14.743589401245115,14.256409645080566,14.615384101867676,7.858869075775146,59758338,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2023/03/07,False,True,False,False,False,False,0.0,,,,,1171.HK
2023-05-17,1171.HK,14.179487228393556,14.179487228393556,13.79487133026123,13.820511817932127,7.431457042694092,28052115,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/04/28,True,False,False,False,False,False,0.0,,,,,1171.HK
2023-05-25,1171.HK,12.871793746948242,12.871793746948242,12.35897445678711,12.51282024383545,6.728294849395752,27336225,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2023/04/28,False,False,False,True,False,False,0.0,,,,,1171.HK
2023-05-31,1171.HK,10.974357604980469,11.025641441345217,10.010255813598633,10.174358367919922,5.4708757400512695,96728860,0.0,0.0,11.076923370361328,10.717947959899902,10.333333015441896,10.010255813598633,CL2-2023/03/07,False,False,False,False,True,False,0.0,LL,LLLHHL,2023-06-08,2023-06-15,1171.HK
2024-06-04,1171.HK,13.846153259277344,13.846153259277344,13.41538429260254,13.49230670928955,10.559618949890137,264231063,0.0,0.0,14.323076248168944,11.020000457763672,10.920000076293944,13.41538429260254,BY1-2024/04/22,True,False,False,False,False,False,0.0,HL,HLLHLL,2024-06-13,2024-06-27,1171.HK
2024-06-26,1171.HK,11.81999969482422,12.0,11.140000343322754,11.380000114440918,10.193153381347656,53976331,1.6352,1.3,0.0,0.0,0.0,0.0,CL1-2024/04/22,False,False,False,True,False,False,0.0,,,,,1171.HK
2024-10-09,1171.HK,10.779999732971191,10.800000190734863,10.0600004196167,10.199999809265137,9.136218070983888,81525750,0.0,0.0,10.0600004196167,10.220000267028809,10.619999885559082,10.0600004196167,BY1-2024/09/02,True,False,False,False,False,False,0.0,HL,HL-LLH,2024-10-30,2024-11-08,1171.HK
2024-12-20,1171.HK,8.920000076293945,8.960000038146973,8.579999923706055,8.680000305175781,7.966269493103027,79081622,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2024/09/02,False,False,False,True,False,False,0.0,,,,,1171.HK
2006-09-12,1142.HK,112.0,112.0,88.0,100.0,100.0,97,0.0,0.0,84.0,96.0,80.0,76.0,TP1-2006/09/04,True,True,False,False,False,False,0.0,HH,HHHLLL,2006-09-13,2006-09-18,1142.HK
2006-10-16,1142.HK,80.0,84.0,76.0,84.0,84.0,983,0.0,0.0,92.0,140.0,160.0,76.0,CL2-2006/09/04,False,False,False,False,True,False,0.0,LL,LL-HHH,2006-10-18,2006-10-23,1142.HK
2012-10-09,1142.HK,3.5999999046325684,3.700000047683716,3.0,3.299999952316284,3.299999952316284,12050,0.0,0.0,3.849999904632568,4.099999904632568,4.099999904632568,3.0,BY1-2012/08/01,True,False,False,False,False,False,0.0,LL,LLHHHH,2012-10-17,2012-10-24,1142.HK
2012-10-17,1142.HK,3.25,3.849999904632568,3.25,3.75,3.75,231435,0.0,0.0,4.099999904632568,3.5999999046325684,3.5999999046325684,3.0,TP1-2012/08/01,False,True,False,False,False,False,0.0,HH,HHHHHL,2012-10-24,2012-10-29,1142.HK
2012-11-29,1142.HK,3.299999952316284,3.299999952316284,2.650000095367432,3.0,3.0,615875,0.0,0.0,2.5,2.5,2.450000047683716,2.650000095367432,CL2-2012/08/01,False,False,False,False,True,False,0.0,LL,LLLLLL,2012-12-04,2012-12-07,1142.HK
2019-11-29,1142.HK,0.959999978542328,0.959999978542328,0.8299999833106995,0.8299999833106995,0.8299999833106995,11000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2019/11/12,True,False,False,False,False,False,0.0,,,,,1142.HK
2019-12-11,1142.HK,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,11000,0.0,0.0,1.3600000143051147,0.959999978542328,0.9200000166893004,0.7200000286102295,CL1-2019/11/12,False,False,False,True,False,False,0.0,-L,-LHHHL,2019-12-31,2020-01-06,1142.HK
2021-08-20,1142.HK,1.0399999618530271,1.0399999618530271,1.0399999618530271,1.0399999618530271,1.0399999618530271,16500,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2021/08/12,True,False,False,False,False,False,0.0,,,,,1142.HK
2021-09-07,1142.HK,1.0,1.2899999618530271,1.0,1.2899999618530271,1.2899999618530271,37075,0.0,0.0,1.4800000190734863,1.1399999856948853,1.1200000047683716,1.0,TP1-2021/08/12,False,True,False,False,False,False,0.0,HL,HLHHHL,2021-09-13,2021-09-21,1142.HK
2021-09-13,1142.HK,1.4800000190734863,1.4800000190734863,1.2000000476837158,1.2999999523162842,1.2999999523162842,92000,0.0,0.0,1.1200000047683716,1.149999976158142,1.1299999952316284,1.0,TP2-2021/08/12,False,False,True,False,False,False,0.0,HH,HHHLHL,2021-09-21,2021-10-06,1142.HK
2012-02-06,1128.HK,20.25,20.350000381469727,19.559999465942383,19.71999931335449,12.143115043640137,12172200,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2012/01/04,True,False,False,False,False,False,0.0,,,,,1128.HK
2012-03-05,1128.HK,21.39999961853028,22.64999961853028,21.350000381469727,22.100000381469727,13.60866641998291,29525074,0.0,0.0,21.75,23.600000381469727,23.64999961853028,19.479999542236328,TP1-2012/01/04,False,True,False,False,False,False,0.0,HH,HHHLHH,2012-03-21,2012-03-27,1128.HK
2012-03-13,1128.HK,22.14999961853028,23.799999237060547,22.14999961853028,23.350000381469727,14.378387451171877,20518408,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2012/01/04,False,False,True,False,False,False,0.0,,,,,1128.HK
2016-12-09,1128.HK,12.699999809265137,13.600000381469728,12.199999809265137,13.100000381469728,10.265213966369627,76750331,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2016/10/26,True,False,False,False,False,False,0.0,,,,,1128.HK
2018-11-08,1128.HK,17.020000457763672,17.420000076293945,16.799999237060547,17.059999465942383,14.817663192749023,64588130,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2018/10/22,True,False,False,False,False,False,0.0,,,,,1128.HK
2018-11-12,1128.HK,16.200000762939453,16.420000076293945,15.600000381469728,15.640000343322754,13.584307670593262,22428500,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2018/10/22,False,False,False,True,False,False,0.0,,,,,1128.HK
2021-01-12,1128.HK,12.479999542236328,12.479999542236328,12.18000030517578,12.420000076293944,11.406752586364746,6019434,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/10/22,True,False,False,False,False,False,0.0,,,,,1128.HK
2021-02-09,1128.HK,13.800000190734863,13.960000038146973,13.520000457763672,13.9399995803833,12.802746772766112,10817454,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/10/22,False,True,False,False,False,False,0.0,,,,,1128.HK
2021-02-23,1128.HK,15.0,15.899999618530272,14.779999732971191,15.18000030517578,13.9415864944458,44980046,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2020/10/22,False,False,True,False,False,False,0.0,,,,,1128.HK
2021-05-06,1128.HK,14.420000076293944,14.460000038146973,13.739999771118164,13.779999732971191,12.655800819396973,12228464,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2021/01/07,True,False,False,False,False,False,0.0,,,,,1128.HK
2021-07-08,1128.HK,12.0,12.0,11.619999885559082,11.779999732971191,10.818964004516602,14765126,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2021/01/07,False,False,False,True,False,False,0.0,,,,,1128.HK
2005-10-27,1093.HK,0.84375,0.859375,0.7135409712791443,0.7239580154418945,0.4704993665218353,52849920,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2005/10/10,True,False,False,False,False,False,0.0,,,,,1093.HK
2005-10-28,1093.HK,0.7291659712791443,0.7291659712791443,0.6614580154418945,0.6666659712791443,0.4332653880119324,33930240,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2005/10/10,False,False,False,True,False,False,0.0,,,,,1093.HK
2007-11-12,1093.HK,1.875,1.875,1.609375,1.822916030883789,1.1847108602523804,6224640,0.0,0.0,1.421875,1.729166030883789,1.791666030883789,1.432291030883789,BY1-2007/08/07,True,False,False,False,False,False,0.0,LL,LLLLLH,2007-11-27,2007-12-04,1093.HK
2008-01-23,1093.HK,1.125,1.1770830154418943,0.96875,1.1458330154418943,0.7446753978729248,18382080,0.0,0.0,1.151041030883789,1.1927080154418943,1.197916030883789,0.9375,CL1-2007/08/07,False,False,False,True,False,False,0.0,LL,LLLHHH,2008-02-05,2008-02-19,1093.HK
2009-12-14,1093.HK,2.5,2.53125,2.3333330154418945,2.34375,1.6185708045959473,35388769,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2009/11/19,True,False,False,False,False,False,0.0,,,,,1093.HK
2009-12-18,1093.HK,2.229166030883789,2.229166030883789,2.119791030883789,2.203125,1.5214568376541138,23673703,0.0,0.0,2.416666030883789,2.0677080154418945,1.994791030883789,2.119791030883789,CL1-2009/11/19,False,False,False,True,False,False,0.0,LL,LLLHLL,2010-01-06,2010-01-29,1093.HK
2012-10-17,1093.HK,1.229166030883789,1.25,1.197916030883789,1.203125,0.9150195121765136,5491200,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2012/09/19,True,False,False,False,False,False,0.0,,,,,1093.HK
2012-11-13,1093.HK,1.119791030883789,1.125,1.057291030883789,1.09375,0.831835925579071,5322240,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2012/09/19,False,False,False,True,False,False,0.0,,,,,1093.HK
2016-12-29,1093.HK,4.192708015441895,4.270833015441895,4.145833015441895,4.270833015441895,3.471496820449829,10641847,0.0,0.0,4.395833015441895,4.609375,4.671875,4.145833015441895,BY1-2016/11/09,True,False,False,False,False,False,0.0,LL,LLLHHH,2017-01-06,2017-01-20,1093.HK
2017-01-20,1093.HK,4.369791030883789,4.671875,4.359375,4.609375,3.7466771602630615,67046110,0.0,0.0,4.432291030883789,4.833333015441895,4.942708015441895,4.265625,TP1-2016/11/09,False,True,False,False,False,False,0.0,HH,HHHLHH,2017-02-01,2017-02-13,1093.HK
2017-02-09,1093.HK,4.692708015441895,4.744791030883789,4.692708015441895,4.697916030883789,3.8186466693878174,21836924,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2016/11/09,False,False,True,False,False,False,0.0,,,,,1093.HK
2022-06-02,1093.HK,7.650000095367432,7.71999979019165,7.309999942779541,7.480000019073486,6.57645845413208,76294108,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/05/17,True,False,False,False,False,False,0.0,,,,,1093.HK
2022-06-13,1093.HK,7.269999980926514,7.289999961853027,7.159999847412109,7.199999809265137,6.330280780792236,35858538,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2022/05/17,False,False,False,True,False,False,0.0,,,,,1093.HK
2024-10-16,1093.HK,6.199999809265137,6.25,6.059999942779541,6.190000057220459,5.860528945922852,151989662,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,,,,,1093.HK
2025-01-07,1093.HK,4.510000228881836,4.559999942779541,4.449999809265137,4.510000228881836,4.385159015655518,76665183,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2024/08/30,False,False,False,True,False,False,0.0,,,,,1093.HK
2005-10-06,1088.HK,8.850000381469727,8.949999809265137,8.699999809265137,8.699999809265137,2.509694099426269,19410000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2005/09/06,True,False,False,False,False,False,0.0,,,,,1088.HK
2005-11-11,1088.HK,8.5,8.5,8.199999809265137,8.25,2.379883050918579,22932000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2005/09/06,False,False,False,True,False,False,0.0,,,,,1088.HK
2011-09-06,1088.HK,34.20000076293945,34.95000076293945,33.54999923706055,34.79999923706055,11.30795669555664,17758582,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2011/08/17,True,False,False,False,False,False,0.0,,,,,1088.HK
2011-10-03,1088.HK,30.700000762939453,30.799999237060547,28.350000381469727,28.850000381469727,9.374555587768556,37276176,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2011/08/17,False,False,False,True,False,False,0.0,,,,,1088.HK
2012-08-28,1088.HK,28.64999961853028,29.14999961853028,28.64999961853028,29.100000381469727,9.764692306518556,11391612,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2012/07/16,True,False,False,False,False,False,0.0,,,,,1088.HK
