sno,returns,sharpe_ratios,max_drawdowns,trades_counts,win_rates
P_3918.HK,27.199199981689453,0.29924835735530286,-36.55122434779605,9,66.66666666666666
P_3969.HK,-17.643603258132934,-0.6366764723573565,-25.31982844763031,4,25.0
P_3983.HK,-4.276799321174622,-0.1655190938078095,-16.89300940864259,6,50.0
P_3996.HK,0.529199047088623,0.0507717034514094,-6.233078327684161,6,50.0
P_6110.HK,0.6395979022979736,0.01775435852356833,-23.089694743782463,6,66.66666666666666
P_6198.HK,12.998009548187255,0.318906836211602,-14.079512510694459,5,60.0
P_6601.HK,3.7715976190567018,0.16860619089939893,-11.78645899042663,8,37.5
P_6616.HK,-16.21999505996704,-0.7312727495181739,-16.91030739511473,3,33.33333333333333
P_6683.HK,41.179208011627196,0.7421090497983193,-6.558604753300312,1,100.0
P_6808.HK,2.912797837257385,0.07001547416872227,-20.70032984949739,11,54.54545454545454
P_6868.HK,-19.960400972366344,-1.3367737362850296,-20.454852998035488,3,0.0
P_6889.HK,-34.485202274322496,-1.3200873123216543,-35.8960016033234,6,33.33333333333333
P_6896.HK,19.937601308822632,0.37313033842458615,-18.196547220687908,12,66.66666666666666
P_6929.HK,18.747608175277712,0.37437330610169345,-19.67816114879608,8,50.0
P_6963.HK,2.5051999855041505,0.058427542003214275,-15.308272139586354,9,66.66666666666666
P_6993.HK,19.1027990436554,0.4659654318545716,-17.66846967920308,8,62.5
P_80737.HK,-0.3903999996185303,-0.07080458868834798,-5.736641961159227,3,66.66666666666666
P_8137.HK,1.3414003598690032,0.22979260751959155,-4.8484016654856354,4,50.0
P_8279.HK,0.4546393465995789,0.1886986510293423,-1.869658815374431,6,50.0
P_8299.HK,6.867040297687053,0.9721423619430232,-2.9306009007313505,14,71.42857142857143
P_8418.HK,24.722399212121964,0.9251181034140177,-4.183549102595762,7,57.14285714285714
P_8603.HK,65.17079532146454,1.4280180906697886,-6.454305012071593,7,100.0
P_9858.HK,74.87920188903809,1.1943461193804292,-9.0360911090536,12,91.66666666666666
P_9877.HK,5.247599239349365,0.2774292619821991,-11.202258669740939,2,50.0
P_9911.HK,32.24000298976898,0.4290931514508046,-21.94810561234146,7,57.14285714285714
P_9913.HK,4.0283996200561525,0.27083135658773294,-10.04028954459939,7,42.857142857142854
P_9930.HK,-28.75960449695587,-0.593967467120839,-43.35480268467493,4,25.0
P_9996.HK,49.950804738998414,0.5463066092536781,-22.069731194434894,10,60.0
